Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Negative,Positive,Facilities
United Kingdom,One-Bedroom Suite with Balcony and River View,1  ,September 2020,Solo traveler, Nothing,10.0,Great place to stay,1,0,
Hong Kong,Executive Twin Room,5  ,September 2020,Family, didn't like how busy it was,7.0,great stay during odd times,1,0,
United Kingdom,Superior Double Room,2  ,August 2020,Family, No swimming pool or spa facilities.  Busy check in.,8.0,Clean did the job,1,0,fitness|
United Kingdom,Studio Double Room with Sofa Bed,1  ,August 2020,Couple," There were marks on the tv unit which looked like fingerprints and coffee/tea stains in the sink which made us feel especially within the Coronavirus situation, that the room would not have been cleaned as well as we’d have liked it to. View was not great and may have appreciated an upgrade based on the fact we’d been moved from our original hotel booking at the Riverbank sister hotel where we originally wanted to stay.",7.0,"A nice, average hotel for a London stay",1,0,tv|drink|location|
United Kingdom,Executive Double Room,1  ,August 2020,Family, Poorly trained staff in the restaurant and wet towels in the bathroom!,7.0,Weekend break,1,0,staff|restaurant|bathroom|
United Kingdom,Executive Double Room,1  ,August 2020,Couple, Great service... room service was a lottle slow but they were very busy.. ive stayed here lots and would always come back,8.0,Very Good,1,0,staff|
United Kingdom,Studio Double Room with Sofa Bed,2  ,August 2020,Couple, We couldnt use the SPA  due to COVID the breakfast was ok not that great could of had a bigger variety,8.0,Plaza feedback,1,0,fitness|covid|food|
United Kingdom,Superior Twin Room,1  ,August 2020,Couple, Too long to check in,7.0,Park plaza Westminster Bridge,1,0,
United Kingdom,Executive Double Room - River View,3  ,August 2020,Couple, The spa and Swimming facilities are not open yet,10.0,really good place to stay. Central.,1,0,fitness|
Croatia,Executive Double Room,3  ,August 2020,Couple," In spite of corona virus, my opinion is that in a hotel of this level is necessary clean a room more than every three days.",8.0,Very good hotel with kindly stuff and fantastic location!,1,0,covid|dirty|
United Kingdom,Superior Double Room,2  ,August 2020,Couple, There was a lot of scuffing on the headboard and there was a crack in the wardrobe door.,8.0,Would fully recommend. Ideal place for sightseeing and lots to do in walking distance.,1,0,comfort|
United Kingdom,Executive Double Room - River View,1  ,July 2020,Couple," Not enough coffee/milk
Sachets in room",9.0,Excellent service stunning location and highly recommend. Will be staying again.,1,0,drink|
United Kingdom,Executive Double Room,2  ,July 2020,Couple, However the breakfast was not the best quality. A Cumberland sausage should actually be a Cumberland sausage. And I don’t eat black pudding often but when I do I expect it to taste naughty!!,10.0,Beautiful location and really comfortable rooms.,1,0,food|
United Kingdom,One-Bedroom Suite with Balcony and River View,1  ,July 2020,Family," That the pool, spa and executive lounge were closed but there was no discount for this
If each family could have had half an hour in the pool each in turn it would have worked as we always specifically book hotels with pools.",9.0,Amazing! Would have been 110% if we could have used the pool,1,0,fitness|
United Kingdom,Executive Double Room - River View,1  ,July 2020,Couple, The receptionist wasn’t really helpful towards my self and other guests.,7.0,Lovely Hotel in the heart of London,1,0,staff|
United Arab Emirates,Executive Double Room - River View,1  ,March 2020,Family," They charged me £150 to upgrade a room and the upgraded room was freezing with no AC working and the blinds weren’t working, which is a shame as it’s the second time I stayed first time being amazing",7.0,Good,1,0,
Singapore,Executive Double Room,1  ,February 2020,Solo traveler, I book this hotel mainly because of the window view on the room but sadly I was booked on the other side around and just see buildings instead.,8.0,Very Good,1,0,location|
United Kingdom,Executive Double Room - River View,1  ,March 2020,Couple, The restaurant was awful and the staff were very abrupt when we decided it wasn’t for us.,10.0,Very special - shame about the restaurant,1,0,restaurant|staff|
United States of America,Superior Double Room,3  ,March 2020,Couple," The rooms weren't that soundproof, so we could hear other people coming and going. Also, the staff at the restaurant/bar were not very pleasant or helpful, but again, the view was great.",8.0,Great Location With Gorgeous Views!,1,0,staff|restaurant|drink|noisiness|location|
United Kingdom,Superior Double Room,2  ,March 2020,Couple," The window didn't seem to close tightly, so the noise level from the road was quiet high and did disturb our sleep.  The glass of the shower was very marked with water marks giving the impression of it not being clean though I believe it was clean. My husband would have appreciated HD tv....",9.0,Wonderful,1,0,noisiness|bed|bathroom|dirty|tv|
United Kingdom,Superior Double Room,1  ,February 2020,Couple, Low tables in restaurant for breakfast,8.0,Ideal position for weekend break,1,0,location|restaurant|food|
United Kingdom,Family King Studio with Kitchenette,1  ,March 2020,Family," The only thing that upset us slightly was we didn’t have a view , we were in 10th floor and my boys were excited to see a view but there was only a view of the back of the rooms 😢 but someone had to have them and as we were there for 1 night it ended up being fine.",10.0,Returning Customer,1,0,location|
United Kingdom,Superior Double Room,3  ,March 2020,Solo traveler, Nothing,10.0,Exceptional,1,0,
United Kingdom,Executive Double Room,2  ,March 2020,Couple, £24+ for 2 dry bacon sandwiches   Room service!?! Very overpriced given the poor quality of the product and the current economy. A sure fire way to lose customers.,8.8,Excellent,1,0,staff|price|
United Kingdom,Executive Double Room - River View,3  ,March 2020,Couple," The fridge was dirty, with strange white powder stuff at the bottom spilling out onto the floor,I had bought some antibacterial wipes with me so I cleaned it ,and the glass top areas which didn’t look that clean either .
I was really disappointed when the swimming pool was closed twice during our 3 day stay .",7.1,Good,1,0,dirty|drink|location|fitness|
United Kingdom,Executive Double Room,1  ,March 2020,Couple," Not enough pillows , no free water in room",8.0,Very Good,1,0,bed|dirty|bathroom|
United Kingdom,Superior Double Room,1  ,March 2020,Family," The family room we had had no room to move , we asked to be moved and ended up with a nicer room that you could actually walk around in .",10.0,Exceptional,1,0,
Nigeria,Suite - River View,1  ,March 2020,Group, I was scrutinised a lot during the check in. Maybe because I’m black?🤷‍♀️,10.0,Exceptional,1,0,
United Kingdom,Executive Double Room,1  ,March 2020,Couple," Payed good money for a view only to overlook middle of hotel into other blocks, hotel was stunning so not too fussed.",10.0,Excellent,1,0,price|location|
United Kingdom,Superior Double Room,1  ,March 2020,Couple, Cost of the drinks in the bar,9.0,Very comfortable and clean with friendly staff,1,0,drink|restaurant|
United Kingdom,Executive Double Room - River View,1  ,March 2020,Couple, Firstly the staff stunk which i find very unprofessional just goes to show the companies hygiene policy. The hotel is very modern but the phone and tv belong in a 2 start hotel not in a 4star was very disappointed!,8.3,Very nice but,1,0,staff|tv|dirty|comfort|
United Kingdom,Executive Double Room,1  ,March 2020,Couple," From my experience, everything was perfect apart from one small thing which was with our coffee in our room, there was no biscuits but 2 empty wrappers in the drawer.",10.0,we had a great time,1,0,drink|
United Kingdom,Executive Double Room,2  ,March 2020,Couple, Nothing.,10.0,Fantastic staff.,1,0,
United Kingdom,Superior Double Room,1  ,March 2020,Couple, Bar closed early.,8.0,Good,1,0,drink|restaurant|
Germany,Executive Twin Room,3  ,March 2020,Group," - AC was in Winter mode, so no temperatures below 22 which felt even hotter for some reason (March visit)
- Phoned Reception various times on different occasions but no answer, Guest Services responded though",8.0,Very Good,1,0,temperature|staff|
United Kingdom,Superior Double Room,1  ,March 2020,Solo traveler, lady on check in desk when I was asking for a receipt was rushing me,9.0,Wonderful,1,0,
United Kingdom,Executive Double Room - River View,2  ,March 2020,Group, There was nothing to dislike about the hotel.,10.0,Exceptional,1,0,
United Kingdom,Executive Double Room - River View,1  ,March 2020,Couple, Nothing really.,9.0,The view was the best,1,0,
United Kingdom,Family King Studio with Kitchenette,2  ,March 2020,Couple," Asked for water in our room, minibar restocking and it didn’t arrive - had to ask twice",10.0,Another great stay,1,0,dirty|bathroom|
Australia,Superior Double Room,1  ,March 2020,Solo traveler, The electronic room controls are too bright at night time and should be dimmable.,9.6,Exceptional,1,0,
United Kingdom,Executive Double Room,1  ,March 2020,Group, Poor view,10.0,Exceptional,1,0,location|
United Kingdom,Executive Double Room,1  ,March 2020,Couple, Personally i didnt like the heavy pillows ! Thats all i have to say,10.0,Exceptional,1,0,bed|
United Kingdom,Executive Double Room - River View,1  ,March 2020,Couple, Nothing not to like.,10.0,Amazing,1,0,
United Kingdom,Suite - River View,1  ,March 2020,Couple, Expensive bar,10.0,Excellent,1,0,price|drink|restaurant|
United Kingdom,Superior Double Room,2  ,March 2020,Couple, Breakfast was a little disappointing. Could be better soundproofed as I could hear snoring from the room above and also them using the toilet as well.,8.0,Very Good,1,0,food|bathroom|
United Kingdom,Suite,1  ,March 2020,Couple, I have no complaints,10.0,Exceptional,1,0,
United Kingdom,Executive Twin Room,2  ,March 2020,Couple, The restaurant menu choice,10.0,Exceptional,1,0,restaurant|food|
United Kingdom,Superior Twin Room,1  ,March 2020,Group, I booked a twin room and when I checked in it was a double room. I was told that the room would be changed to a twin but they didn’t.,9.0,On the whole a great stay.,1,0,
United Kingdom,Superior Double Room,1  ,March 2020,Solo traveler," At breakfast I was made to feel in the way and late when I arrived for breakfast at 1050. No plates, mugs or tables clean or laid. A few tables should be kept for late arrivals. Also vacuuming started whilst we are still eating breakfast. Surely that can wait until the last 3 people have finished eating",8.0,Very Good,1,0,food|location|dirty|
United Kingdom,Superior Twin Room,5  ,December 2019,Family, Room cleaning was not really good. Breakfast could be better.,7.5,Good,1,0,dirty|food|
United Kingdom,One-Bedroom Suite with Kitchenette (3 Adults),1  ,March 2020,Family," There were a few issues with dirty sheets being left in the sofa bed - this was quickly rectified. 
The main observation is that the hotel is pretty, but not entirely practical. For example, the pool is great for lap swimming; but there’s only one private shower in the changing room. A major concern was that when the door to the female changing room is open, you can see into actual changing ares from the corridor - not good especially if someone is in a state of undress at the time!",8.3,Very Good,1,0,dirty|bed|comfort|fitness|bathroom|
United Kingdom,Superior Double Room,1  ,March 2020,Solo traveler," I was charged twice for breakfast.
Breakfast was cold.
Chef and other member of staff arguing outside kitchen",8.0,Very Good,1,0,food|restaurant|staff|location|bathroom|
United Kingdom,Executive Double Room - River View,1  ,March 2020,Couple, Nothing apart from shower glass could have done with a clean.,9.6,Exceptional,1,0,bathroom|dirty|
United Kingdom,Executive Double Room,1  ,February 2020,Solo traveler, I thought the breakfast was very expensive and not good value for money. Watery scrambled egg and no bacon available.,8.8,A very comfortable stay,1,0,food|price|
United Kingdom,Superior Twin Room,1  ,March 2020,Group, Came here for a conference and there were a lot of problems with the presentations not playing on the screen.,9.0,Lovely stay,1,0,tv|
United Kingdom,Superior Double Room,3  ,March 2020,Couple, The only thing I could fault was the maid service it didn’t match the expectations that came with the hotel.,9.2,Wonderful,1,0,staff|
Kenya,Superior Double Room,4  ,March 2020,Solo traveler, nothing to report,10.0,my stay  at your facility was fantastic,1,0,
United Kingdom,Superior Double Room,2  ,March 2020,Couple," Good selection for breakfast, although hot good not particularly hot. Tables not cleared very quickly",9.0,Wonderful,1,0,food|location|
United States of America,Executive Double Room - River View,5  ,February 2020,Couple, Nothing,10.0,Exceptional,1,0,
United Kingdom,Superior Double Room,3  ,March 2020,Couple," Our bathroom needs a little attention, small things like loose loo lid and overflow running into the pan all the time.",7.0,Not our first stay here and hopefully not the last.,1,0,bathroom|
United Kingdom,Superior Double Room,1  ,March 2020,Couple, The lifts can get very busy at certain times of day,10.0,"An enjoyable, relaxing stay overlooking the Thames",1,0,
Ireland,Superior Twin Room,2  ,March 2020,Solo traveler, Mix up at checkin.,8.0,Very Good,1,0,
United Kingdom,Executive Double Room,1  ,March 2020,Couple," Impossible to get hold of the reception staff from the room. Spent most of the morning trying to get service, room service was poor, items missed off breakfast, luke warm water instead of tea. Then having tried all morning to get hold of reception once we were finally relaxing we were disturbed by staff knocking on the door and phoning the room which ruined our celebration. Excellent facilities & location but very poor service which ruined the relaxing celebration we’d planned.",7.5,Good,1,0,staff|food|dirty|bathroom|drink|location|
United Kingdom,Superior Double Room,1  ,March 2020,Couple," The male bar staff made us feel we were at Faulty Towers. They were surly and unhelpful, the antithesis of the female staff. The male staff behaved in a way which suggested they didn’t like their jobs and disliked any interaction with the public. 
Myself and two others who I didn’t know were left naked for almost 30 minutes in the spa area when our lockers refused to open and as the pool attendant was nowhere to be seen, had to make repeated calls to the duty manager to get someone to come and open the lockers.",8.8,Excellent,1,0,drink|restaurant|staff|fitness|location|
United Kingdom,Superior Double Room,2  ,March 2020,Couple," More seating in the bar area would have been good - we couldn't find anywhere to sit on either Friday or Saturday night. When we sat at a table, we were told that it was only for food and the restaurant had closed. We tried to explain that there was nowhere to sit, but kept being told to 'sit on one of the lower tables', which were all full. Room - which was comfortable - was not really cleaned after first night (insufficient loo roll, dirty mugs left behind) and the sofa bed was made up as if we were expecting more guests. I appreciate the latter is an error, and we lived with that, but I would have liked to have had the room cleaned/tidied a little.",8.0,"A lovely, relaxing stay. Friendly staff and excellent breakfast.",1,0,drink|restaurant|location|food|comfort|dirty|bed|
United Kingdom,Superior Double Room,1  ,March 2020,Group, Beds are quite firm!  Solid mattress.,9.0,Wonderful,1,0,bed|
United Kingdom,Superior Double Room,1  ,March 2020,Couple," Breakfast on Saturday at peak times was too busy for them, queuing for coffee and run out of plates and bowls for short periods. However the selection and quality was good.",8.0,Very Good,1,0,food|drink|
United Kingdom,Superior Twin Room,1  ,March 2020,Family," The breakfast was a let down, they had run out of a lot of stuff so we didn’t have much to eat. Although, again the staff were really friendly.",8.0,Very Good,1,0,food|staff|
United Kingdom,Superior Double Room,1  ,March 2020,Couple, Nothing to dislike,10.0,Perfect,1,0,
United Kingdom,Superior Twin Room,1  ,February 2020,Group, Some Kurt staff in breakfast area,9.0,Excellent location and toom,1,0,staff|food|location|
Algeria,Superior Twin Room,5  ,February 2020,Family, The temperature of the pool was little cold,7.0,Good,1,0,temperature|fitness|
Italy,Superior Double Room,1  ,February 2020,Couple, Nothing,10.0,Exceptional,1,0,
United Kingdom,Superior Double Room,1  ,February 2020,Solo traveler," The noise from the road gets into the bedrooms - not enough to keep you awake, but still distracting",10.0,Exceptional,1,0,noisiness|bathroom|
United Kingdom,Executive Double Room,1  ,February 2020,Couple, Not so easy to get to the spa,10.0,Very impressed!,1,0,fitness|
United Kingdom,Executive Double Room,1  ,February 2020,Group," All good. I managed the electric curtains ok but, on the 2 times I have been to Park Plaza hotels with colleagues, they have struggled with the concept and I’m concerned the curtains may get damaged! ;-)",10.0,Exceptional,1,0,
Netherlands,Superior Double Room,2  ,February 2020,Solo traveler, A little bit more fresh fruit would have been nice,9.0,"Nice stay, good bed",1,0,
Poland,Superior Double Room,2  ,February 2020,Couple, Everything was fine.,10.0,Chic and comfortable hotel just a few steps from the city centre.,1,0,
United Kingdom,Superior Double Room,1  ,February 2020,Couple, Nothing.,10.0,Made to feel like royalty by great staff. Would thoroughly recommend.,1,0,
United Kingdom,One-Bedroom Suite with Kitchenette and River View,1  ,February 2020,Family, The lifts were all over the place hard to find the right lift to take us the the room. Also mini bar in room very expensive.,9.6,Great hotel,1,0,location|drink|restaurant|price|
United Kingdom,Executive Double Room - River View,1  ,February 2020,Couple, No information in room re breakfast timed etc.,8.0,Great location and lovely stay,1,0,food|
France,Executive Double Room,2  ,February 2020,Couple, Small swimming pool which only provided adult only swimming time early in the morning or after  8 pm at night!,7.9,Good,1,0,fitness|
United Kingdom,Executive Double Room - River View,1  ,February 2020,Couple, Nothing was lovely,10.0,Exceptional,1,0,
United Kingdom,Executive Double Room,1  ,February 2020,Couple, There was no door on the bathroom which did have the toilet in there so somewhat odd. checking in was rather time consuming - sure it was busy.,8.0,A good place to stay for a visit to this area of London,1,0,bathroom|
United Kingdom,Executive Double Room,2  ,February 2020,Couple, There was no clear instructions about leisure facilities- was passed around and hung up on the phone - reception staff were abrupt & rude,8.8,Excellent,1,0,staff|
United Kingdom,Superior Twin Room,3  ,February 2020,Group," The service did not shaped the high amount we've paid for our stay.
We've paid for a twin room but no one bothered to separate the beds. And to make matters worse, after requesting separate duvets and sheets, they were dumped on the bed.
No one made the bed for us.
Quite a disappointing stay.",7.1,Good,1,0,staff|price|bed|
Germany,Superior Double Room,4  ,February 2020,Group, It was a little overpriced! Although we didn’t have time to use all the facilities!,9.2,Wonderful,1,0,price|
United Kingdom,Superior Twin Room,3  ,February 2020,Family, Broken toilet,9.0,"A,axing fun with daughter",1,0,bathroom|
United Kingdom,Superior Double Room,1  ,February 2020,Couple, Nothing - whole experience was good.  this is the second time we have stayed here and we would go back!,8.0,Well looked after in a great location.,1,0,
United Kingdom,Executive Double Room,3  ,February 2020,Solo traveler, Nothing,10.0,Exceptional,1,0,
Norway,Superior Twin Room,3  ,February 2020,Family," Managing the lights were a bit confusing. Suddenly all the lights just went off, witch led to a broken wine-glass and redwine splashed out on the wall and floor. Also the plumbing/soil from the bath-tub was malfunctioning. When my daughter removed the ""cork""(?) to get the water out of the tub, a lot of water flooded out on the bathroom floor from underneath the tub. The draining was at the highest level of the floor, so hardly anything was disappearing. I had to use the towels to get all the water from the floor. It was several liters. It was reported at the front desk the day after.",8.0,Nice stay.,1,0,bathroom|dirty|
United Kingdom,Superior Twin Room,1  ,February 2020,Family, Our shower didn't drain properly which flooded our bathroom.,8.0,"Good location, lovely hotel, well priced.",1,0,bathroom|
United Kingdom,Superior Double Room,1  ,February 2020,Couple, There wasnt anything I didnt like,10.0,Independent traveller,1,0,
United Kingdom,Executive Double Room - River View,3  ,February 2020,Family, Air-conditioning didn’t work.,7.5,Good,1,0,temperature|
United Kingdom,Superior Double Room,1  ,February 2020,Couple, Very dusty under the bed. Room controls are form over function. Minibar stock was average. Poor in room entertainment (compared to more modern systems),7.5,Good,1,0,bed|price|tv|comfort|
United Kingdom,Superior Double Room,1  ,February 2020,Couple, Bar was expensive,9.0,Wonderful,1,0,drink|restaurant|price|
United Kingdom,Superior Double Room,1  ,February 2020,Couple," No english breakfast tea in the tea making facilities.
People in the room above very noisy",8.0,A good place to stay very helpful and friendly staff,1,0,food|drink|noisiness|
United Kingdom,Executive Double Room - River View,1  ,February 2020,Couple, It was hard to impossible reaching reception from the room phone.,9.0,"Amazing facilities, hard to reach reception",1,0,staff|
United Kingdom,Superior Double Room,2  ,February 2020,Couple, I didn’t like that we couldn’t see the river.,7.9,Good,1,0,
United Kingdom,Superior Double Room,3  ,February 2020,Family, Air conditioning felt too hot even when on cold,9.6,Exceptional,1,0,temperature|
United Kingdom,Superior Double Room,2  ,February 2020,Family," Breakfast could of been better, other hotels allow choices on breakfast ie eggs Benedict without any further charge or min charge ,",9.0,Enjoyable break  and would stay here again.,1,0,food|
United Kingdom,Superior Double Room,1  ,February 2020,Couple, There was a very perculiar smell in the bathroom all day,7.0,Good,1,0,bathroom|
Spain,Executive Double Room - River View,2  ,February 2020,Family, Noisy trains to backside rooms,8.8,Good location & views! Very convinience,1,0,noisiness|
United Kingdom,Studio Double Room with Sofa Bed,2  ,February 2020,Family, Nothing,10.0,Exceptional,1,0,
Saudi Arabia,Studio Double Room with Sofa Bed,1  ,February 2020,Family, The nearest Underground station is within 6-9min walking.,9.0,Wonderful,1,0,
United Kingdom,Superior Twin Room,3  ,February 2020,Group, Shower seal leaked slightly allowing some water to sit on the bathroom floor which could be dangerous.,9.6,Exceptional,1,0,bathroom|dirty|
United Kingdom,Superior Double Room,1  ,February 2020,Couple, Nothing!!,10.0,Exceptional,1,0,
United Kingdom,Superior Double Room,1  ,January 2020,Couple," Little issue with my room but been 
Solved immediately by the management.",10.0,Exceptional,1,0,
United Kingdom,Studio Double Room with Sofa Bed,3  ,February 2020,Family," The room was not ready on arrival. We didn't have towels, toilet paper and complimentary items were missing. However this was dealt promptly by member of staff.",8.0,Lovely hotel and lovely staff.,1,0,bathroom|bed|price|staff|
United Kingdom,Superior Twin Room,1  ,February 2020,Group, Having to queue for breakfast.,8.8,Excellent,1,0,food|
Argentina,Superior Double Room,7  ,February 2020,Group, Rooms could have more power outlets,9.6,Exceptional,1,0,
United Kingdom,Executive Double Room - River View,2  ,February 2020,Couple," No water in the rooms
Materess topper not clean
Had to book to use pool as quite small only 8 lockers",9.0,Weekend Getaway,1,0,dirty|bathroom|fitness|
United Kingdom,Executive Double Room,2  ,February 2020,Couple, Nothing. The hotel is brilliant will definitely be staying there again,10.0,Fabulous hotel and even better staff,1,0,
United Kingdom,Executive Double Room,2  ,February 2020,Couple, The staff at the pool were a bit rude and miserable,10.0,Loved it,1,0,staff|fitness|
United Kingdom,Executive Double Room - River View,1  ,February 2020,Couple, It's unclear in the bar if it is table service or order at the bar. When asking a guy who was working behind the bar he just shrugged. No-one came over to ask if we needed help or even gave eye contact to anyone so we left the bar and went elsewhere.,10.0,Exceptional,1,0,drink|restaurant|location|staff|
United Kingdom,Superior Twin Room,1  ,February 2020,Family, Breakfast could have been a bit warmer,9.0,Excellent stay in a lovely hotel. Would definitely return,1,0,food|
United Kingdom,Superior Twin Room,1  ,February 2020,Couple, The view from the room was obstructed but for the price of the room I wasn’t complaining,10.0,"It was a great experience, would love to do it again",1,0,location|price|
United States of America,Superior Double Room,2  ,January 2020,Solo traveler, Everything was great!,10.0,I thoroughly enjoyed my stay! Excellent staff!,1,0,
United Kingdom,Superior Double Room,1  ,February 2020,Solo traveler, I requested a top floor room which wasn’t even acknowledged.,8.0,Lovely,1,0,
United Kingdom,Superior Double Room,2  ,February 2020,Couple, Information was hard to find out about facilities and times of breakfast and use of restaurants in the hotel,7.0,Good,1,0,food|restaurant|
United Kingdom,Superior Double Room,1  ,February 2020,Couple," Breakfast was a little disappointing, but this could be due to the high standard of the food from the restaurant before.",9.0,Always very welcoming,1,0,food|drink|restaurant|
Italy,Superior Double Room,5  ,February 2020,Group, Nothing,10.0,Exceptional,1,0,
United Kingdom,Superior Double Room,1  ,February 2020,Couple, Nothing,10.0,Theatre weekend,1,0,
United Kingdom,Superior Double Room,1  ,February 2020,Couple, Lifts are very slow!!,10.0,Lovely stay,1,0,
United Kingdom,Superior Double Room,1  ,February 2020,Couple, One door on the tv cabinet is not working properly,10.0,Exceptional,1,0,tv|
United Kingdom,Superior Double Room,2  ,February 2020,Group, Aircon too loud and didn’t cool room,7.5,Good,1,0,noisiness|
United Kingdom,Superior Double Room,1  ,February 2020,Couple, I have nothing to say we loved everything,10.0,Awesome hotel,1,0,
United Kingdom,Executive Double Room - River View,2  ,February 2020,Couple, The bed squeaked every time you moved. The air conditioning didn't really work and we were far too warm the whole time. Breakfast was nice but the coffee machine seems unnecessary and the queues were always quite long. Some of the chairs/tables were very low and the legs stuck out. Since there was so much queueing behind me about four people tripped over or kicked the leg of my chair. The lift to the 14th floor was used by every floor in the hotel it seemed which meant that we waited for a few minutes every time.,7.0,Great views and an okay stay but little details are holding this hotel back,1,0,bed|temperature|food|drink|location|
United Kingdom,Superior Double Room,1  ,February 2020,Couple, View,7.9,8,1,0,location|
United Kingdom,Suite,2  ,February 2020,Couple," Wish there was a proper spa 
And the ac wasn't great",9.0,Wonderful,1,0,fitness|
United Kingdom,Superior Double Room,4  ,February 2020,Couple," Nothing, it was all good.",10.0,Exceptional,1,0,
United Kingdom,Family King Studio with Kitchenette,1  ,February 2020,Family, Because I had stayed before it was my wife’s birthday so arrange a treat for all the family so booked 3 rooms a family room for my son and his 2 children. I pre arrange a cot before arrival. But when he arrived to his room there was no cot or any bed made up for his daughter. They also discovered the main bed was broken. Reported this to reception who said they would deal with this and visited the room and said the bed could not be fixed. They changed the room and promised a cot as we had dinner arrangements. When we arrived back to the Hotel around 7.30 as my grandson is only 1 they went back to the room to find there was no cot? My son came back to reception to repot this again they said they would get this sorted. After 20 minutes still no cot had arrived. So I asked at reception as it was past my grandsons bed time. They said they wound speak with housekeeping. I did comment that this was the third time we had asked about a cot also it had been pre arranged. They said they would get straight onto it. It took in all over a hour which I found was unacceptable and spoilt the weekend and the surprise birthday with no apologies.,8.8,Excellent,1,0,bed|staff|food|
United Kingdom,Executive Double Room,1  ,February 2020,Couple, We were ignored at the bar for 15 minutes between 10:35-10:50pm. At which point we gave up the idea of ordering a drink and went back to room instead. Thought this was rather rude to be honest.,8.0,"Lovely hotel, great rooms, good location - just bring your own drinks...",1,0,drink|restaurant|staff|
United Kingdom,Superior Double Room,2  ,February 2020,Couple, No complaints the Hotel was great,10.0,Valentine’s weekend break,1,0,
United Kingdom,Suite - River View,1  ,February 2020,Family, Very busy at check in room wasn’t ready but offered time in executive lounge until it was ready,7.0,Good,1,0,
United Kingdom,Superior Double Room,1  ,January 2020,Couple," Paid extra for the lounge access, but weren’t made aware it was only available between 6-8",7.0,Good,1,0,price|
United Kingdom,Superior Double Room,1  ,February 2020,Couple, There wasn't really enough toiletries for a couple of people but we made do with what we were provided. The air-con wasn't very cold either so the room got quite hot overnight which resulted in me and my partner waking up a few times.,8.0,"Lovely, welcoming, enjoyable.",1,0,temperature|
United Kingdom,Superior Double Room,1  ,February 2020,Family, The whole experience of the stay,9.0,Great for me and my daughters stay,1,0,
United Kingdom,Executive Double Room,2  ,February 2020,Couple,  I just don't like the location - it's 15+ minutes walk to the nearest tube and the nearby amenities aren't great.,8.0,Beautiful hotel let down by its location,1,0,location|
Kuwait,Suite - River View,7  ,February 2020,Solo traveler," There were no much restaurants nearby
No smoking area",9.0,I like it,1,0,restaurant|location|
United Kingdom,Executive Double Room,2  ,January 2020,Couple, Nothing,9.2,Wonderful,1,0,
United Kingdom,Superior Double Room,2  ,February 2020,Couple, Nothing,10.0,Great family visit and valentine's thrown in..... excellent 😀,1,0,
United Kingdom,Superior Double Room,1  ,February 2020,Couple, Nothing,10.0,Amazing,1,0,
United Kingdom,Superior Double Room,1  ,February 2020,Couple, Train noise outside,7.0,Good,1,0,noisiness|location|
United Kingdom,Executive Double Room - River View,1  ,February 2020,Couple," The amount of coffee, milk & tea supplied in rooms.",9.0,Near perfect.,1,0,drink|
United Kingdom,Superior Double Room,2  ,February 2020,Couple, Can’t think of anything we didn’t like.,10.0,"Perfect location, modern and quiet.",1,0,
United Kingdom,Executive Double Room,1  ,February 2020,Couple," The room was exceptionally hot, even with turning on the cool air blast it was difficult to sleep comfortably. The windows couldn't even be opened to let in a fresh breeze in. Can't imagine staying in the summer.",7.0,Modern and stylish room with built im heatwave.,1,0,temperature|bed|comfort|
United Kingdom,Superior Twin Room,2  ,February 2020,Family, Sofa bed was uncomfortable,9.6,Exceptional,1,0,comfort|bed|
United Kingdom,Executive Double Room,1  ,February 2020,Couple, It was a perfect stay,10.0,Perfect stay,1,0,
United Kingdom,Superior Double Room,1  ,February 2020,Solo traveler, The cleaning could have been a bit more thorough - I found a piece of glass on the carpet  when I first checked in.,9.2,Wonderful,1,0,dirty|
United Kingdom,Executive Double Room - River View,3  ,February 2020,Solo traveler, Not stocked up mini bar not all soaps and towels were in place and toilet floor was not cleaned all  minor simple things really that could easily be corrected only except floor which i cleaned myself,8.0,Very Good,1,0,drink|restaurant|tv|bathroom|location|
United Kingdom,Executive Double Room - River View,1  ,February 2020,Couple, Was exactly what we wanted. The only thing was the lady knocked on our door to clean the room about 9 and woke us up. Check out is 12. We did intend to have a long sleep in.,10.0,Exceptional,1,0,dirty|bed|
Australia,One-Bedroom Suite with Kitchenette and Balcony - River View,1  ,February 2020,Couple, Nothing,9.0,"Awesome, absolutely recommend",1,0,
Germany,Superior Double Room,2  ,February 2020,Solo traveler," Great Spa and Gym area, great Interior Style!",9.6,Exceptional,1,0,fitness|location|comfort|
United Kingdom,Suite - River View,2  ,February 2020,Group, I found that the lifts was quite confusing as I had to go to different floors to get the lift to go to 13th floor.,10.0,As I was celebrating my birthday the hotel was the perfect gift me. The river view was amazing.,1,0,
United Kingdom,Superior Double Room,1  ,February 2020,Couple," While staff was kind and helpful, service in general was not as good as we would have expected given the rating and cost of the hotel. There was complimentary tea in the room, but no coffee. We needed to have an early dinner before going out to a show, but the restaurant apparently didn't open until late. Someone woke us up by knocking to clean our room at 9 AM, something I have never seen at any hotel, especially on check-out date - far too early to come by.",7.0,Comfortable room but some flaws in service,1,0,staff|price|drink|food|tv|restaurant|dirty|
United Kingdom,Superior Double Room,2  ,February 2020,Solo traveler, nothing,8.0,A treat over my normal premier inn,1,0,
