Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities
United Kingdom,Standard Room,2  ,January 2019,Couple," Expensive parking, breakfast not that good, buffet type that had been out for a long time and not warm, only runny scrambled eggs , long queue for the toaster and over priced",7.5,Good,0,price|parking|food/drink|
United Kingdom,Superior Room with River view,1  ,January 2019,Couple, Although there was a great selection for breakfast. The cooked breakfast was of poor quality which I would say was the only down fall of our stay.,7.1,Good,0,food/drink|
United Kingdom,Standard Room,2  ,January 2019,Couple," Breakfast was a bit bland.
The rooms could do with a freshen up.",7.9,"Enjoyed visiting Liverpool again, but disappointed that the museum's were closed.",0,food/drink|
United Kingdom,Premium Room with River View,2  ,December 2018,Family," No harder pillows available! 
Dining room understaffed and incredibly slow service with poor food at best.
No real manager available to address problems
We have been using this hotel for 20 yrs and it has gone downhill compared to all the others locally.",6.7,Managers need to manage.... And be there,0,bed|restaurant|staff|food/drink|
United Kingdom,Standard Room,1  ,December 2018,Couple, We were initially put in a disabled room.. but after saying we didn’t want this the staff quickly resolved the matter with a much better room.,9.2,Wonderful,0,staff|
United Kingdom,Standard Room,2  ,December 2018,Family, Price of breakfast,7.5,Good,0,price|food/drink|
United Kingdom,Premium Room with River View,1  ,December 2018,Couple," Shower - shower head and cable were not joined properly resulting in water spilling out the cable onto the wall 
Mold in the corner of the bathtub - disgusting 
Ordered drinks (water) waited 50min",7.0,Ok.,0,bathroom|internet|tv|dirty|food/drink|
United Kingdom,Standard Room,1  ,December 2018,Group," The hotel room was a little tired and needs refreshing
There was only 1 member of staff doing valet- felt sorry that she had to do this all on her own- it would be a more efficient service if more staff doing this.
It was not the standard that I had expected and I thought the price was too expensive when I actually saw the room",7.9,"Excellent staff, hotel a little tired and needs a re fresh.",0,staff|price|
United Kingdom,Standard Room,1  ,December 2018,Couple, Having to pay £25 to park ! 😡,7.5,Good,0,price|
Austria,Standard Room,1  ,December 2018,Solo traveler," a bit off the tracks, but still in an okay location.",9.2,Wonderful,0,location|
Ireland,Premium Room with River View,2  ,December 2018,Couple, We've asked the reception weeks before the booking to reserve us a table for dinner on Christmas Eve and they failed to do that ending with us having to eat in room service as all Liverpool was booked obviously.. that was very disappointing.,7.9,Good,0,staff|location|food/drink|
Ireland,Standard Room,2  ,December 2018,Group," The cost,",8.3,good hotel for a football weekend away,0,
United Kingdom,Standard Room,2  ,December 2018,Couple, Bathroom is in need of updating. Big hole in the bathroom door and crack tiles in the bathroom with some mould,8.5,Overall a good location but need updating,0,bathroom|
United Kingdom,Standard Room,1  ,December 2018,Family, No secure car parking,7.5,Good,0,parking|
United Kingdom,Standard Room,1  ,December 2018,Couple, It said on the website parking available and only when I got there I learned it was first come first serve basis and there are limited spaces available and because of this added an additional cost of my trip 13.50 but did enjoy myself so didn't complain to staff but feel this should be addressed,7.5,Great stay would use again,0,parking|staff|
United Kingdom,Standard Room,1  ,December 2018,Couple, Nothing,9.2,Wonderful,0,
United Kingdom,Standard Room,2  ,December 2018,Solo traveler," Know hotel wasn't busy for Xmas, but room service options limited to toasted sandwiches disappointing.",8.8,Excellent,0,staff|
Ireland,Standard Room,2  ,December 2018,Group, Check in was a bit frustrating. I had requested two room with two single beds as there was four of us over for a Liverpool match. Yet we were delayed in checking in as the receptionist was looking for two rooms with double beds. It was only when I corrected him did we get our rooms. Small compliant but our flight had been delayed and we were all anxious to check in.,8.8,Excellent,0,bed|
United Kingdom,Standard Room,2  ,December 2018,Solo traveler, Sweet,9.4,Wonderful,0,
United Kingdom,Premium Room with River View,1  ,December 2018,Couple, Room was a bit tired,9.2,Wonderful,0,
United Kingdom,Premium Room with River View,2  ,December 2018,Couple, Parking arrangements would put me off using this hotel again.,6.7,"Not bad, but had better 3 star hotels.",0,parking|
United Kingdom,Standard Room,1  ,December 2018,Group," No kettle in room and toilet paper, shower poor pressure",9.2,Wonderful,0,bathroom|bed|
United Kingdom,Standard Room,2  ,December 2018,Couple, breakfast could have had a wider selection,7.5,perfect for us,0,food/drink|
United Kingdom,Premium Room with River View,1  ,December 2018,Couple," We booked in for breakfast witch was very nice. But the hot food seem to of been out for some time. Also there was limited bean and bacon available. 
Other than that we had a great stay.",9.5,Exceptional,0,food/drink|
United Kingdom,Premium Room with River View,1  ,December 2018,Couple, the king bed isn't a king bed - spent a lot of a money on a room for two mattresses shoved together. Also advertising the river view room...it's barely a river view,6.7,Pleasant,0,bed|price|location|
United Kingdom,Standard Room,2  ,December 2018,Couple," Parking - what a nightmare. 
Also lots of Xmas parties and people coming in drunk singing in reception which echos across ALL rooms! Bad design....... lacked concierge.",7.9,Good,0,parking|staff|
United Kingdom,Standard Room,1  ,December 2018,Family, A pet peeve of mine is the bottom bedsheets not being fitted or made properly. Nobody likes waking up tangled in bedsheets.,9.2,I would stay again for sure,0,
United Kingdom,Standard Room,2  ,December 2018,Group," Hotel could do with an upgrade ie., furnishing and paint work and carpets a bit shabby, evidence of hole in bathroom door and broken tiles in bathroom and dirt in corner of bathroom near bath😐",7.5,Short and sweet food great,0,bathroom|location|
United Kingdom,Premium Room with River View,1  ,December 2018,Group, The price. I didn’t believe that this hotel was good value for money. I paid £170 for one night this hotel was worth £100 Maximum per night,7.1,Good but expensive,0,price|
United Kingdom,Standard Room,2  ,November 2018,Group, The spa’s water was the same temperature as the swimming pool.,8.8,Excellent,0,fitness|bathroom|dirty|temperature|
United Kingdom,Standard Room,1  ,December 2018,Group, A touch out of the way but not a major issue.,9.2,Wonderful,0,
United Kingdom,Premium Room with River View,1  ,December 2018,Group, The price of food and drink,9.2,Wonderful,0,price|food/drink|
United Kingdom,Standard Room,2  ,December 2018,Group, being told systems down for 3 days I didn't need to know this.  getting the wrong room then having to move rooms. taxi company reception used -  taxi dirty drivers language not acceptable,7.1,Radisson Blu visit- disappointing,0,staff|dirty|parking|
United Kingdom,Premium Room with River View,3  ,December 2018,Couple, Wasn't on site when we booked about parking and cost  an extra 75 pounds to park in their security park.things like that should be told before booking.,7.5,Very excellent stay.,0,location|parking|
United Kingdom,Standard Room,1  ,December 2018,Couple," The pool and sauna areas are needing upgrading , we found peeling paint , missing tiles and grout and there was some mold around the bath/shower in our room",8.8,Excellent,0,fitness|location|bathroom|
United Kingdom,Standard Room,1  ,December 2018,Group, Bathroom had lots mold bed was rock hard,8.8,Steam n pool was excellent,0,bathroom|bed|
United Kingdom,Standard Room,2  ,December 2018,Couple," Price of the breakfast that's why we didn't book any.
Getting stuck in the lift.
Asking for a couple of sachets of milk for in the room when we got in late at night as we were out of them, the person on the desk said he'd try and get some sent up to the room for us but they weren't forthcoming.",6.7,Pleasant and enjoyable.,0,price|food/drink|
United Kingdom,Standard Room,2  ,December 2018,Couple, Our bedding had a couple of stains on it,8.3,Great,0,bed|
United Kingdom,Premium Room with River View,2  ,December 2018,Couple, At night the noise was horrendous. There was partying going on in the function room both nights we stayed that spilled out into the hotel and echoed all through the building,8.3,Very Good,0,noisiness|
United Kingdom,Premium Room with River View,2  ,December 2018,Couple, The pillows were terrible and there was a small metal step into the bathroom which me and my husband hit our toes of numerous times. Also the mini bar was empty not even a bottle of water,7.5,Good,0,bed|bathroom|restaurant|food/drink|dirty|
United Kingdom,Standard Room,1  ,December 2018,Couple," Shower fixing hanging off wall
Fridge not stocked and not on",8.8,Excellent,0,bathroom|
United Kingdom,Premium Room with River View,1  ,December 2018,Couple, The shower broke we informed reception and nobody came to fix it so couldn’t wash hair to go out that night!!,7.1,Good,0,bathroom|staff|
United Kingdom,Standard Room,1  ,December 2018,Solo traveler, Air con wasn’t very effective,7.9,Good,0,temperature|
Ireland,Standard Room,1  ,December 2018,Group, Residents bar been closed at 12.,8.8,Excellent,0,restaurant|
United Kingdom,Standard Room,1  ,December 2018,Group, Price of drinks too expensive,7.1,Clean and comfortable,0,price|food/drink|
United Kingdom,Standard Room,1  ,December 2018,Group, Needing keycard to activate the lift. Heavy doors causing banging during the night,7.9,Good,0,
United Kingdom,Standard Room,2  ,December 2018,Couple, Booked the hotel in February and feel like we have been given the worst room. Adjoining to another couple who came in at 4am and we could hear EVERYTHING including the mans breathing. The beds were pushed together to make a double. The toilet was making a whirring noise all night and the fridge was warm. At 7 months pregnant I was hoping for a comfortable stay and a good nights sleep. But it was the complete opposite. When booking as a couple avoid room 722.,7.5,Worst nights sleep ever,0,bed|bathroom|noisiness|comfort|
United Kingdom,Standard Room,1  ,November 2018,Family, Nothing,7.5,"Very good service, very pleasant",0,
Ireland,Standard Room,3  ,November 2018,Couple," Room was a little tired, picture frame broken, part of dressing table was damaged or scuffed and we had to ask for a replacement kettle which came no problem.",6.7,Pleasant,0,tv|location|
United Kingdom,Standard Room,1  ,November 2018,Solo traveler, Very close to the centre,7.5,Good,0,location|
United Kingdom,Premium Room with River View,1  ,November 2018,Couple, The room- I would have liked to keep our original room and feel less me the ‘upgrade’ was not worth the money we paid for it,8.8,"Great hotel, great location but watch out for the ‘upgrades’",0,price|
Hungary,Standard Room,3  ,November 2018,Couple," Rooms are cold and not possible to heat. 
Breakfast wasn’t good. The quality is tacky and looks not fresh. There’s a mart nearby so we got the food there",7.9,Was ok,0,temperature|food/drink|location|
United Kingdom,Premium Room with River View,2  ,November 2018,Couple," I was very disappointed with the bathroom facilities in our room 607.    I made a complaint whilst I was there at the hotel.   The toilet seat was loose and didn’t fit the bowl, it slipped and felt very uncomfortable. We were unable to close the  shower screen due to poor fit ( wasn’t fit for purpose).   We had to put a towel on the floor at the side of bath to collect all the water running down the screen.  Also on our last night the wash bowl began to leak from the plug underneath the bowl onto the floor below.   Not what we expect from Radisson. Couldn’t recommend this hotel due to the inadequate bathroom facilities. And poor maintanence of them.",6.7,Didn’t spoil our stay because we love Liverpool and have stayed at this hotel before.,0,bathroom|tv|dirty|
United Kingdom,Standard Room,2  ,November 2018,Couple," Car parking charges
Wine list a bit pricey",7.5,Would return,0,parking|price|
United Kingdom,Standard Room,1  ,November 2018,Couple, asked for a double bed and got two single beds making our stay a bit unconfortable.  Spa facilities were under expactation.,6.7,Pleasant,0,bed|fitness|
United Kingdom,Standard Room,2  ,November 2018,Couple, The fact that we paid over£250 for 2nights and breakfast wasn’t included.,6.7,Pleasant,0,price|food/drink|
United Kingdom,Standard Room,1  ,November 2018,Group, Was happy with everything,7.9,Great time and well positioned for everything we needed,0,
United Kingdom,Premium Room with River View,2  ,November 2018,Couple, Nothing we didn't like drinks were a bit pricey other than that it was good,8.3,Very enjoyable stay we're booking again soon,0,food/drink|price|
United Kingdom,Standard Room,2  ,November 2018,Group, Found it hard to work the shower. It was boiling and struggled to g e t it cooler but that's not a complaint.,7.5,We'll be back😀,0,bathroom|
Ireland,Standard Room,3  ,November 2018,Group," Room was paid for on my arrival, ticked box to pay on arrival. Now have to get money from friend to reimburse me. Not happy about this.",7.5,Satisfaction stay,0,price|tv|
United Kingdom,Premium Room with River View,1  ,November 2018,Couple, Being awoken in the early hours by a disturbance with guests and not a mention of it when we booked out in the morning,6.7,Ruined,0,
United Kingdom,Standard Room,3  ,November 2018,Group, Breakfast expensive for those who prefer continental style.,8.8,"Very good, our fourth visit.",0,food/drink|price|comfort|
United Kingdom,Standard Room,1  ,November 2018,Solo traveler, Car park issues.,6.7,Pleasant,0,parking|
United Kingdom,Standard Room,5  ,November 2018,Solo traveler, Parking and the limited choice in the restaurant.,8.8,Rather soulless but staff very friendly.,0,parking|restaurant|
United Kingdom,Premium Room with River View,1  ,November 2018,Couple," Overpriced , view was a little disappointing but on the whole it was a good experience.",7.5,Good,0,price|location|
United Kingdom,Standard Room,1  ,November 2018,Family, Only really small niggle is there are no plug sockets near the bed to charge your phone while you sleep and have your alarm next to you.,9.2,Wonderful,0,location|bed|
United Kingdom,Standard Room,1  ,November 2018,Solo traveler, It’s a bit of a walk from the main attractions and centre of Liverpool. Parking is also overpriced.,7.5,Good,0,location|parking|price|
United Kingdom,Standard Room,1  ,October 2018,Couple," Dirty plates and trays left outside hotel rooms for hours 
Litter on the floor
Cooked breakfast wasn’t brilliant-better quality sausages would help and a variety of eggs",7.1,Had an enjoyable stay but not sure I would return,0,dirty|food/drink|location|
United Kingdom,Premium Room with River View,2  ,October 2018,Couple," Television didn't work - kept cutting out. This happened in the room and in the gym.
Lack of staff at breakfast.",7.5,Modern city hotel - good for seeing the city but not so good if you want a romantic break.,0,tv|fitness|staff|food/drink|
United Kingdom,Premium Room with River View,2  ,November 2018,Couple," The rooms seem a little tired, the water took ages to run out of the sink, the laminate flooring had gaps by the door, the tiles in the bathroom had been bodged together and the aircon wasn't great so all in, slightly disappointing for £150 / night (inc breakfast). Also, beware the cost of parking, the hotel has nothing on site, valet parking is £25 / for each 24hrs. The cheapest is capital parking round the corner which costs £13.50 for 24 hours but you have to pay each time you get the car out so can get quite a bit more expensive if you're not just going out for the day.",7.1,Lovely staff but frayed around the edges,0,bathroom|dirty|food/drink|parking|location|price|
United Kingdom,Standard Room,1  ,October 2018,Family, Bar being in the main foyer doesn't make you want to spend any real time there.,7.5,A nice hotel...,0,restaurant|
United Kingdom,Standard Room,2  ,November 2018,Couple, location slightly out off town,8.8,Excellent,0,location|
United Kingdom,Premium Room with River View,1  ,November 2018,Couple," We had spots of blood on the bathroom door
And dirty towels with make up on them",8.3,Very Good,0,location|bathroom|dirty|
Ireland,Premium Room with River View,4  ,November 2018,Group," The air conditioning kept making a horrible screeching sound in the middle of the night, unfortunately we didn’t know it was that until the last morning.",6.7,"Lovely hotel with nice touches, water, sweets",0,temperature|noisiness|
United Kingdom,Premium Room with River View,2  ,November 2018,Group, Nothing springs to mind.,8.8,Perfect for weekends and short stays.,0,
United Kingdom,Premium Room with River View,3  ,November 2018,Couple, Bar very expensive,8.8,Excellent,0,restaurant|price|
Ireland,Standard Room,1  ,November 2018,Family," Bar overcharged and didn't issue receipts,",9.2,Wonderful,0,restaurant|
China,Standard Room,2  ,November 2018,Solo traveler," I arrived the hotel at 09.00, only checked in at15.00 , staff didn't care about my feelings and when I was trying to talk to one staff, he pretended not aware I was walking towards him and walked away.",7.1,"room was good, service was not",0,staff|
Jersey,Premium Room with River View,2  ,November 2018,Group, Evening lighting in restaurant was too high,7.9,"Great location, good sized clean rooms, worth that bit extra for the river view.",0,restaurant|
United Kingdom,Standard Room,2  ,November 2018,Couple," It was great if it could be a touch closer to centre but that’s my fault I didn’t check , but would still go back loved it",9.2,Wonderful,0,location|
United Kingdom,Standard Room,3  ,November 2018,Group," Breakfast way over priced. Only one option offered, you could not just go and have a simple breakfast option. Just going down the road you can get a better breakfast for less than half the price.",9.2,Liverpool tour,0,food/drink|price|
United Kingdom,Premium Room with River View,2  ,November 2018,Couple," Everything was brilliant, except we needed the air conditioning on full because of the heat on the upper floors but it didn’t seem to make a difference",8.8,Excellent,0,temperature|
United Kingdom,Standard Room,1  ,November 2018,Solo traveler, Weighing scales in the bathroom,8.8,Excellent,0,bathroom|
United Kingdom,Standard Room,1  ,November 2018,Group," =given diabled room not disabled
room sevice very poor andquality disgraceful",6.7,average,0,
United Kingdom,Standard Room,2  ,November 2018,Group," The only criticism is perhaps the spa and a couple of areas in room, I.e bathroom tiles need a little tlc and refurbishment but it didn’t spoil our stay",8.8,Enjoyable,0,fitness|location|bathroom|
United Kingdom,Standard Room,2  ,November 2018,Solo traveler, Parking is very expensive around the area for long stays.,8.8,Lovely hotel on the edge of th city centre,0,parking|price|location|
United Kingdom,Standard Room,1  ,October 2018,Couple," All bedroom doors open directly into the reception hall, so its noisy",8.3,Very Good,0,bathroom|staff|noisiness|
United Kingdom,Standard Room,1  ,November 2018,Couple," Restaurant food was nice, but service was lacking. Food came out one person at a time so after it all came out the first dish was cold, which was disappointing. Breakfast was very good though and hot with a good choice. Room carpet was a bit grubby.",6.7,ok for an overnighter.,0,restaurant|food/drink|staff|
United Kingdom,Standard Room,3  ,November 2018,Couple," The hotel was all that we expected except for the following 
Breakfast was over priced for the food and service
Housekeeping did not complete servicing our room on any day causing to contact reception to arrange item to be delivered",8.3,A good base,0,food/drink|price|staff|
United Kingdom,Standard Room,1  ,November 2018,Couple," Would have given a higher rating if we had not had to call reception because there was no remote control for the TV, and then a second time as the hairdryer was also missing. Also, oddly, whilst there were decorative voiles at the window there were no proper curtains. On 7th floor so privacy so annissubut it did mean we woke early as room was light",7.5,Nice hotel with added bonus of small pool and spa facilities,0,staff|location|tv|
United Kingdom,Standard Room,3  ,October 2018,Group," Room was only serviced once and on our request over the time of our stay meaning that bins were not emptied and bathroom not cleaned - unsure what the problem was.  Some of the room lighting was confusing or not working at all.  Problems with the room keys malfunctioning regularly which necessitated a visit to Reception each time before we could access the room.  I personally used the facilities in the fitness suite (pool) but there were too many flights of stairs to ascend and descend for me as I have some joint problems.
The bar area, while pleasant, was quite chilly in places.",7.1,While room was comfortable felt overall hotel not up to Radisson Blu usual standards.,0,bathroom|staff|fitness|restaurant|location|noisiness|
Ireland,Premium Room with River View,2  ,November 2018,Couple, Hotel room was very very shabby for the prices charged,7.1,Room needs a revamp,0,price|
United Kingdom,Standard Room,4  ,November 2018,Couple," Breakfast good choice, hot food served warm not hot. Only had instant decaf coffee.  Menu for evening meal look and for what was on offer expensive.",7.5,Good location a comfortable nights sleep. However could have got this at a premiere inn,0,food/drink|restaurant|price|
Germany,Standard Room,1  ,October 2018,Family," Need more staff 
Staff we lovely
But they need more for busy hotel. Long eait on food and bar",8.8,Nice,0,staff|food/drink|restaurant|
United Kingdom,Standard Room,1  ,October 2018,Solo traveler, Expensive breakfast,9.2,Wonderful,0,price|food/drink|
United Kingdom,Standard Room,2  ,October 2018,Couple, Nothing,9.2,Wonderful,0,
United Kingdom,Standard Room,1  ,October 2018,Couple, the breakfast in the dining room was very unorganized on milk in coffee machine no knives no brown bread orders vegetarian sausage waiting 20 minutes went back to get them thay have gave them to somebody else so I didn't get any sausage and to top it off thay had no brown sauce,7.5,Good,0,food/drink|restaurant|
Ireland,Premium Room with River View,4  ,October 2018,Couple, Check in very slow... breakfast poor for 12.95,7.9,Good,0,food/drink|
United Kingdom,Standard Room,2  ,October 2018,Couple, All gym facilities were out of use and we were not informed of this before our booking,6.5,Disappointing,0,fitness|
United Kingdom,Standard Room,1  ,October 2018,Group, No salmon at breakfast this year,8.8,Would return perfect location for a shopping trip and to see the city,0,food/drink|
United Kingdom,Premium Room with River View,1  ,October 2018,Couple, Cleanliness  of the glasses ay the bar.,7.5,Good,0,dirty|restaurant|
United Kingdom,Standard Room,2  ,October 2018,Couple, Missing handle on the wardrobe,8.3,Adaquote,0,comfort|
United Kingdom,Standard Room,3  ,October 2018,Group," TV did not work in the room
Fridge did not work",7.9,We found the open plan nature of the hotel was not conducive to a good night's sleep! Too noisy!,0,tv|
United Kingdom,Superior Room with River view,3  ,October 2018,Couple," The room information was erroneous in that it said there was a fridge, but the policy has changed and all the fridges have been decommissioned. The front desk staff are happy to put things in a small fridge but you have to keep going up and down for that. There is a small ice bucket in the room with ice stations on each landing. Not anything like as good as having a fridge in the room though (we'd had plans for keeping some picnic-type stuff in the fridge and had to abandon that idea.)  The TVs were not working properly while we were there and this was a total hotel problem (except for the bar area) and the technicians were having trouble putting it right. We feel it was too expensive for what was on offer, although that is just a personal view. (Having said that, it you make good use of the pool and gym you are recouping a bit of the expense!) The restaurant was probably a bit on the dear side (but then so are a lot of eating places around the centre - we checked some of them out in passing). Finally, some might find it a little further away from the centre and main part of the waterfront than desired (incl. the river cruise start point opposite the Liver Building which is 12 mins' walk away, also the hop-on hop-off bus start points, and the Museum of Liverpool. The National Trust minibus tour of the Beatles Houses starts from Jury's Inn which is 25 mins' brisk walk away near Albert Dock, and the John Lewis area of shops would be about 20 mins. The cathedrals would probably be about 25 - 30 minutes' walk - bit less coming back as you are going downhill!)  - so check out the position to be sure, before booking. As it happened we didn't mind at all once we'd got our bearings, and we walked miles all over Liverpool (felt like it anyway!) and it was quite convenient to get back to. Otherwise it is not hard to get a taxi.",8.3,"We enjoyed staying here in spite of any negative points I have made, and Liverpool is a great city!",0,staff|tv|restaurant|location|price|fitness|
United Kingdom,Standard Room,1  ,October 2018,Couple, Tv connection was poor kept cutting out,7.9,Nice,0,tv|
United Kingdom,Premium Room with River View,3  ,October 2018,Family, Lots of noise at night caused by Drunken behaviour. Found litter by the lifts two days in a row. Thought it’s quite pricey and didn’t like the fact that a £25 charge per day for cars to be Parked by Valet.,7.5,Good facilities and overall good quality hotel but needs strong management to control litter&noise,0,noisiness|price|parking|
United Kingdom,Standard Room,3  ,October 2018,Solo traveler, The facilities and the sound proof are not good.,6.7,Pleasant,0,noisiness|
United Kingdom,Standard Room,1  ,October 2018,Solo traveler, There is no reception for the Television.,7.5,Its an excellent hotel. I will recommend it anytime. I will be back again..,0,staff|tv|
Isle of Man,Standard Room,4  ,October 2018,Couple, Tv is freeview in rooms and needs upgrading as keeps going off,8.3,Very Good,0,tv|
United Kingdom,Standard Room,2  ,October 2018,Solo traveler, no car parking on site,7.5,Good,0,parking|location|
United Kingdom,Standard Room,2  ,October 2018,Couple, I would prefer tea/coffee to be offered at the table and to be shown to a table.,8.8,Ok value but restaurant and bar not particularly welcoming,0,food/drink|location|
United Kingdom,Standard Room,1  ,October 2018,Couple," Room very dark . 
Light bulbs missing. 
Bedside table had not been cleaned , it had drink stains on it.
Bathroom needs revamp . Shower was useless, twisted around when it was on with hardly any water flow. 
Toilet was noisy . 
Grouting was black with mould .",7.5,Good,0,location|food/drink|bathroom|dirty|noisiness|
United Kingdom,Standard Room,2  ,October 2018,Group, See above,9.2,A pleasant stay but not the standard of your Manchester property.,0,
Jersey,Standard Room,2  ,October 2018,Group," Two day issue with air conditioning unit in our room, very cold at times. Nothing at all done about it. Very slap dash, your a paying number, not a paying customer.",7.9,"Cold, but pleasent.",0,temperature|price|staff|
United Kingdom,Standard Room,1  ,October 2018,Solo traveler, The hotel tried to take two payments which I have reported to my bank. Will contact the hotel for explanation.,8.8,Excellent,0,price|
United Kingdom,Premium Room with River View,1  ,October 2018,Couple," Room didn't look anything like the photos on the website for a premium room. Latch on the door was broken so had to screw it in every time we opened the door and there was only 1 sink (2 shown on the pictures). The mini bar was empty and found sweets on the floor, a hair in the bed and a dusty windowsill. Breakfast wasn't great; very little fruit out and the scrambled eggs were questionable. We were told to sit where we wanted at breakfast which was fine, but when we came back from the buffet found that our seats had been taken and had to find somewhere else. Used the pool and gym facilities which were ok. The whirlpool was out of order and everything's looking a little run down. The gym could definitely do with an upgrade and we had to stand and wait for gym staff to finish their conversation with each other at reception before being able to go in",7.1,Not as great as expected,0,tv|restaurant|bed|food/drink|fitness|staff|
United Kingdom,Premium Room with River View,2  ,October 2018,Couple, Bathroom needs regrouting,7.5,"Very good, but for what we paid expected hit of higher standards in the room",0,bathroom|
United Kingdom,Standard Room,2  ,October 2018,Group, Need more information about parking and the cost of the valet service on the website.,7.1,Very nice.,0,parking|staff|
United Kingdom,Premium Room with River View,1  ,October 2018,Group, Was given a basic room with road view when I had paid for a premier river view. Didn't realize until the next day.,7.1,Good,0,location|price|
United Kingdom,Premium Room with River View,3  ,October 2018,Couple," Would not recommend that quests drink in hotel bar very expensive,they do not need to charge £11-50p for double rum and coke.",8.8,Overall had a great time.,0,food/drink|restaurant|price|
United Kingdom,Standard Room,2  ,October 2018,Couple," Alot of noise at all hours from adjoining room and stairway door next to room. Room wasn't what I was expecting for the price, looked very basic and dated.",6.7,"Overall a very good stay, would like a fairer price, but I do understand that's the going rate.",0,noisiness|price|
United Kingdom,Standard Room,2  ,October 2018,Group, House keeping was poor. Basic cleaning was poor standard especially for the 2nd night of our stay. Really disapointing because rooms are gorgeous. Did not remove dirty mugs or refresh room other than bedding. Simple things that were definitely not to a 4 star standard. Complained to staff regarding an issue in another room in our party of 10 and issue was not rectified. Dirty trays left outside neighbouring rooms still there next day and also mini bar fridges were out of commission for the whole hotel. Shame little things need to be sorted would not class as 4 star,7.9,Nice hotel overall could improve.,0,dirty|bed|staff|location|restaurant|
United Kingdom,Standard Room,2  ,October 2018,Couple, Bathroom needs updating.door stay fixing.staff could be more welcoming.,7.1,Good,0,bathroom|staff|
United Kingdom,Standard Room,1  ,October 2018,Group," There was a wedding function taking place in a room on the floor below us, and we were kept awake until 1am by noise from the event - mainly children shouting and screaming.  The function room itself was sound insulated, but the noise was on the outside landings - due to the design of the hotel the sound carries around the central, open areas.",7.5,Good,0,location|noisiness|
United Kingdom,Standard Room,1  ,October 2018,Group," the morning after I realized that the housekeepr was putting complimentary water in the rooms she was cleanign (seen the trolley outside the room next door) hoever myself and my colleague did not find any complimentary water with in the room. Also I was meant to leave at 12pm and left the DND card on the handle outside but the housekeepr still kncked my door at 11.30 whilist under the shower which was irritating.
the hotel is ok and very corporate as said above but the internal walls of the hotel were all painted in grey which is a sad horrible colour even for those peple travelling for business",7.5,Good,0,price|bathroom|dirty|location|
United Kingdom,Premium Room with River View,1  ,October 2018,Couple," I was really upset that I paid a lot of money for this hotel and the whirl pool which I mostly chose the hotel
For was closed.",9.2,Wonderful,0,price|fitness|
United Kingdom,Premium Room with River View,2  ,October 2018,Couple, Our fridge was broken so it was a pain in the night when it was hot and you wanted a cold drink. A shame that spa facilities/treatments were booked up for our stay and the following week so we couldn't use what we initially went for. Check in was 3pm but it was well after 4 before we could get in our room.,8.8,Excellent,0,food/drink|fitness|
United Kingdom,Standard Room,1  ,October 2018,Group, Drinks cheaper at bar!!!!,9.5,It was super. We couldn't have hoped for anything better.,0,food/drink|price|restaurant|
United Kingdom,Premium Room with River View,1  ,October 2018,Solo traveler," Room service, incomplete order,  fish in beer batter was not good,not worth paying for view. out of the window.",7.5,ok,0,staff|food/drink|price|location|
United Kingdom,Standard Room,1  ,October 2018,Group, Breakfast,9.5,Nice room and staff but food no no,0,food/drink|
United Kingdom,Standard Room,1  ,September 2018,Group, The pool are was looking a bit old and could do with updating.,7.9,"Comfortable and enjoyable, would stay again.",0,fitness|
United Kingdom,Standard Room,5  ,October 2018,Couple," We didn't like that the restaurant staff made us feel un-welcome. We waited 45 minutes for our food... which was frustrating because a lonely customer eating on his own has his starter and main before we'd simply had our mains. Almost 1 hour later and our food still hadn't arrived. But then... the fire alarm went off and the building had to be evacuated (false alarm). We'd have appreciated being told there was a drill.. we have stayed at hotels before and they have told us when to expect their drill -  but we weren't, and we just had to sit and wait that little while longer. There wasn't an apology or would you like another drink for the delay.. very disappointed!",7.9,10 minute walk to centre - lovely hotel - better to eat out!,0,restaurant|staff|food/drink|
Denmark,Premium Room with River View,2  ,October 2018,Group, Very pricey for an average hotel. An empty drinks fridge even though it's advertised.,7.1,Average hotel,0,price|food/drink|
United Kingdom,Premium Room with River View,2  ,October 2018,Couple, the air conditioning in the room was to complicated. so complicated it was unusable.,8.8,Excellent,0,temperature|
United Kingdom,Standard Room,1  ,October 2018,Couple, Clearing tables at breakfast during busy period,8.8,Anniversary treat lived upto expectations and more.,0,location|food/drink|
United Kingdom,Standard Room,2  ,October 2018,Group, Not being offered a map of area. No service at breakfast.,7.9,Good,0,location|staff|food/drink|
United Kingdom,Standard Room,1  ,October 2018,Couple, Tv channels poor choice and not enough pillows,7.5,Good,0,tv|internet|bed|
United Kingdom,Standard Room,1  ,October 2018,Group, Parking expensive,7.9,Good,0,parking|price|
United States Minor Outlying Islands,Standard Room,1  ,October 2018,Couple," The only downside was. Due to lack of maintenance and a noisy heating system 
It led to us having to request us to move to another room.",9.2,A very pleasant one night stay,0,noisiness|temperature|
United Kingdom,Standard Room,2  ,September 2018,Couple," Parking is expensive if you use hotel car park
However there is decent parking closeby",7.5,Handy for Beatles museum and waterfront,0,parking|price|
United Kingdom,Standard Room,1  ,September 2018,Family," lighting in room poor
air con very noisy
only white bread at breakfast",7.1,OK,0,temperature|noisiness|food/drink|
