Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities,Predicted
Saudi Arabia,Standard Room,3,August 2018,Solo traveler," The hotel meet the basic standards comparing to the money value and the rate that I paid 
The room was little bit small but cozy and well designed 
The staff were very friendly and helpful 
Very quiet and comfortable",9.6,It was very nice and comfortable,1,comfort,0
Saudi Arabia,Standard Room,3,August 2018,Solo traveler," The hotel meet the basic standards comparing to the money value and the rate that I paid 
The room was little bit small but cozy and well designed 
The staff were very friendly and helpful 
Very quiet and comfortable",9.6,It was very nice and comfortable,1,staff,0
Saudi Arabia,Standard Room,3,August 2018,Solo traveler," The hotel meet the basic standards comparing to the money value and the rate that I paid 
The room was little bit small but cozy and well designed 
The staff were very friendly and helpful 
Very quiet and comfortable",9.6,It was very nice and comfortable,1,noisiness,0
Saudi Arabia,Family Room,4,August 2018,Family, Spacious room sofa cum  bed was of reasonable size. Helpful friendly staff especially at swimming pool. Very easy check in n check out. Hardly took 5 min in check. Allowed to check in at 1 pm.,9.6,Family room was nice,1,comfort,0
Saudi Arabia,Family Room,4,August 2018,Family, Spacious room sofa cum  bed was of reasonable size. Helpful friendly staff especially at swimming pool. Very easy check in n check out. Hardly took 5 min in check. Allowed to check in at 1 pm.,9.6,Family room was nice,1,bed,0
Saudi Arabia,Family Room,4,August 2018,Family, Spacious room sofa cum  bed was of reasonable size. Helpful friendly staff especially at swimming pool. Very easy check in n check out. Hardly took 5 min in check. Allowed to check in at 1 pm.,9.6,Family room was nice,1,staff,0
Saudi Arabia,Family Room,4,August 2018,Family, Spacious room sofa cum  bed was of reasonable size. Helpful friendly staff especially at swimming pool. Very easy check in n check out. Hardly took 5 min in check. Allowed to check in at 1 pm.,9.6,Family room was nice,1,fitness,1
Saudi Arabia,Standard Room,1,July 2018,Couple, Location,9.6,Very good,1,location,0
United Arab Emirates,Standard Room,1,March 2021,Couple, -Bed is very comfortable,5.0,Fair,1,bed,0
United Arab Emirates,Standard Room,1,March 2021,Couple, -Bed is very comfortable,5.0,Fair,1,comfort,1
Kyrgyzstan,Standard Room with Burj Khalifa View,5,March 2021,Family, Location,6.0,Pleasant,1,location,1
Bangladesh,Premium Room with Balcony and Burj Khalifa View,3,March 2021,Family, Staff are friendly,6.0,Pleasant,1,staff,0
Russia,Premium Room with Balcony and Burj Khalifa View,1,March 2021,Couple, Comfortable clean room with all necessary stuff (except bathrobes),6.0,Not enough for such price,1,comfort,0
Russia,Premium Room with Balcony and Burj Khalifa View,1,March 2021,Couple, Comfortable clean room with all necessary stuff (except bathrobes),6.0,Not enough for such price,1,dirty,0
United Kingdom,Standard Room,1,March 2021,Couple, Business lounge is good and house keeping staff is very good.,4.0,Ok,1,staff,0
Germany,Standard Room,10,February 2021,Couple," Location of the hotel is great, very close to the center and good distance from main spots. Most of the staff was very polite and helpful, the taxi person was trying to force more expensive private taxi instead of normal Dubai taxi. Food at the breakfast was very tasty and plenty good for a good day.",6.0,Not a 5 start hotel.,1,location,0
Germany,Standard Room,10,February 2021,Couple," Location of the hotel is great, very close to the center and good distance from main spots. Most of the staff was very polite and helpful, the taxi person was trying to force more expensive private taxi instead of normal Dubai taxi. Food at the breakfast was very tasty and plenty good for a good day.",6.0,Not a 5 start hotel.,1,staff,0
Germany,Standard Room,10,February 2021,Couple," Location of the hotel is great, very close to the center and good distance from main spots. Most of the staff was very polite and helpful, the taxi person was trying to force more expensive private taxi instead of normal Dubai taxi. Food at the breakfast was very tasty and plenty good for a good day.",6.0,Not a 5 start hotel.,1,temperature,0
Germany,Standard Room,10,February 2021,Couple," Location of the hotel is great, very close to the center and good distance from main spots. Most of the staff was very polite and helpful, the taxi person was trying to force more expensive private taxi instead of normal Dubai taxi. Food at the breakfast was very tasty and plenty good for a good day.",6.0,Not a 5 start hotel.,1,price,0
Germany,Standard Room,10,February 2021,Couple," Location of the hotel is great, very close to the center and good distance from main spots. Most of the staff was very polite and helpful, the taxi person was trying to force more expensive private taxi instead of normal Dubai taxi. Food at the breakfast was very tasty and plenty good for a good day.",6.0,Not a 5 start hotel.,1,food/drink,0
France,Standard Room with Burj Khalifa View,5,January 2021,Couple," Location was good
Staff was helpfull",6.0,Pleasant,1,location,0
France,Standard Room with Burj Khalifa View,5,January 2021,Couple," Location was good
Staff was helpfull",6.0,Pleasant,1,staff,0
United Arab Emirates,Standard Room with Burj Khalifa View,2,January 2021,Couple, room was dirty the pillow cover was dirty and we request for extra blanket it was non comfortable,1.0,Bad,1,dirty,0
United Arab Emirates,Standard Room with Burj Khalifa View,2,January 2021,Couple, room was dirty the pillow cover was dirty and we request for extra blanket it was non comfortable,1.0,Bad,1,bed,0
United Arab Emirates,Standard Room with Burj Khalifa View,2,January 2021,Couple, room was dirty the pillow cover was dirty and we request for extra blanket it was non comfortable,1.0,Bad,1,comfort,0
South Africa,Family Room,5,January 2021,Family, The location and views,1.0,The staff!,1,location,0
United Arab Emirates,Standard Room with Burj Khalifa View,1,January 2021,Family, The location. Cordial staff at reception. After all the worst experiences they were kind enough to offer breakfast. But the stay was already ruined. No value for the money that you actually spend.,3.0,Not what we expected,1,location,0
United Arab Emirates,Standard Room with Burj Khalifa View,1,January 2021,Family, The location. Cordial staff at reception. After all the worst experiences they were kind enough to offer breakfast. But the stay was already ruined. No value for the money that you actually spend.,3.0,Not what we expected,1,staff,0
United Arab Emirates,Standard Room with Burj Khalifa View,1,January 2021,Family, The location. Cordial staff at reception. After all the worst experiences they were kind enough to offer breakfast. But the stay was already ruined. No value for the money that you actually spend.,3.0,Not what we expected,1,food/drink,0
United Arab Emirates,Standard Room with Burj Khalifa View,1,January 2021,Family, The location. Cordial staff at reception. After all the worst experiences they were kind enough to offer breakfast. But the stay was already ruined. No value for the money that you actually spend.,3.0,Not what we expected,1,price,0
United Arab Emirates,Standard Room,5,January 2021,Couple," Properly is in a nice location in Business Bay, staff are friendly and helpful.",1.0,Poor hygiene and cleanliness,1,location,0
United Arab Emirates,Standard Room,5,January 2021,Couple," Properly is in a nice location in Business Bay, staff are friendly and helpful.",1.0,Poor hygiene and cleanliness,1,staff,0
Russia,Premium Room with Balcony and Burj Khalifa View,5,January 2021,Couple," The view was nice, even though there is a big construction site just before the Burj Khalifa and it spoils the view. The room size is good.",5.0,Horrible management & dusty interior - DON'T COME,1,location,0
Pakistan,Standard Room,1,December 2020,Family, No good breakfast long lines and no arabic delicious no nuts date not fresh bed covers,5.0,It’s ok not super,1,food/drink,0
Pakistan,Standard Room,1,December 2020,Family, No good breakfast long lines and no arabic delicious no nuts date not fresh bed covers,5.0,It’s ok not super,1,bed,0
South Africa,Superior Room with Balcony,6,January 2021,Family, Good location and the staff are very friendly and helpful.,6.0,Pleasant,1,location,0
South Africa,Superior Room with Balcony,6,January 2021,Family, Good location and the staff are very friendly and helpful.,6.0,Pleasant,1,staff,0
France,Superior Room with Balcony,5,December 2020,Couple," Close to the mall and restaurants, nice rooms",6.0,Mixed review,1,restaurant,1
United Arab Emirates,Standard Room with Burj Khalifa View,2,January 2021,Group, Location,5.0,Fair,1,location,0
Croatia,Suite with Lounge Access,5,January 2021,Family," Excellent happy hour!
Some staff is very kind and supportative ...",4.0,"Taxi order staff were not correct, all the time were drty steirs, Too meny Prostitutes around,
Some staff were unpolite,",1,staff,0
Netherlands,Junior Suite with Lounge Access,3,January 2021,Family," The business centre is probably the only thing worth the 5-star rating. The ala-cart menu for breakfast was great there, and the staff very friendly and helpful overall.",2.0,A 5-star hotel with 1-star service. Terrible staff.,1,location,0
Netherlands,Junior Suite with Lounge Access,3,January 2021,Family," The business centre is probably the only thing worth the 5-star rating. The ala-cart menu for breakfast was great there, and the staff very friendly and helpful overall.",2.0,A 5-star hotel with 1-star service. Terrible staff.,1,restaurant,0
Netherlands,Junior Suite with Lounge Access,3,January 2021,Family," The business centre is probably the only thing worth the 5-star rating. The ala-cart menu for breakfast was great there, and the staff very friendly and helpful overall.",2.0,A 5-star hotel with 1-star service. Terrible staff.,1,food/drink,0
Netherlands,Junior Suite with Lounge Access,3,January 2021,Family," The business centre is probably the only thing worth the 5-star rating. The ala-cart menu for breakfast was great there, and the staff very friendly and helpful overall.",2.0,A 5-star hotel with 1-star service. Terrible staff.,1,staff,0
United Kingdom,Standard Room,2,December 2020,Solo traveler, I had dinner in the Firelake Grill House on my first evening and it was really good.,5.0,AVOID this Hotel,1,food/drink,0
Saudi Arabia,Standard Room,2,December 2020,Family," Gym was good, well spaced out and the lady on the gym reception desk was very nice and helpful - a credit to your hotel.",6.0,"Nice hotel, very modern and in a good location.",1,fitness,0
Saudi Arabia,Standard Room,2,December 2020,Family," Gym was good, well spaced out and the lady on the gym reception desk was very nice and helpful - a credit to your hotel.",6.0,"Nice hotel, very modern and in a good location.",1,staff,0
United Arab Emirates,Standard Room with Burj Khalifa View,2,December 2020,Family, The mauricien Guy at the reception,6.0,Pleasant,1,staff,1
India,Standard Room with Burj Khalifa View,6,December 2020,Family, Only location is good,4.0,Location is good but hospitality not up to the mark,1,location,0
Egypt,Superior Room with Balcony,7,December 2020,Couple," Friendly staff, especially in the larder restaurant,  where we have the morning breakfast. 
The rooms are quite spacious and clean, the bathroom amenities are also very nice.",6.0,Pleasant,1,staff,0
Egypt,Superior Room with Balcony,7,December 2020,Couple," Friendly staff, especially in the larder restaurant,  where we have the morning breakfast. 
The rooms are quite spacious and clean, the bathroom amenities are also very nice.",6.0,Pleasant,1,restaurant,0
Egypt,Superior Room with Balcony,7,December 2020,Couple," Friendly staff, especially in the larder restaurant,  where we have the morning breakfast. 
The rooms are quite spacious and clean, the bathroom amenities are also very nice.",6.0,Pleasant,1,food/drink,0
Egypt,Superior Room with Balcony,7,December 2020,Couple," Friendly staff, especially in the larder restaurant,  where we have the morning breakfast. 
The rooms are quite spacious and clean, the bathroom amenities are also very nice.",6.0,Pleasant,1,dirty,0
Egypt,Superior Room with Balcony,7,December 2020,Couple," Friendly staff, especially in the larder restaurant,  where we have the morning breakfast. 
The rooms are quite spacious and clean, the bathroom amenities are also very nice.",6.0,Pleasant,1,bathroom,0
United Kingdom,Superior Room with Balcony,7,December 2020,Couple, Gym sauna and steam. Bed very comfortable. Pool was comfortable,5.0,Radisson indifferent,1,fitness,0
United Kingdom,Superior Room with Balcony,7,December 2020,Couple, Gym sauna and steam. Bed very comfortable. Pool was comfortable,5.0,Radisson indifferent,1,bed,0
United Kingdom,Superior Room with Balcony,7,December 2020,Couple, Gym sauna and steam. Bed very comfortable. Pool was comfortable,5.0,Radisson indifferent,1,comfort,1
Lebanon,Superior Room with Balcony,7,December 2020,Couple, Location,6.0,Semi ok,1,location,0
Israel,Standard Room with Burj Khalifa View,2,December 2020,Couple," Hotel in a good location.
The bedroom was Large and spacious.",1.0,Unpleasant experience in Dubai,1,location,0
Israel,Standard Room with Burj Khalifa View,2,December 2020,Couple," Hotel in a good location.
The bedroom was Large and spacious.",1.0,Unpleasant experience in Dubai,1,bathroom,0
Israel,Executive Room with Lounge Access,3,December 2020,Couple, Denis from the reception was very nice and helpful.,6.0,Pleasant,1,staff,1
United Arab Emirates,Standard Room,2,November 2020,Solo traveler, Staff attention location,6.0,Good,1,staff,1
United Arab Emirates,Standard Room,2,November 2020,Solo traveler, Staff attention location,6.0,Good,1,location,0
United Kingdom,Standard Room,8,December 2020,Couple, The staff was very friendly,2.0,A friendly centric experience,1,staff,0
India,Standard Room with Burj Khalifa View,10,December 2020,Couple, Burj khalifa view was amazing.,5.0,Fair,1,location,0
Tunisia,Premium Room with Balcony and Burj Khalifa View,7,December 2020,Solo traveler, the view from the balcony,5.0,just fair but can be much better for a Radisson blu,1,location,0
United Kingdom,Standard Room with Burj Khalifa View,3,December 2020,Solo traveler, Location was good. Sports bar was good to watch football matches.,3.0,Poor,1,location,0
United Kingdom,Standard Room with Burj Khalifa View,3,December 2020,Solo traveler, Location was good. Sports bar was good to watch football matches.,3.0,Poor,1,restaurant,0
Kuwait,Standard Room with Burj Khalifa View,4,December 2020,Solo traveler," The location was good ,near Dubai mall, it hotel located on the dubai canal, amazing views",6.0,Pleasant,1,location,1
United Arab Emirates,Standard Room,1,December 2020,Group, Value,5.0,Fair,1,price,0
Portugal,Standard Room with Burj Khalifa View,2,December 2020,Group, Room space and breakfast,3.0,I will not be back,1,food/drink,0
United Kingdom,Superior Room with Balcony,14,November 2020,Couple," Staff were amazing, hotel is newish so really nice rooms, restaurant & bar . It was in a great location for downtown & the creek, with great walks ....very well organised!!",6.0,Pleasant,1,staff,0
United Kingdom,Superior Room with Balcony,14,November 2020,Couple," Staff were amazing, hotel is newish so really nice rooms, restaurant & bar . It was in a great location for downtown & the creek, with great walks ....very well organised!!",6.0,Pleasant,1,restaurant,0
United Kingdom,Superior Room with Balcony,14,November 2020,Couple," Staff were amazing, hotel is newish so really nice rooms, restaurant & bar . It was in a great location for downtown & the creek, with great walks ....very well organised!!",6.0,Pleasant,1,location,1
United Arab Emirates,Standard Room with Burj Khalifa View,1,October 2020,Solo traveler, Their room service is good,1.0,Very bad experience,1,staff,1
United Arab Emirates,Standard Room with Burj Khalifa View,1,October 2020,Group, Location,3.0,Disappointment and inconvenient stay,1,location,0
Angola,Standard Room,2,October 2020,Solo traveler," Not much choice for Bf. Staff working at there during bf are nice and helpfull.
Those Philipinees staffs are really welcoming",5.0,There are other 3 star facilities available for much lesser prices in the city,1,staff,1
United Arab Emirates,Standard Room with Burj Khalifa View,1,October 2020,Solo traveler, Polite staff,3.0,Not as advertised,1,staff,0
Lebanon,Standard Room with Burj Khalifa View,3,October 2020,Group," Booked for 2 full bed room and gave me i king bed room, they gave me a free bed but mattress was very bad, i had the worst 3 nights sleep.",1.0,Bad trup,1,bed,1
Bahrain,Suite with Lounge Access,3,September 2020,Family, Breakfast.. Restaurant staff,6.0,Pleasant,1,food/drink,1
Bahrain,Suite with Lounge Access,3,September 2020,Family, Breakfast.. Restaurant staff,6.0,Pleasant,1,restaurant,1
Bahrain,Suite with Lounge Access,3,September 2020,Family, Breakfast.. Restaurant staff,6.0,Pleasant,1,staff,0
United Arab Emirates,Standard Room with Burj Khalifa View,2,August 2020,Family," good location very close to Dubai mall and every thing around you.
Room space is very good
The staff is very kind",3.0,Poor,1,location,0
United Arab Emirates,Standard Room with Burj Khalifa View,2,August 2020,Family," good location very close to Dubai mall and every thing around you.
Room space is very good
The staff is very kind",3.0,Poor,1,staff,1
United Arab Emirates,Standard Room with Burj Khalifa View,1,July 2020,Family, Staff collaboration,6.0,Pleasant,1,staff,0
Palestinian Territory,Executive Room with Lounge Access,3,February 2020,Family," The room was big with a nice view and balcony.
The location is very good.
The staff was friendly.",4.0,Will not try again,1,location,0
Palestinian Territory,Executive Room with Lounge Access,3,February 2020,Family," The room was big with a nice view and balcony.
The location is very good.
The staff was friendly.",4.0,Will not try again,1,staff,0
Bangladesh,Superior Room with Balcony,5,February 2020,Solo traveler, Rooms are relaxing and cozy,6.0,Pleasant,1,comfort,1
United Arab Emirates,Premium Room with Balcony and Burj Khalifa View,1,February 2020,Solo traveler, Clean,6.7,Pleasant,1,dirty,1
United Arab Emirates,Standard Room,1,December 2019,Solo traveler, Good location,5.0,Fair,1,location,1
Nigeria,Standard Room with Burj Khalifa View,3,February 2020,Couple, The breakfast,4.0,Disappointing,1,food/drink,0
United States of America,Premium Room with Balcony and Burj Khalifa View,4,February 2020,Couple, Nothing the staff is treated me terrible. Even the manager. Just terrible. Don’t stay here. My first time in Dubai and I had terrible experience,2.5,Very Poor,1,staff,0
Saudi Arabia,Standard Room with Burj Khalifa View,4,February 2020,Family," - Staff & Service.
- Check in was very fast.
- You can find taxi easily.",5.4,Fair,1,staff,0
United Arab Emirates,Standard Room with Burj Khalifa View,1,January 2020,Couple," The hotel is nice, staff  upon check in  was super and friendly,",5.0,Fair,1,staff,1
Saudi Arabia,Suite with Burj Khalifa View and Lounge Access,3,January 2020,Couple, Only the location.,1.0,Bad,1,location,0
Saudi Arabia,Superior Room with Balcony,4,January 2020,Family, Location and room view,6.2,Pleasant,1,location,0
Switzerland,Standard Room with Burj Khalifa View,1,January 2020,Solo traveler, The staff was very helpful and the hotel is well located and clean,3.0,Very disappointed about the lack of room heating,1,staff,0
Switzerland,Standard Room with Burj Khalifa View,1,January 2020,Solo traveler, The staff was very helpful and the hotel is well located and clean,3.0,Very disappointed about the lack of room heating,1,location,0
Switzerland,Standard Room with Burj Khalifa View,1,January 2020,Solo traveler, The staff was very helpful and the hotel is well located and clean,3.0,Very disappointed about the lack of room heating,1,dirty,0
Kuwait,Standard Room with Burj Khalifa View,1,January 2020,Family, Good location and fast service for checkin and check out. Beds are comfy and clean.,5.0,Fair,1,location,0
Kuwait,Standard Room with Burj Khalifa View,1,January 2020,Family, Good location and fast service for checkin and check out. Beds are comfy and clean.,5.0,Fair,1,staff,0
Kuwait,Standard Room with Burj Khalifa View,1,January 2020,Family, Good location and fast service for checkin and check out. Beds are comfy and clean.,5.0,Fair,1,bed,0
Kuwait,Standard Room with Burj Khalifa View,1,January 2020,Family, Good location and fast service for checkin and check out. Beds are comfy and clean.,5.0,Fair,1,comfort,0
Kuwait,Standard Room with Burj Khalifa View,1,January 2020,Family, Good location and fast service for checkin and check out. Beds are comfy and clean.,5.0,Fair,1,dirty,1
Serbia,Junior Suite with Lounge Access,1,January 2020,Couple, Nice staff,6.7,Pleasant,1,staff,1
Canada,Suite with Lounge Access,6,January 2020,Couple, Location was good,4.6,Disappointing,1,location,0
United Arab Emirates,Standard Room,1,January 2020,Couple, Nothing only it was near to Dubai Mall.,3.3,Poor,1,location,0
Nigeria,Superior Room with Balcony,3,January 2020,Family, Location is good. Breakfast is just there,6.0,Room technology needs improvement,1,location,0
Nigeria,Superior Room with Balcony,3,January 2020,Family, Location is good. Breakfast is just there,6.0,Room technology needs improvement,1,food/drink,1
United Arab Emirates,Standard Room with Burj Khalifa View,1,January 2020,Family, Location is good.,2.0,Very Poor,1,location,0
Russia,Standard Room,1,December 2019,Family," Breakfast with big variety of fresh juices.
Late check out",5.0,No chance it’s 5*,1,food/drink,0
United Arab Emirates,Standard Room with Burj Khalifa View,1,December 2019,Group, Didn’t like the poor room service.,5.0,Fair,1,staff,0
Lebanon,Standard Room,1,December 2019,Solo traveler, Clean and comfortable and near dubai mall,1.0,Bad,1,dirty,0
Lebanon,Standard Room,1,December 2019,Solo traveler, Clean and comfortable and near dubai mall,1.0,Bad,1,comfort,0
Lebanon,Standard Room,1,December 2019,Solo traveler, Clean and comfortable and near dubai mall,1.0,Bad,1,location,0
United Arab Emirates,Superior Room with Balcony,5,December 2019,Family, as 5 stars room should be cleaner and nicer,5.8,Okay,1,dirty,0
China,Standard Room with Burj Khalifa View,3,November 2019,Solo traveler," The room was clean, facility was good. the staff was helpful and nice.",6.0,"It was a comfortable stay, but not a great value for money.",1,dirty,0
China,Standard Room with Burj Khalifa View,3,November 2019,Solo traveler," The room was clean, facility was good. the staff was helpful and nice.",6.0,"It was a comfortable stay, but not a great value for money.",1,staff,0
United Arab Emirates,Premium Room with Balcony and Burj Khalifa View,2,November 2019,Group," Location was great, room view was lovely",5.0,Fair,1,location,0
United Arab Emirates,Standard Room,1,November 2019,Couple," the location and the view was pretty nice, helpful and friendly staff.",5.0,Fair,1,location,0
United Arab Emirates,Standard Room,1,November 2019,Couple," the location and the view was pretty nice, helpful and friendly staff.",5.0,Fair,1,staff,0
Jordan,Superior Room with Balcony,4,November 2019,Solo traveler," The only thing I really liked is the balconies, and the staff were really nice",5.4,No value for money,1,staff,0
Belgium,Standard Room,2,November 2019,Family," The staff outside of the hotel, doorman, luggage carrier and taxi arrangement crew where extremely friendly and super helpful and always making our son happy! We get that they were very sincere and did an amazing job!
Amazing location with a beautiful view and very close to the Burj Khalifa!",6.2,Pleasant,1,staff,0
Belgium,Standard Room,2,November 2019,Family," The staff outside of the hotel, doorman, luggage carrier and taxi arrangement crew where extremely friendly and super helpful and always making our son happy! We get that they were very sincere and did an amazing job!
Amazing location with a beautiful view and very close to the Burj Khalifa!",6.2,Pleasant,1,location,0
Belgium,Standard Room,2,November 2019,Family," The staff outside of the hotel, doorman, luggage carrier and taxi arrangement crew where extremely friendly and super helpful and always making our son happy! We get that they were very sincere and did an amazing job!
Amazing location with a beautiful view and very close to the Burj Khalifa!",6.2,Pleasant,1,temperature,0
Australia,Superior Room with Balcony,3,November 2019,Couple,  Bilem the manager was fantastic! She gave us a pass for club entry after we complained about unfriendly male staff when checking in and dirty showers.,4.2,Shower was dirty or mouldy.,1,staff,0
Australia,Superior Room with Balcony,3,November 2019,Couple,  Bilem the manager was fantastic! She gave us a pass for club entry after we complained about unfriendly male staff when checking in and dirty showers.,4.2,Shower was dirty or mouldy.,1,dirty,0
Australia,Superior Room with Balcony,3,November 2019,Couple,  Bilem the manager was fantastic! She gave us a pass for club entry after we complained about unfriendly male staff when checking in and dirty showers.,4.2,Shower was dirty or mouldy.,1,bathroom,0
United Kingdom,Standard Room with Burj Khalifa View,1,November 2019,Solo traveler, The Burj Khalifa view,5.0,"There are much nicer hotels to stay in, I would not recommend this one",1,location,1
United Kingdom,Standard Room,2,November 2019,Family, the staff was friendly and helpful....,2.0,"I will not be going back to this hotel, ever!!!",1,staff,0
United Arab Emirates,Executive Room with Lounge Access,1,October 2019,Couple, Breakfast was not to the standard expected of the hotels star rating.,2.0,well below expectations. Will never return.,1,food/drink,0
Kuwait,Executive Room with Lounge Access,1,October 2019,Solo traveler, Clean room and nice breakfast,6.7,Pleasant,1,dirty,0
Kuwait,Executive Room with Lounge Access,1,October 2019,Solo traveler, Clean room and nice breakfast,6.7,Pleasant,1,food/drink,0
Oman,Standard Room,2,October 2019,Solo traveler," Location. 
The 2 friendly faces (door boys)",5.0,Fair,1,location,0
Oman,Standard Room,2,October 2019,Solo traveler," Location. 
The 2 friendly faces (door boys)",5.0,Fair,1,staff,0
Oman,Standard Room,2,September 2019,Family," Comfy bed, nice receptionists.",6.7,Pleasant,1,comfort,0
Oman,Standard Room,2,September 2019,Family," Comfy bed, nice receptionists.",6.7,Pleasant,1,bed,0
United Arab Emirates,Standard Room,1,September 2019,Solo traveler," Good location 
Good size rooms 
Nice reception staff , smiley and helpful",6.2,Better customer service would make it better hotel,1,location,0
United Arab Emirates,Standard Room,1,September 2019,Solo traveler," Good location 
Good size rooms 
Nice reception staff , smiley and helpful",6.2,Better customer service would make it better hotel,1,staff,1
Kuwait,Standard Room,2,September 2019,Group, Location,5.4,Below expectation,1,location,0
Switzerland,Standard Room with Burj Khalifa View,5,September 2019,Group, The location and the Spa was good. But ...,4.2,The worst service I ever had.,1,location,0
Switzerland,Standard Room with Burj Khalifa View,5,September 2019,Group, The location and the Spa was good. But ...,4.2,The worst service I ever had.,1,fitness,1
Saudi Arabia,Standard Room with Burj Khalifa View,3,September 2019,Couple, It is cheap price,5.4,Fair,1,price,1
Jordan,Premium Room with Balcony and Burj Khalifa View,2,August 2019,Couple, The location.,4.2,Unprofessional staff.,1,location,1
France,Standard Room,6,August 2019,Solo traveler, The staff,6.7,Pleasant,1,staff,1
United Arab Emirates,Standard Room,1,August 2019,Family," Good location, clean rooms",5.0,Fair,1,location,1
United Arab Emirates,Standard Room,1,August 2019,Family," Good location, clean rooms",5.0,Fair,1,dirty,0
Saudi Arabia,Executive Room with Lounge Access,3,July 2019,Couple," Staff 
Location near to Dubai mall",5.4,Fair,1,staff,0
Saudi Arabia,Executive Room with Lounge Access,3,July 2019,Couple," Staff 
Location near to Dubai mall",5.4,Fair,1,location,0
United Arab Emirates,Standard Room,1,June 2019,Group, Beautiful hotel. The stay was very comfortable and a few minutes away from the Coca Cola arena by taxi.,6.7,Not all that glitters is gold,1,comfort,0
United Arab Emirates,Standard Room,1,June 2019,Solo traveler," Residentail building converted into a hotel. Great breakfast, food & beverage options, however the room build and quality / look & feel is very much of a residential building. Far short of hotel quality construction.",6.7,"Great breakfast, poor room. Clearly a residential building converted into a hotel.",1,food/drink,0
Kuwait,Standard Room,2,June 2019,Family, My family been delayed for the flight because of the bad service and lack of knowledge by doing the their work really really bad I didn’t get my money back they take it twice,5.4,Fair,1,staff,0
Kuwait,Standard Room,2,June 2019,Family, My family been delayed for the flight because of the bad service and lack of knowledge by doing the their work really really bad I didn’t get my money back they take it twice,5.4,Fair,1,price,0
United States of America,Standard Room with Burj Khalifa View,4,May 2019,Solo traveler," Not sure where to start for this review. I had all names listed as the staff was beyond amazing the whole stay I was there. They looked after me and my needs and they were all spectacular. 
Regina at reception was incredible, loved her and I have more names to mention. Everything was goin well, until the last night I was in the hotel, I got stolen exactly 270 Euros from a bunch of euros notes I had, sure the robber would think that I would not notice but I knew exactly how much I had after I had withdrawn the amount and left the euros untouched.
Found my stuff moved in different ways including my paperwork and reading book took a different location on my desk. Having OCDs and being a true traveler as well as an ex, Hotel Manager for the same company, Radisson, I realized right on the spot that things were not the same order as I always observe things. It took hours to get me count my money as I would have never thought something like this can even happen until I was packing to head to the airport and when was preparing all the tips in small envelopes, I realized my money was touched when I had the bigger bills on top of my smaller bills. I did not even want to believe at first, but it’s what it is, it had happened. 
Such a shame that one bad apple, ruined my vacation and left me so disappointed mostly when I know, my personal things have all been abused and touched including my underwear pocket.
The hotel promised they will investigate. Vanessa and James (Security and Guest Relations) were kind and helpful to come to my room at 3am before I packed for the airport and assured me things will be looked at. Until now, I have no feedback and I will be escalating this legally as I had personally called police and demanded for finger prints checking as well. Hoping I can get some feedback as I will feel much better to leave a better feedback for the hotel as if it was not for this experience, I would have had an incredible stay.",3.3,"Stolen money from my room! Shame, rest of staff was amazing!",1,staff,0
United States of America,Standard Room with Burj Khalifa View,4,May 2019,Solo traveler," Not sure where to start for this review. I had all names listed as the staff was beyond amazing the whole stay I was there. They looked after me and my needs and they were all spectacular. 
Regina at reception was incredible, loved her and I have more names to mention. Everything was goin well, until the last night I was in the hotel, I got stolen exactly 270 Euros from a bunch of euros notes I had, sure the robber would think that I would not notice but I knew exactly how much I had after I had withdrawn the amount and left the euros untouched.
Found my stuff moved in different ways including my paperwork and reading book took a different location on my desk. Having OCDs and being a true traveler as well as an ex, Hotel Manager for the same company, Radisson, I realized right on the spot that things were not the same order as I always observe things. It took hours to get me count my money as I would have never thought something like this can even happen until I was packing to head to the airport and when was preparing all the tips in small envelopes, I realized my money was touched when I had the bigger bills on top of my smaller bills. I did not even want to believe at first, but it’s what it is, it had happened. 
Such a shame that one bad apple, ruined my vacation and left me so disappointed mostly when I know, my personal things have all been abused and touched including my underwear pocket.
The hotel promised they will investigate. Vanessa and James (Security and Guest Relations) were kind and helpful to come to my room at 3am before I packed for the airport and assured me things will be looked at. Until now, I have no feedback and I will be escalating this legally as I had personally called police and demanded for finger prints checking as well. Hoping I can get some feedback as I will feel much better to leave a better feedback for the hotel as if it was not for this experience, I would have had an incredible stay.",3.3,"Stolen money from my room! Shame, rest of staff was amazing!",1,location,0
