,Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Positive_reviews,Negative_reviews,Grade,Title
1080,Russia,Superior Twin Room,1 night ,July 2018,Group, Very convenient and high quality hotel.  I stayed in few other hotels in the same area and this was one of the best.  Business feel; for private visit I would prefer something cozier., All good.,10,Fully met expectations.
1081,Guernsey,Superior Twin Room,2 nights ,August 2018,Group, The aircon was good, The stainless steel sink which looked very dirty as soon as you rinsed it with soap and water.  only one pillow with pillowcase per bed.,8.8,Perfect location
1082,Ireland,Superior Double Room,2 nights ,August 2018,Couple, Great location to get around London and Gatwick airport,,9.2,Wonderful
1083,United Kingdom,Superior Double Room,1 night ,August 2018,Couple, The bed size and al the electronic gadgets to make things easier in the room., Nothing it was lovely,10,An excellent venue I found you’re looking for a short break in London. Near Victoria Station.
1084,United Kingdom,Superior Double Room,1 night ,August 2018,Family, What an amazing hotel and brilliant staff!, The AC had a problem because of the extreme heat but they gave us a fan which made it ok,10,Exceeded expectations
1085,United Arab Emirates,Superior Double Room,3 nights ,August 2018,Solo traveler, Fantastic location close to Station and very central. Comfortable beds and fab Italian restaurant, Some disruption with renovation of reception which was not mentioned but couldn’t really hear this on the room,9.2,Wonderful
1086,United Kingdom,Superior Double Room,2 nights ,August 2018,Family,," upgraded to executive room. At present, however, the executive lounge is closed, so if you go for upgrade be aware that this is not open so no drinks, canapes in the evening.",8.3,Very Good
1087,Italy,Executive Double Room,1 night ,August 2018,Group, breakfast e camera,,10,Exceptional
1088,United Kingdom,Superior Double Room,2 nights ,August 2018,Couple, The rooms were spacious and clean. The staff were super friendly and helped with anything you asked. There was a wide variety of breakfast and ir was all delicious. Also to top it off it was in the perfect location., Nothing it was great,10,First time in London and we will definitely be coming back to this hotel!
1089,United Kingdom,Superior Double Room,2 nights ,July 2018,Couple, The size of the rooms. The facilities within both the room and hotel, Nothing,10,"Comfortable room, helpful and supportive staff."
1090,United Kingdom,Superior Double Room,1 night ,July 2018,Couple, Gorgeous hotel.  We were upgraded to an executive double which was luxurious. Wish we'd stayed longer., N/a,10,Great location.  Stunning room.
1091,United Kingdom,Superior Double Room,1 night ,December 2020,Couple, The only thing i liked about this hotel was the location to Victoria station where I was heading in the morning.," The room was run down, needed a lot of TLC. We had room service and the waitress who took the order was just simply untrained. Firstly she didn't know the menu, then she got our wine wrong and forgot part of the order. The vibe in this hotel was like staying at a cheap airport hotel, really poor value for money.",3.0,There are much better hotels in the area.
1092,United Kingdom,Superior Queen Room,2 nights ,December 2020,Couple, TV was a good size, Bed was on wheels and constantly moved. Room was outdated and not clean- carpet had not been hoovered. There was no antibacterial soap provided which as a basic necessity especially during a pandemic- only bar soap which is not antibacterial. The shower door was not secure and meant the bathroom practically flooded when it was used.,2.0,Not worth £100 a night!
1093,Switzerland,Executive Double Room,2 nights ,December 2020,Solo traveler, Tv facilities/options very good," Old worn furniture, rooms in general require updating especially bathrooms",7.0,Good
1094,United Kingdom,One Bedroom Apartment,1 night ,September 2020,Solo traveler," Great location, staff as expected at park plaza were good."," -compared to other park plaza offerings in London this one is now dated and needs some investment.
It was also quite dusty.",6.0,Upgrade time
1095,United Kingdom,Executive Double Room,1 night ,September 2020,Solo traveler, My room seemed to be very dusty, Nothing really,5.0,Fair
1096,United Kingdom,Superior Queen Room,1 night ,November 2020,Couple, Friendly staff," The tapas style food in the restaurant was unusual for a Italian restaurant. Sharing pasta dishes expensive, sometimes you just want a plate of good old fashioned pasta. Main courses expensive and not enough for a main course I had to order salad and a dessert!
Also checking in they took £100 on top of my room price and my husband room taking £200 in total on top of the booking price, I am still waiting for the £200 to go back to my account. Just take credit card details then I am covered for any costs. This was my spending money and we extended our stay they were going to do the same for the new booking but I argued against this.",7.0,Unusual times with COVID
1097,United Kingdom,Executive King Room with Sofa Bed,1 night ,October 2020,Family," The room was very spacious, very comfortable bed and soft clean bedding
The location is great, central, close to station and cafes/restaurants and attractions"," the shower room is mainly what let the property down, it was not in good condition, the wash basin was not draining properly 
acoustic was very bad could hear children in adjoining room.",6.0,Pleasant
1098,United Kingdom,Executive Studio,1 night ,October 2020,Solo traveler," Nice hotel spacious room friendly staff.
Comfy bed, perfect location, decent value. Just don’t walk bare footed!"," However rainfall shower not draining water properly, the carpet inside the room is so 80s that makes you want to play Abba. Coffee is not good at all",7.0,Good location - mad shower and carpet
1099,United Kingdom,Executive King Room with Sofa Bed,2 nights ,October 2020,Family, Location and parking," Breakfast was awful! I wouldn’t recommend it. Just go room only and go to a coffee across the street 
Also we got charged £65 for two plates of plan pasta for kids , two portion of wedges, one portion of calamari and 5 soft drinks 
So expensive, don’t order room service 
The shower leaked as well",6.0,Pleasant
1100,United Kingdom,Superior Double Room,1 night ,October 2020,Couple," Central location, comfy bed, nice view, breakfast was nice but would have preferred the buffet, it wasn’t there because of COVID but the main reason I booked the hotel was because of how good the buffet looked so when I found my only option as a vegetarian was porridge and pastry and fruit and cereal I was quite annoyed. They ended up giving me a meat breakfast no meat and all that was was an egg hash brown and spinach so I’m very disssapointed. It would be nice if different dietary needs were taken into consideration and treated more equally, for example veggie bacon or veggie sausage. I do not understand why porridge is deemed as an appropriate alternative to a fry up."," As above, the COVID breakfast wasn’t great. I booked the hotel because the breakfast looked good, when I got there I was told the veggie option was porridge which is insane. Issues with the coffee maker and it only filled my cup halfway. There was no toast or no option/offer to have toast which would have been nice for me as I only had an egg spinach and some hash browns. Bread is cheap!
There was orange juice but no apple juice and the orange juice was served in tiny glasses which were not full. My bedroom did not have a room service menu when I got in there and my bedroom bin was full so I had to get someone to empty it. My partner wanted a bath and there was mould all around the edges so didn’t have a bath. I also noticed the towels are tiny so it would be difficult to dry off anyway.",7.0,Good
1101,United Kingdom,Superior Double Room,1 night ,October 2020,Solo traveler, Friendly staff., Empty wine bottle found on the floor and a dirty towel screwed up in the wardrobe,3.0,Dirty towels and empty wine bottles
1102,United Kingdom,Executive Studio (3 Adults),1 night ,October 2020,Family," Facilities, cleanliness, staff", Beds very hard and uncomfortable. Did not sleep well,6.0,OK
1103,United Kingdom,Superior Double Room,1 night ,October 2020,Couple, Was good would use again, Walls to thin. Could here other rooms,7.0,Pleasant
1104,United Kingdom,Executive King Room with Sofa Bed,1 night ,September 2020,Family, Breakfast was really good and staff were very helpful,,7.0,Very good thanks
1105,United Kingdom,Superior Double Room,1 night ,August 2020,Group, service terrible hot beer etc, change the staff,1.0,no good experience
1106,United Kingdom,Superior Queen Room,2 nights ,September 2020,Couple, Good location and close to Victoria station, The a/c was not really working . Extremely hot in the room. I haven’t had any cleaning service for the day after I arrived .,3.0,Poor
1107,United Kingdom,Executive Studio,1 night ,September 2020,Couple," The staff were very accommodating, great location and clean room"," The breakfast we haven’t really enjoy. They stated that it was a very good breakfast, we understand that due to COVID-19 they were covered in a box but it’s like u eat from take away restaurant.",7.0,Good
1108,United Kingdom,Executive Studio,1 night ,September 2020,Couple, ALL the staff were welcoming polite and responsive to queries which was helpful. The location was prime and right next to Victoria station., The AC was set to summer which meant that it only blew out cold air no matter what setting it was on. In london it gets cold in the evenings in September as the summer is no longer.  I had to request a electric heater it was that cold in the room,6.0,Executive suite
1109,Hong Kong,Superior Queen Room,1 night ,September 2020,Solo traveler," Location is great and in close proximity to Victoria Station for trains and underground. Although the price is cheap considered the location, but not feeling best value for money especially during the pandemic.", The room is a bit old and dated comparing to the photos.,6.0,Pleasant
1110,Ireland,Superior Twin Room,1 night ,August 2020,Family, I like the location,,7.0,Good
1111,United Kingdom,Superior Queen Room,5 nights ,August 2020,Solo traveler,," Booking.com at time of reservation said gym/fitness centre was open, which was one reason to book at this hotel. Upon arrival I was told that the gym/fitness centre was closed due to the pandemic. No housekeeping unless requested.",5.0,Fair
1112,United Kingdom,Superior Queen Room,1 night ,August 2020,Couple," The person who greeted us and checked us in was wonderful and professional,she explained things perfectly,she is a credit to your company"," We booked a superior queen room ,We have  stayed in many hotels all over the country and we have found rooms that are clearly for disabled people fall well below superior standard ,we did not like the hand rails and pull cords that were in our bathroom .
The bathroom is in need of modernising as the silicone is starting to mould and the shower head is very dated and rusting 
Accssecing the bath taps and plug was also a problem as the screen seemed to limit movement .
When we checked in we were told breakfast was limited due to the current Covid situation which we fully understood and we ordered our breakfast for the following morning to be delivered to our room at 9am.At 9.30 and after  numerous calls to reception with no answer  I went to the reception desk and was told by a very unsympathetic man who I think needs more customer service training  that there was no record of our breakfast being delivered .He handed me 2 bags of breakfast and said any problems come and see me ,no apology nothing .Our breakfast was freezing cold and we did not eat it and decided to check out and pay for breakfast elsewhere.We checked out with the same man and told him we would like the cost for our breakfast deducted from our bill and from what we could gather was trying to rip us off by not giving us our full money back and after a fuss it was given.
Whist we were checking out another receptionist was calling other rooms to let them know their breakfast was ready , we did not receive any calls and because of this it has clouded our stay and we will not be returning and will not recommend this hotel .",6.0,Sub standard
1113,United Kingdom,Executive Studio (3 Adults),1 night ,August 2020,Family, Staff, Cracked floor in bathroom,6.0,Pleasant
1114,United Kingdom,Executive Studio,1 night ,August 2020,Couple, The person who checked us into the hotel was very helpful, Good parking,7.0,Good
1115,United Kingdom,Executive Double Room,3 nights ,August 2020,Solo traveler,,,,
1116,United Kingdom,Executive Studio (3 Adults),1 night ,August 2020,Family," Had awful time here no hot water!!!!!!!!!!!  Which sadly we found out while my daughter had just started her shower !!!! We called for maintenance to come and fix so bless my daughter had to sit around getting cold the manager did not Accept responsibility which I found very sad after trying to support hotels during this COVID time, we stayed on the 8 floor which smelt awful with damp, our bedroom the air con did not work, the mirror in the bathroom was hanging of, the Ceiling was damaged it was beyond a joke", Sadly the manager,2.0,Not up to the standard we were expecting
1117,United Kingdom,Executive Double Room,2 nights ,August 2020,Couple, Breakfast in a paperbacks not my idea of 4 star service, Not very much,5.0,Stayed for two nights as it was my wife’s birthday
1118,United Kingdom,Executive Studio,2 nights ,July 2020,Couple, Did a good job making the stay Covid-secure.," Most facilities closed due to Covid, but that was understandable.",5.0,Fair
1119,United Kingdom,Executive Studio,2 nights ,August 2020,Family,," The Receptionish took forever to check us out. Then we found out a few days later, that she had charged us twice for the car parking.
So my wife is now having to chase up the park plaza Hotel for this money. A very poor service!!
But other than that, the hotel was excellent!",4.0,"Excellent, but spoilt by the fact that we got charged twice for the parking!"
1120,Australia,Superior Twin Room,4 nights ,March 2020,Couple," Good location for Victoria Station, Buckingham Palace and Hyde Park.", Breakfast was really awful. Hot cooked food usually arrived cold: 3 out of 4 mornings. Orange juice was truly disgusting. Coffee so so.,3.0,Don't include breakfast. You'll get way better elsewhere.
1121,Switzerland,Superior Double Room,2 nights ,March 2020,Group,, Been asked twice my room card while entering.,7.0,Good
1122,United Kingdom,Superior Queen Room,1 night ,March 2020,Couple, Room good size. Bed comfortable. Good location. Reception staff friendly., Room too warm. Breakfast good but could be hotter. Concierge staff.,7.0,Good
1123,Kenya,Superior Queen Room,3 nights ,February 2020,Solo traveler, Location," Have stayed here for many years.
Housekeeping standards gone down 
Bathroom also getting old.",7.1,Good
1124,United Kingdom,Superior Double Room,1 night ,February 2020,Solo traveler, Helpful staff, Very friendly  staff comfortable stay. Room service food not so good,7.0,Good
1125,United Kingdom,Superior Double Room,1 night ,February 2020,Family, Location, They didn’t add the points for radisson hotels,7.1,Good
1126,Germany,Superior Double Room,3 nights ,February 2020,Solo traveler, Most of the staff tried to be helpful; when I complained about the quality of the room they upgraded me to a suite (but it was also rundown and not too clean.)," Rooms are old and undown. Especially the bathrooms. There was mould on the grouting of the shower and bath and it was not clean enough.
Too much airfreshner in the lobby.
I tried to order a steak from room service, but they were out!",4.0,Needs a refurbishment
1127,,Superior Queen Room,3 nights ,February 2020,Solo traveler, The staff are really nice and helpful and the location is very handy to many tourist attractions., It is very easy to hear the occupants of the room next door which can be quite distracting and causes interruption to sleep.,7.0,Good
1128,United Kingdom,Superior Double Room,1 night ,February 2020,Couple, Great location, Air conditioning wasn’t working properly and very hot during the night,7.1,Good
1129,United Kingdom,Superior Double Room,1 night ,December 2019,Solo traveler, Comfy bed.," I was shocked to find that non-recyclable disposable cups are being used at breakfast. There were also ceramic cups on the tables, but only disposable ones next to the coffee/tea machine which meant many people (like I almost did) had incorrectly used these. I questioned the manager as she shrugged her shoulders and said ""I know"", blaming management's decision - so that people could take coffee's away if they wanted. In the time I was sat there I watched staff use these cups for their drinks, children use them as pen pots and many of them cleared into waste by breakfast staff - unbelievably wasteful and not eco-friendly. At the very least put a sign up or put the ceramic cups next to the coffee machines, or sell reuseable cups!!
Breakfast itself was very average and there was no gluten free/diary free sections.",7.0,Good
1130,United Kingdom,Superior Double Room,1 night ,February 2020,Couple," Good location, staff friendly", We booked a double and the bed was two singles pushed together. The bed would separate during our stay and we had to push the beds back  together again on numerous ccasions. Very irritating and uncomfortable,7.0,"Value for money, good location, but let down by the bed"
1131,United Kingdom,Superior Double Room,2 nights ,January 2020,Group, communal areas clean and nice," cooked breakfast was very poor quality. Bacon hard, too much butter in scrambled egg, very dry 
No porridge
Restaurant always near full
Tea awful as pre done in jugs for hours!
Only one receptionist at 0830 hrs so wait very long to check out. Concierge in the end offered to take my email address to bypass the long wait in the end. No management oversight of whether one receptionist was enough",7.0,"Good location, poor breakfast, Excellent dinner, rooms tired, sky good, room spacious"
1132,United Kingdom,Superior Queen Room,2 nights ,January 2020,Couple, Location and comfortable bed., Cost of a Gin and Tonic £14 in bar.,7.0,Good
1133,United Kingdom,Superior Double Room,1 night ,January 2020,Group, Location," Luke warm water while trying to run a bath. No pressure in fixed shower head. No coffee maker and biscuits as the same couple we went with had the same room. Cooked breakfast warm and not hot. Cold plates. Waitress taking my breakfast plate while using it while eating toast. Previous trip had a free up grade to a suite hence why we booked again!!.. For the price and stay, I would have rather booked at the Premier Inn around the corner.",4.2,Disappointed
1134,United Kingdom,Superior Double Room,2 nights ,January 2020,Solo traveler," Good breakfast, nice bar, good location and friendly staff"," Mould in shower
Blocked toilet
Noisy room",5.0,Average
1135,South Africa,Superior Double Room,3 nights ,December 2019,Family, The location was great - very close to Victoria Station and many food places and on some days the staff standard was acceptable," 1. Inconsistent service - some days ur room will be restocked with coffee and tea and toilet rolls and most other days you have to request each item. Even ur requests get miscommunicated along the way. Ask for water and coffee pods and get milk and sugar 😣
2. Room facilities were aged and broken. Light control panel faulty (lights switch off whenever). Extractor fan in bathroom works temporarily. Kettle button needs to be held down. Bar Fridge makes sounds throughout the night. I stayed in room 701. 
3. Breakfast room was closed and breakfast moved to lounge area without notice. Breakfast items (bottled water) inconsistently supplied. 
4. After complaining you get sent chocolates which really don’t help the fact that you paid for 2 rooms at a 4 star hotel in pounds for 10 days and received at best 3 star quality. 
5. We had at 11pm a fire alarm going off that woke us up. 
VERY POOR FOR A RADISSON HOTEL. I travel all around the world and frequently stay at the RADISSON - this was shocking.",5.4,Most disappointing stay!
1136,United Kingdom,Superior Double Room,1 night ,December 2019,Couple, Great location close to what we needed to see.," Air conditioning didn't work. Staff member told us it was because it was only supposed to provide hot air not cold! We asked for a bottle of wine for our wedding anniversary,  menber of staff either didn't understand or couldn't be bothered to organise it,  as it never arrived.  Tried to charge service charge for buying a drink at the bar.",5.0,Fair
1137,Canada,Superior Double Room,1 night ,November 2019,Family, Location Good,,5.0,Fair
1138,Italy,Superior Queen Room,3 nights ,November 2019,Couple,, The operation of the air conditioning,7.0,Good
1139,Norway,One Bedroom Apartment (3 Adults),2 nights ,November 2019,Family, Public area., Flat 801. Old Carpet. Hole apartments Needs bruch up.,6.2,Pleasant
1140,United Kingdom,Superior Queen Room,1 night ,November 2019,Couple,, Very rude manager refused to help.,2.5,Terrible
1141,Greece,Superior Queen Room,5 nights ,November 2019,Solo traveler,, minimum amenities (no slippers available),7.0,Good
1142,Nigeria,Superior Double Room,1 night ,November 2019,Solo traveler, Room was a bit shabby and no kettle. Bathroom floor could hv been cleaner, Very good comfy bed and amazing location. Thank,6.7,Pleasant
1143,Turkey,Superior Double Room,3 nights ,October 2019,Couple,," Noisy, kaothic, uncomfortable, old type baht tube",3.3,Poor
1144,Netherlands,Executive Studio,3 nights ,October 2019,Family, We needed this location to be able to be close to Clapham and the Victoria Gatwick express. English Breakfast was fairly good plus all the fruits they had.," Hotel rooms look pretty tired and small. We booked an executive room for three a month in advance which was not ready by the time of our arrival. We were “upgraded” to some apartment on the 9th floor which had two little rooms - one a double bedroom and the other a short single bed in what looked like a kitchen! 🙄 The bathroom in the upgraded accommodation was much smaller than in the original executive room. 
Hair dryer was in the room and could not be used in the bathroom in front of the mirror!!! Useless!! Not enough breakfast space on sunday -  we were asked to come later, in 40 minutes!!’",5.8,Okay
1145,United Kingdom,Superior Queen Room,1 night ,October 2019,Group, It was clean and functional, Far too expensive for the average facilities.,6.2,Average
1146,Luxembourg,Superior Double Room,1 night ,October 2019,Family, breakfast & location excellent..., heating could be better,7.0,Good
1147,United States of America,Superior Double Room,2 nights ,October 2019,Couple, Clean rooms, We asked and were told we had an upgrade.  Can’t imagine what the room would have been if we didn’t get one.  The room was super small and looked out into an alley on the 2nd floor.,7.1,Okay.
1148,Netherlands,Superior Double Room,3 nights ,October 2019,Couple," The professional way the manager ( Jennifer ) listened to our complaints about the room was very good. We appreciated her help and attentions very much. After we changed rooms, our stay was much more satisfying."," The luxury and comfort of the bed, cushions, room, breakfast etc is not in good value with the price.",6.2,Middle of the road
1149,United Arab Emirates,Superior Queen Room,4 nights ,September 2019,Solo traveler,," The rooms were not cleaned daily despite requesting cleaning service by the door signage. Looked like the hotel was understaffed. Was really surprised, that there was a 'Congratulations' message at the reception for the hotel group being selected for some award. 
PS. I have been staying here every time I come to London, for many years. 
Really disappointed!",4.2,Disappointing
1150,Turkey,Superior Queen Room,1 night ,September 2019,Family," Location, facilities in the lobby, staff.  
Stayed here before for a longer stay of 6 nights. 
Had a much better experience due to previous room location."," The room 552 is not to be sold separately as it is right next to another room 554 with the same problem. 
Both rooms have an interconnecting door in between, which is far from being sound-proof. 
We could hear tour neighbours and they could hear us, even the slightest sounds. 
Very uncomfortable experience, even for one night. No privacy at all. 
Please do not sell those rooms and similar ones to your guests unless you sell them together to families. 
Or else, if you sell one room do not sell the other for the same night.",6.0,"Perfect location, best hotel in Victoria if no interconnecting door in your room."
1151,Kenya,Superior Queen Room,2 nights ,September 2019,Group," The receptionist on duty when we checked on was friendly and helpful. I loved the hotel gym too. I went to sue it at 5am (I was alone) and it was clean, well lit, music playing and drinking water and towels available."," Awful experience with a room service staff member ruined the experience of my stay. Also didn't like that the fridge in my room was not working, and that the waitress at the lounge by the reception were not very friendly. A hotel can be as beautiful as it can be, but at the end of the day, it is the staff that make or break the experience.",6.7,A very disappointing experience
1152,Spain,Superior Double Room,2 nights ,September 2019,Couple, Very comfortable bed, The room was cold . No extra blanket.  I was given a disabled room so the shower was not nice.  I left my headphones charging and they would not go up and check for me to hand them back.,3.0,Not up to standards for the price
1153,United Kingdom,Superior Double Room,1 night ,September 2019,Solo traveler, The room setting was great, The telephone in the room l didn't know how to get it off speaker,7.1,Good
1154,United Kingdom,Executive Double Room,1 night ,September 2019,Solo traveler," The room was a good size, the bathroom was larger than expected and the touchpad controls for curtains, air conditioning, lighting, etc was a real surprise.", The glass washbasin was badly damaged with a large crack right across it - very dangerous. The bathroom floor tiles were also very badly cracked and a health hazard for anyone walking barefoot as it could have caused a very nasty cut - avoiding this in the middle of the night was a safety hazard.,5.4,"Disappointing for such a high cost, do not intend to return."
1155,Hong Kong,Superior Double Room,1 night ,September 2019,Solo traveler, Location is good for Central london - but the rate was ridciulously expensive - £300," I had to change my room on check in. The room I was allocated backed onto a very busy street and the window was not soundproofed (maybe broken). Very loud in the room. Cleaner had also left a cleaning rag on my bed. Manager ated swiftly and change my room immrediately so no complaints re the service.
Only used the bar - which was spacious but very loud.",5.4,Well located but average Central London hotel - fall back option when others aren't available.
1156,Australia,Superior Double Room,5 nights ,August 2019,Couple," The bed was huge, so too was the television. Good breakfast. Shower worked well. Nice quiet room."," The bathroom needed a better exhaust. It was impossible to stay in the bathroom after a shower, far too humid. I didn't like the shower over the bath, far too dangerous, & the screen was not wide enough to keep the floor dry.
I was sick with the flu during our 5 day stay, so we asked the male concierge for advice regarding nearest doctor & chemist. For the doctor he suggested that we go to one that would require a 15 minute cab drive & similar for the chemist. However, we found a doctor just 5 minutes walk away, & she dispensed the antibiotics herself! The concierge estimated that his recommended doctor would charge about 80 pounds, whereas the one we found charged just 60. This concierge was of no use at all.",6.2,"The hotel is not in a nice area of London, not in a tourist area at all."
1157,United Kingdom,Superior Twin Room,1 night ,August 2019,Couple, Comfortable and clean room., Breakfast was poor as the 'hot' food was only just warm.,7.1,Good
1158,Hong Kong,Superior Twin Room,1 night ,August 2019,Group, Location is good! Close to Gatwick express, Victoria station is bit doggy! Lots of homeless on the street,6.7,Pleasant
1159,United Kingdom,Superior Double Room,1 night ,August 2019,Group, N/A," For the price I paid there were several faults. The air con was not working. I reported this, an engineer came did something but didn’t actually tell me if the problem was resolved. He left and the issue was still present. Reported it again and nothing was done - very poor customer service considering it’s one of the hottest weekends! Potentially could have moved me rooms?? In addition, room was right outside some building works now I appreciate this isn’t the hotel’s fault but had to keep the window shut as there was so much noise - even early this morning on a Saturday woke me up unecessarily early. With no air con and no windows open it became a real issue! Disappointed to say the least with the service received.",4.2,Review of Stay 23/08/2019
1160,United Kingdom,Executive Twin Room,2 nights ,July 2019,Group," Location ideal for business and pleasure 
The staff were fantastic"," The hotel was very tied and overdue a refurbishment. 
The room had not been properly cleaned as there were items left which should have been hovered up. The breakfast area was a little small",7.1,Lovely 😊
1161,Germany,Superior Double Room,1 night ,July 2019,Solo traveler, bedroom was good," Unprofessional Management
Empty Mini Bar but Receptionist told it will be fill and credit card has been taken for
Reception did not want to print Bill with my company details",5.0,No value for money
1162,United States of America,One Bedroom Apartment,4 nights ,July 2019,Couple," The staff really tries hard to deal with an obviously low grade system. Breakfast was wonderful - typically London extended menu - though you do have to pay extra for it, but over all , do go for a good deal, because you might then be willing to put up with things that do not work"," The systems do NOT work, neither the air conditioning in the one bedroom suite we had reserved (we were up all night since it was a 100 degree night & the windows were locked shut). Then the kettle in the downgraded room they gave us the next day disappeared after we left to go out to dinner!. Manager really tried to make up for it th next day, but best he could do was a lower level suite. Staff - manager and night personnel - tried hard to make us comfortable, but the systems and overall set up is really flawed.",5.8,Okay
1163,United Kingdom,Superior Twin Room,1 night ,July 2019,Group, Great location for the Apollo theatre," No loo roll in the holder, no tissues in the box and only 1 pair of slippers in 2 robes. For a superior room, this was disappointing",6.7,Pleasant
1164,United Arab Emirates,Executive Studio (3 Adults),3 nights ,July 2019,Family, The location., House keeping is not the best.,5.8,Okay
1165,Costa Rica,Superior Twin Room,3 nights ,July 2019,Family, The location near Victoria Station. House keeping associates were very helpful., Check in had a hick up with staff,6.7,If Gatwick is your way in and out of LON then being next door to Victoria Station is spot on.
1166,United States of America,Superior Queen Room,2 nights ,July 2019,Solo traveler, Location," AC not working properly.
Basic toiletry missing - paper towels/tooth brush/paste
TV very hard to operate- ended by not watching.",6.7,Pleasant
1167,United Arab Emirates,Executive Studio,4 nights ,July 2019,Family, The location," They made a bad mistake with us by giving our rooms away on the night of our arrival.. they scattered us over 3 rooms in 3 different floors and not the same size booked! 
Although they tried to correct it for us the following day, it wasn’t the same room standard as per our previous stay from July 6th - July 10th",7.1,London’s family trip part 2
1168,United Kingdom,Executive Studio,2 nights ,July 2019,Solo traveler," Good location - one of the best things about this Park Plaza site. It benefits from a good location (within walking distance of Victoria Station, Buckingham Palace and Westminster) which makes it popular with both business and leisure travellers."," I have stayed at this property before and that stay was spot on! Its a shame this experience did not measure up. I'd booked an 'Executive Studio' but failed to identify what made it 'executive'. On arrival the room had no information folder, room service menu and the desk area had a layer of dust on that would suggest that housekeeping had failed to engage with their dusters. I wouldn't rebook the studio as in my opinion the Rooms offer a better experience and are better value for money.",5.4,"Good location, but disappointing rooms/service"
1169,Mexico,Superior Queen Room,4 nights ,July 2019,Solo traveler," 1. Breakfast was very good. Coffee can improve.
2. Very convenient location.
3. Good outdoor noise isolation. No major noises despite being close to Victoria Station."," 1. No gluten free bread for room service. This bread is available for breakfast, but cannot understand how it is not available for the food for room service.
2. There were continuous bad smell in the bathroom.
3. Even when I paid a very high rate for the room, the rate did not include breakfast.
4. Inside noise isolation between bedrooms is not very good. I could hear my neighbors, maybe because we shared a door for eventual room connection.",6.2,Pleasant
1170,United Kingdom,Executive Studio (3 Adults),1 night ,July 2019,Family, Very nice and clean bar and lobby. Staff friendly and helpful.," The furniture in the suit was dated. The kitchen was on she shabby side. Ran out of tea and milk, they did being more tea but not milk. Not enough towels for 3 people so had to ask for more.",6.7,Pleasant
1171,Portugal,Superior Double Room,3 nights ,June 2019,Group," Good breakfast
Excelent localization"," in the first day all my belongings were put into a laundry bag and nobody knows how to explain this fact to me. After my complaints to the night manager, he decided to offer me some credit in the room service. It was an aceptable solution, but I didn't expect that problems like that could occour in a 4 stars hotel.",7.1,Good
1172,Jersey,Superior Queen Room,1 night ,July 2019,Couple, Did not eat.    Location suited us well., Room rather tired looking with minor defects such as chipped furniture and tiles.  Breakfast (if taken) and stay expensive.,5.4,Meant to be luxury but disappointed.
1173,United Kingdom,Superior Double Room,2 nights ,July 2019,Couple," Location, lounge bar food.Elemis toiletries."," Staff at check in didn’t understand our request for a newspaper each morning! We had to go to the bar for our drinks order, other tables got waiter service. Bathroom very badly designed, step up into it was very awkward, bath was very slippery, no mat. No biscuits with the tea and coffee tray and only two normal tea bags.",5.8,Disappointed!
1174,Ireland,Superior Twin Room,1 night ,July 2019,Couple, Good location and spacious rooms," Starting with the reception, I apparently got upgrade to VIP however my room was not upgraded, breakfast was poor and didn’t feel fresh, bar has very limited drink options and very poor service- disappointing for such hotel! At checkout I was treated as I didn’t matter and wasn’t even asked if I need help to get anywhere. Definitely customer service should be top priority for you guys.",5.4,Over priced hotel for what it has to offer
1175,United Kingdom,Superior Twin Room,1 night ,July 2019,Group, Location only and the lobby bar, Rooms and bathrooms,3.8,Overpriced and not worth it
1176,New Zealand,Superior Twin Room,1 night ,July 2019,Group,," Our room was premium price, there was a ripped chair , only 1 teabag to share amongst us and only toiletries for 1 person with no shampoo included",5.8,Okay
1177,United States of America,Executive Studio (3 Adults),1 night ,July 2019,Family, Location is good., Room was a little small for the price.,6.7,Pleasant
1178,United Kingdom,Superior Double Room,1 night ,June 2019,Couple, Ok, Cut foot from bathroom  floor tiles,4.4,Ok
1179,United Kingdom,Executive Twin Room,1 night ,June 2019,Group," It was clean, the rooms were spacious and quiet. Ideal location behind Victoria station."," I booked and executive twin room for myself and my friend. I asked at reception what you got with the executive room and if there was an executive lounge. She said no there isn’t a lounge. However we noticed on the lift information board that there was a lounge? So went back and asked and she said oh yes there is an executive lounge but you don’t get access with an executive room???? You have to pay extra per head to use the lounge? Which I did, then was questioned in the lounge that we had only paid for one person? I did mention it when we checked out. But I don’t think it sunk in.",7.1,Good
1180,Australia,Superior Queen Room,4 nights ,June 2019,Couple, Location.," Leaking shower, flooding bathroom. 
Mini bar not working
Staff pretended to care, with no result.",5.4,"Would not recommend hotel, unless location was very important."
1181,Australia,Superior Double Room,1 night ,June 2019,Couple," My new ""go to""motel in London really good",,6.7,Really good Motel in London
1182,Georgia,Superior Double Room,4 nights ,June 2019,Group, Location, Extremely expensive,7.1,Good
1183,Italy,Superior Double Room,2 nights ,June 2019,Couple, We chose it because it is next to Victoria Station. Room was nice and quiet. Considering this is London price/quality was the ok.," Concierge service disappointing, you realize it when you have an issue and they are not helpful at all. But then client guest relations manager solved it! Thumbs up!",7.1,Good
1184,Hong Kong,Superior Queen Room,2 nights ,June 2019,Solo traveler, Great location near Victoria station., It’s a bit over priced if charing one night for a standard room without breakfast at £399 (incl tax) per night.,6.7,Pleasant
