,Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Positive_reviews,Negative_reviews,Grade,Title
1191,United States of America,Executive King Room (3 Adults),3 nights ,August 2019,Family, Centrally located. Very convenient. Room was exceptional. The concierge was very helpful in booking attractions and tram tickets,,10,Exceptional
1192,Belgium,Superior King Room,1 night ,August 2019,Solo traveler, Great location especially if coming by train.," Too expensive for service: the rooms are renovated and very modern but the bed was hard, my room was facing a wall, there was constant thumping from music somewhere close by and the television didn’t work properly. Not what I would expect for this price.",6.7,Pleasant
1193,Thailand,Superior King Room,3 nights ,August 2019,Couple, Good location.," The room was very dirty even after the maid came and did the room. It was the dirtiest hotel room I’ve ever been in. Especially with the price I’ve paid. On the first day they didn’t do my room at all. Eventhough I told the reception before leaving the hotel. On the second day the maid did the most minimal job, did the bed and replaced towel. There was nofloor vacuuming no dust wiping. I never had dust allergy but staying in this place I was sneezing nonstop and had to take anti allergy pill. My friend in the other hand was having a sinus attack. There was so much dust in the room, on the bed, on the fooor, on the desk. The blanket was so old i could see brownish spotting on it. All this could be expected in a 2 star hotel but definitely not Park Plaza.",5.4,Fair
1194,Qatar,Superior King Room,1 night ,July 2019,Family," I liked the location only. It was my third time booking in this hotel and I have really enjoyed my previous stays at this hotel. However, the last sty was really unpleasant and the staff were unfriendly and rude. They try to save money on the account of the gusts. Poor services and the hotel’s management do not care about the guests.", I did not like the staff and they way they were treating the guests. It was indeed poor service what I have experienced and it was not improved despite raising complaints. They change the bed sheets every four days which I have never experienced earlier in any hotel around the world. I have complained about the issue but with absolutely no improvement.,4.6,"It was one of the worst stay I experienced in my travels, I don’t recommend it at all."
1195,Poland,Superior King Room,4 nights ,August 2019,Couple,," Dirty Curtains
Rude staff",4.6,Disappointing
1196,Qatar,Superior King Room,2 nights ,July 2019,Couple, Amazing location,,10,Exceptional
1197,United Kingdom,Superior Twin Room,2 nights ,July 2019,Group," Lovely hotel, friendly and helpful hotel staff.", I don’t have a bad word to say about this hotel.,10,Exceptional
1198,United Arab Emirates,Superior King Room,2 nights ,July 2019,Family, Amazing hotel very clean and staff very polite,,10,Amazing
1199,United Kingdom,Superior King Room,2 nights ,July 2019,Family, One of the concierge was very helpful, The rooms the uncomfortable beds with hard springs that dig into your body the air con that wasnt working the unhelpful staff the building works outside the hotel the steep stairs in the bedrooms when we were travelling with my 85 year old mum - this was to celebrate her birthday and we wasted so much time trying to sort things out and then having to move hotels. The worse experience!!!,2.9,Do not consider the Victoria Park plaza. Beyond terrible!!
1200,Australia,Superior King Room,6 nights ,July 2019,Couple," Modern rooms, clean and very quiet in the best location"," No draws in the bedroom, no power point next to the bed",10,Fantastic experience
1201,United States of America,Superior King Room with Iconic View,2 nights ,July 2019,Couple, Great location and extremely friendly staff.,,10,Exceptional
1202,United Kingdom,Superior King Room,5 nights ,July 2019,Group, Everything,,10,Excellent
1203,United Arab Emirates,Superior Twin Room,4 nights ,July 2019,Group," Great location,  helpful staff,  loved the vibe and super comfortable", Nothing!,10,Exceptional
1204,United States of America,Superior King Room with Iconic View,2 nights ,July 2019,Family," Good breakfast, Very helpful Staff & Great location",,10,"Good breakfast, Very helpful Staff & Great location"
1205,United States of America,Superior King Room,1 night ,July 2019,Solo traveler, The location is perfect.," The entrance is difficult because it was not easy to identify, but basically you go to the Plaza Hotel next door to check in.",10,Exceptional
1206,United Kingdom,Superior King Room,2 nights ,July 2019,Solo traveler," Room was amazing with the most perfect view of the central station 😍, I can't put into words how absolutely perfect every single member of staff was.. From the reception and concierge staff, the bar and restaurant staff to the management! I absolutely loved speaking with Chris the bar man he is so friendly and very funny. You must speak with him.. Also he makes a killer cocktail and is very knowledgeable about drinks, which is very helpful! Loved my time at this hotel so much that I'm going back in October for my birthday. Thank you so much for a lovely stay!"," The cleaner banging a door on the last morning but the management were great about it, and I couldn't fault anything else! I still absolutely love the hotel and all its staff and will be going back time and time again ❤️",10,Absolutely perfect!! ❤️
1207,United States of America,Executive King Room with Iconic View,2 nights ,July 2019,Family, The location is great...very close to transportation and main attractions, Two story room was awkward,10,Great location with local vibe
1208,Saudi Arabia,Superior King Room,7 nights ,July 2019,Family, Location Great . Front of station . near kinda to everything . Helpful Stuff, Location is Great . Front of station and Metro . Helpful Stuff . Wide Room . Clean,10,Great Location
1209,United Kingdom,Superior Twin Room,1 night ,July 2019,Family," Location, staff, style of hotel all excellent.",,10,Exceptional
1210,United Kingdom,Superior King Room with Iconic View,3 nights ,July 2019,Couple," Friendly staff, very clean", Building site outside our window that we did not know about in advance. Every door banged closed so at night it was not great.,6.2,Pleasant
1211,Panama,Superior King Room,1 night ,June 2019,Couple," The location is excellent! Right across the street from the central station, next to the shopping street, dam square and red light district."," For a 5 star hotel and $300 a night, this place is disappointing. The room is simple and quite small. Lack of electricity outlets, AC not working properly. No one to help with the suitcases when arriving, you have to go up a stairs. Front office staff friendly, bar staff ok, room service staff inexperienced (starting off by saying I had to pay extra for what I wanted, before I even got the chance to order). It is the location that does it. Price/value is not balanced in my opinion.",6.2,Expensive stay at excellent location
1212,Canada,Superior Twin Room,3 nights ,July 2019,Couple," Within walking distance of everything we needed to see or do. Transit, train and canal boats very close.", Absolutely nothing to not like.,10,River cruise beginning 2019
1213,Germany,Executive King Room with Iconic View (3 Adults),1 night ,July 2019,Group, Location, Room was hot AC not good,10,Exceptional
1214,Bahrain,Superior King Room,4 nights ,July 2019,Solo traveler, Cleanliness and location, The sound of doors banging ( closing) in the morning.,10,Exceptional
1215,United Kingdom,Superior King Room with Iconic View,2 nights ,July 2019,Couple, Perfectly located near central station and in easy walking distance of all the major sights. The staff were very friendly and the check in / out process was very quick.,,10,I would highly recommend this hotel
1216,Canada,Superior King Room,2 nights ,July 2019,Couple, all good, nothing,10,great
1217,United Kingdom,Superior King Room with Iconic View,2 nights ,July 2019,Couple, Great location, Shame about building works/roadworks  going on outside our window which started work early .,10,Great mid week trip excellent location
1218,United States of America,Executive King Room (3 Adults),2 nights ,July 2019,Family, Great location and very courteous staff.  Nicely furnished and modernized room and bathroom.   Comfortable bed., Mild stench coming from the bathroom sink.  Likely due to the sewage drainage system in the city.  The bathroom door is slightly broken.,10,Exceptional
1219,United States of America,Executive King Room (3 Adults),2 nights ,July 2019,Family, Location was the only good thing about this hotel.," Small room, cramped lobby, no shops, steps at entrance, insolent staff, awkward lighting.",4.2,Worst hotel for the money I’ve ever stayed in.
1220,United Kingdom,Superior King Room,2 nights ,July 2019,Couple," Excellent location, just 2 minutes walk from Central Station. Everything else was top quality with attentive friendly service, not pushy or intrusive. Good facilities.",,10,Exceptional
1221,United States of America,Superior Twin Room,3 nights ,July 2019,Family, Location. Friendliness. Comfort., Nothing.,10,A perfect hotel for our needs.
1222,United Kingdom,Superior King Room,2 nights ,July 2019,Couple, Location was very handy the main train station," I paid c£250 per night for a tired, distasteful room. The ‘spa’ is not welcoming without a lounger in site (despite the photos)... We paid all that money for a 6/10 Plaza Hotel. I suspect the new parts in the main hotel are ok, but as for the old hotel adjoined to the main building, it is really lacking in quality and interior style. Really disappointed. If I was to return to Amsterdam, I’d definitely ignore the spa, and head to a classic boutique styled smaller hotel, for better value for money. The pictures on here and the website are not accurate.",5.8,Okay
1223,Argentina,Superior King Room,4 nights ,July 2019,Family," Outstanding staff, location and breakfast.",,10,Outstanding hotel
1224,New Zealand,Superior King Room,3 nights ,July 2019,Couple, Fantastic location., Very disappointed with our first room. Floor had not been vacuumed. Sighted toe nail clippings. Shower base was not clean.  Chocolate smudged in the side table and not dusted properly. To be fair after we complained and said we wanted another room the second room was much cleaner all round.,6.2,3 night stay. Didn’t eat in the hotel as quite expensive but the location was brilliant
1225,United States of America,Superior King Room,5 nights ,July 2019,Couple," Beautiful exterior with a very modern interior. The rooms are comfortable, updated and very modern. The location is fantastic.  The staff was very friendly and attentive.  I would stay here again.",,10,Excellent hotel in excellent location.
1226,Australia,Executive King Room with Iconic View (3 Adults),3 nights ,July 2019,Family,, Outdated accommodation.,6.7,Great location but outdated accommodation.
1227,Morocco,Executive King Room (3 Adults),2 nights ,July 2019,Group, I like the location.. very close to everything.. staff were very nice...Really Clean Hotel....,,10,Exceptional
1228,Iraq,Superior Twin Room,5 nights ,July 2019,Solo traveler, Location, Breakfast must be included,10,Enjoyable
1229,India,Superior King Room,1 night ,July 2019,Family, The location and the hotel, Only thing I was expecting a room with a view every after paying a higher price I didn’t got one,10,Good one
1230,United Kingdom,Superior King Room,2 nights ,July 2019,Couple,, Room on arrival had a bad smell and not particularily clean. Staff at reception changed it immediately.,6.2,Pleasant
1231,United Kingdom,Superior King Room,2 nights ,July 2019,Couple, This is our third time here and every time it’s been excellent staff are great and helpful., Nothing it was all good.,10,Exceptional
1232,Puerto Rico,Executive King Room (3 Adults),2 nights ,June 2019,Family, Extremely well located. Very nice hotel. Staff were very friendly and helpful., I liked it all.,10,Exceptional
1233,Saudi Arabia,Superior King Room,5 nights ,July 2019,Solo traveler, To provide massage center inside hotel others every things perfect, Flexibility to be more in check in and out,10,It was very interesting
1234,Pakistan,Superior King Room,3 nights ,July 2019,Family," The staff at reception counter, Ms Syema was very helpful during the Check in."," We had 4 rooms as we were 2 families with kids. One of our room number 165 wash room ( toilet ) had a very foul smell right from check in. We complained multiple times during our stay from 01 July to 04 July, but no action was taken. We requested for change of room also, but were declined.
The host at the breakfast restaurant in the hotel was pretty rude.",6.7,Will never stay again at this hotel.
1235,United States of America,Superior Twin Room,2 nights ,July 2019,Family,, Limited room service menu,10,Exceptional
1236,United Kingdom,Superior King Room,2 nights ,June 2019,Couple, Great hotel very nice presented, Eveything,10,Perfect hotel
1237,Australia,Superior Twin Room,2 nights ,July 2019,Family," Loved everything about Park Plaza. It was an Oasis from the world of colourful Amsterdam but when you walk outside it’s the hustle and bustle of tourist Amsterdam and everything is within 1-2 minute walk ... EVERYTHING !! 
Canal cruises, shopping to the left or to the right - just steps away, it’s directly across from the station so no bothering with taxis, trams to the left and right 1 block away.
Breakfast was Brilliant, something for everyone.
The beds were very luxurious and ultra comfortable and I hate single beds didn’t even notice ...
Bathroom, great shower ... the list is endless ...
Indoor Pool and Sauna were great
Wifi was really good.
Currently out the front between station construction is taking place to create a square which will be even more excellent for the hotels visitors", Nothing ... honestly and I am very picky and I want value for money and a bit more and I thoroughly recommend Park Plaza ...,10,Best Place to Stay for First Trip to Amsterdam
1238,United Kingdom,Superior King Room,2 nights ,June 2019,Group, Gave me hot food cold twice,,5.4,Fair
1239,India,Executive King Room with Iconic View (3 Adults),4 nights ,June 2019,Family," Location, cleanliness, staff, Breakfast",,10,Exceptional
1240,United Kingdom,Superior King Room,1 night ,June 2019,Couple," Staff, Hotel and facilities were amazing! 
I was celebrating a special occasion and the team made our stay even more amazing than could have been expected! 
C", Flawless,10,Exceptional
1241,Germany,Superior King Room with Iconic View,3 nights ,June 2019,Solo traveler," Just across the street from the train station (perfect for train travelers), excellent air conditioning, bed and pillow were exceptionally comfortable, fruit infused water in lobby, nice breakfast buffet in a pleasantly decorated room, all staff were very professional and helpful, easy walk to  tourist  attractions", Small thing-a little more seating in lobby near reception would be good,10,Exceptional
1242,United Kingdom,Superior King Room with Iconic View,2 nights ,June 2019,Couple," Amazing location, very comfortable stay, room nice and quiet, blackout curtains. Staff very friendly. Breakfast was outstanding, such a variety. Evening meal in the hotel was beautiful, so many flavours and freshly made in front of our eyes. Can't wait to go back again and make use of the spa facilities"," Some nuts and olives when having a drink in the bar would have been perfect, but i guess that's just my personal preference as i love to eat lol",10,"Amazing, relaxing, peaceful."
1243,Bahrain,Superior Twin Room,2 nights ,June 2019,Couple," Friendly staff with smile faces
Location is woow middle of shopping area and near to Amsterdam central station and buses.
Breakfast is perfect and clean 
Room is comfortable and clean 
Recommend for families 👍
Train to Airport takes 10 minutes with only 4euro .", Complementary water at the room,10,Exceptional
1244,United States of America,Superior King Room,2 nights ,June 2019,Solo traveler, The tea was good., Our first room had a disgusting smell. We we're moved. It took forever to get into our room. Second day the room wasn't cleaned. We were told we hit a privacy button. We were unaware of such a button. No instructions available to work the room.,6.2,Pleasant
1245,South Africa,Superior Twin Room,1 night ,June 2019,Solo traveler," Big room, only one easy chair.", Interior black and grey - how boring! Almost enough to make one depressed. Add a bit of colour!,6.2,Pleasant
1246,Turkey,Superior King Room,5 nights ,June 2019,Family," Location only
Although it should not be issue . In Amsterdam
Transportation available easy and not costly 
Tram every few minutes for every where . Buses
Train , boats ......
I forget to get invoice in check out after i wrote to central to ask by mail  they respond soon and 
Send me"," Staff , 
rooms very small  .they write 20 m but it 
Include bath . As bed room it not more than 14 meter square. during shower if you don’t place towels under the door you will find water in the room . 
one of our rooms was with few stairs between entrance to the Bed . Terrible if you have leg problems . 
Hotel have two buildings
Park plaza Victoria
In one side you need to change 2 elevators to get to the room . Room are old 
In check in even they don’t explain how to get there - go and find your way :-)
Other building Victoria
Direct elevator between floors . Modern electric system but rooms like in Cave 
I felt they have priority by giving the rooms 
On depending where the booking was done.
i got my room at 16:30 although i have been promise to get it at 14:00 .
Morning shift manager  explanation was .room will be deliver starting from 14:00 clock not at 14:00 . :-)
After 16:00 second shift manager explanation
That they have problem with cleaning room stuff so he don’t have magic what to do .
Not clean . You can feel that from the flagons
In entrance Door 
Absolutely not deserve the cost i paid there for 5 night for two rooms .",4.2,Both Shift managers their are very aggressive and Rud not suitable for such job .
1247,Malaysia,Superior Twin Room,1 night ,June 2019,Family, Location very near to Central Station & major attractions,,10,Exceptional
1248,United States of America,Superior King Room,2 nights ,June 2019,Group, The concierge and restaurant staff were excellent. The chef took very good care of us on our last night.," Our checkin was a nightmare. Front desk staff weren't trained well. Rooms weren't ready, but They sent us to the restaurant and it wasn't open.
We ate in the bar and that was OK.
The hotel is next to train station and noisy. The layout of the hotel is odd and difficult.",6.2,Pleasant
1249,Indonesia,Superior King Room,2 nights ,June 2019,Family, Location," One of the Staff, the concierge man was not polite and humiliated guest. Hotel business is about hospitality, and dont under estimate guests from their appearance",4.6,Disappointing
1250,Israel,Executive King Room with Iconic View (3 Adults),4 nights ,June 2019,Family," Location , the kind staff , the room stuff , just a perfect place to be. I'll recommend this place to all", Everything was perfect,10,Park plaza Victoria- the best choice
1251,Netherlands,Superior King Room,1 night ,May 2019,Solo traveler, Breakfast and location," The staff are very rude, they open your door while you're sleeping, woke up twice because of this. Did not get an apology. Service is very bad. Their coffee is also very bad.",4.2,I did not have a nice experience at this hotel. Would not recommend it to anyone.
1252,United Kingdom,Executive King Room with Iconic View,3 nights ,June 2019,Couple, Reception/ canteen/ bar met all expectations, For amount of money paid per night the room didn’t match the rest of the hotel. The hotel was decorated very modern and nice and the room looked quite old and warn out. For that price the rooms definitely need an upgrade. Iconic view was in fact building works which was very loud.,4.6,Not Great! Wouldn’t return to hotel.
1253,United Kingdom,Superior Twin Room,7 nights ,June 2019,Family," Everything!!
The staff were exceptionally friendly and helpful. 
Great central location. 
Wonderful time. Would go there again."," Just 2 points. The first was when on arrival our bathroom had a large puddle of water, so that had to be reported to the housekeeping. 
And the only way into the hotel was by using steps, which in the case for 1 person they found it hard to get up. Maybe a ramp?",10,Exceptional
1254,United States of America,Superior Twin Room,3 nights ,May 2019,Solo traveler, Excellent service all around..location was terrific..close to all attractions and transportation..across from train station and easy walk to shop and restaurants..buffet selection very good.," For the price paid, would have appreciated a better view..we had absolutely no view except looking at other surrounding units..my wife loved the blackout curtains..I pointed out the few nuisance items that were noted in room we rented..coffee storage cabinet missing handle.almost unable to access coffee pods..chair in room torn at seam. In-house manager needs to do quality checks occasionally.",10,Exceptional
1255,United States of America,Superior King Room,3 nights ,June 2019,Group, Fabulous location.  Near train station.  On main road.   Near redlight district.  Everything easily accessible and walkable.  Very clean and nice.   Friendly staff.  No real complaints or problems.," You can't change this, but it was a surprise to have so many steps to go up in the hallways getting to rooms.  The aircon sometimes turned off automatically during the night and we got very hot and had to restart the aircon.",10,"Great stay, nice hotel, great location.   Everything great."
1256,United Kingdom,Superior Twin Room,2 nights ,June 2019,Group, I juts like the reception area., I didn’t like the property at all. Cleaning and room services were very very poor.  It’s not worth it to pay even this amount.,2.5,Very Poor
1257,Sri Lanka,Executive King Room (3 Adults),1 night ,May 2019,Group," Very closr to city
Confortable rooms
Enough space of room",,10,Exceptional
1258,United Kingdom,Superior King Room,2 nights ,May 2019,Group, Breakfast very good location very good,,10,Good location excellent breakfast
1259,United Kingdom,Superior Twin Room,2 nights ,June 2019,Family," Perfect, amazing in every way, location, staff, rooms, couldn’t be better", Nothing,10,Excellent
1260,Germany,Superior King Room,2 nights ,May 2019,Solo traveler, Location is good, I had booked a Suite and got a room in the first Floor (in the last corner) to the street. You cant open the Windows in this room and there was a protection grid in front of the room looking like in a prison.  This all for more than 400 EUR/Room.,4.2,Good location but the worst room
1261,United Kingdom,Superior King Room,3 nights ,May 2019,Couple, All of it, Nothing,10,Exceptional
1262,United Kingdom,Superior King Room,1 night ,May 2019,Couple," Excellent location.
Staff were exceptional.
Rooms were clean and comfortable",,10,Exceptional
1263,United States of America,Superior King Room with Iconic View,4 nights ,May 2019,Solo traveler," Great location! Comfortable room, friendly staff - highly recommend.",,10,Exceptional
1264,India,Superior King Room with Iconic View,3 nights ,May 2019,Group, Staff,,10,Super happy staff
1265,United Kingdom,Executive King Room (3 Adults),1 night ,May 2019,Group, Customer service was amazing, Didn’t get robes or slippers and our friends in the other room did,10,Exceptional
1266,United Kingdom,Superior King Room,1 night ,May 2019,Couple, The location was great. Super modern and lovely staff.,,10,Exceptional
1267,Jordan,Superior King Room,1 night ,April 2019,Group," breakfast, area around", small rooms,10,Exceptional
1268,United Kingdom,Superior King Room,1 night ,May 2019,Couple,," Staff took £64 from my account on the 6th of May as a deposit for the mini bar in the room after explaining to them i wouldn't be using it several times they still insisted on taking my bank card and taking the deposit, I still haven't had the £64 refunded back into my bank account after contacting them several times absolute disgrace would not stay there again.",5.0,Park Plaza Hotel
1269,Ireland,Superior King Room,2 nights ,May 2019,Couple, The location was great and the hotel was stunning very modern and clean would highly recommend it,,10,Exceptional
1270,United Kingdom,Superior King Room,2 nights ,May 2019,Couple, Excellent location. Very quite hotel in central Amsterdam. Walking distance to pretty much everywhere.,,10,Fantastic location
1271,Australia,Superior King Room,1 night ,May 2019,Couple, Close to the train station was a bonus. The room was perfect for the evening - we couldn't fault it.,,10,It was a tremendous place to stay whilst in Amsterdam
1272,United Kingdom,Superior Twin Room,1 night ,May 2019,Group, Beds were nice and comfortable and we got a free glass of wine in the evening to welcome us.,,10,I’ve never stayed in this hotel but will again. The canal trip was lovely and recommended.
1273,France,Superior King Room,1 night ,May 2019,Solo traveler, great location just in front of the central station," The appearance shows like 4 stars hotel but its service, hospitality, cleanness don't merit at all.  I would never pay 234 euro/night for such quality like 2 stars;  
- staff didn't explain enough how to get the room so I got lost  (actually this hotel has 2 buildings connected at 1st floor), Generally their communication were not oriented to client understanding even though there is a lot of international client. I felt not being welcome.   
- cleaning persons came into room without making sure of presence of client inside
- coffee cup was quite dirty",5.4,"disappointed, too expensive"
1274,United Kingdom,Superior King Room,2 nights ,May 2019,Couple, Staff very friendly and helpful. Food amazing in the restaurant. Expensive but worth it. Vic’s bar is very nice and chilled atmosphere. Bar staff Amos very friendly and welcoming," Called breakfast to the room last morning of our stay as we had paid extra to stay in the room until 5pm due to having late flight back.   Was bought wrong breakfast and no cutlery, butter for toast or milk for tea, second attempt to deliver our cutlery , he forgot again the cutlery and butter, by this time my husband had to go down to the resultant and get it himself. Tea and toast was cold but this time. Reception did take off the service charge of 2 euros for this .",10,Exceptional
1275,United Kingdom,Superior King Room,4 nights ,May 2019,Couple," Bed really comfy, excellent breakfast & everywhere was spotless!!", Bar staff told us where to sit which we didn’t like.,10,An excellent hotel!
1276,Australia,Superior King Room,1 night ,April 2019,Couple, The breakfast was good.  Had everything we wanted., Having to pay the city tax.  I would rather it be added in to the payment so you know before you leave how much you will be paying.,10,Great Location
1277,United Kingdom,Superior Twin Room,2 nights ,April 2019,Group," Fabulous interior and decor.
Beautiful room with view of centre station.
Perfect location",,10,Absolutely Fabulous!
1278,Switzerland,Superior King Room,1 night ,May 2019,Couple," Everything was just perfect! The lovely room, tasty breakfast, helpful and nice staff. Also the location of the hotel is just great - in front of the train station and near to many attractions."," Nothing to complain, the best place to stay in Amsterdam",10,Exceptional
1279,United States of America,Executive King Room with Iconic View (3 Adults),2 nights ,May 2019,Solo traveler, Proximity to some tourist sites.," The sofa bed was terrible! They need to replace the mattress, or add an extra layer to overcome the lack of comfort. I felt every spring. I understand it was a sofa bed, but there are much better, especially for the money you pay to stay here.
Also, my reservation stated breakfast was included, but they tried to charge me twice. 
Finally, I was travelling with my older parents, and we were disturbed at 9pm by management. They said they heard yelling from our room. Ummm, we were in bed. If you don't hear yelling, it's probably not from us? Try another room, or try common sense.
I would never stay here again or recommend this place. I'm sure there is much better.",6.2,Pretty average and overpriced.
1280,United Kingdom,Superior King Room,2 nights ,May 2019,Couple, very good staff very helpful,,10,Exceptional
1281,United Kingdom,Superior King Room,2 nights ,April 2019,Group," The location is good near the main train station, but that is the only good thing to say about the hotel"," This is one of the most expensive hotels I've stayed at, and one of the worst experiences. The room was over 300 Euro per night, but was not in the main hotel, but rather connected to an adjacent building that involved taking two lifts and a bridge to get across. No view, small quirky room shape. On the second day the bed was made, but room not cleaned, coffee cups left dirty, no replacement for fresh coffee later. Staff were obviously overstretched and very unhelpful, even when emailing the hotel later to complain. On leaving icing on the cake was the internet going down, so they couldn't even check me out.",2.9,Terrible - avoid
1282,Thailand,Executive King Room (3 Adults),2 nights ,May 2019,Family, Good location. Big room. Nice Staff. Nice breakfast.,,10,Exceptional
1283,Greece,Superior King Room with Iconic View,5 nights ,May 2019,Couple," Location, the breakfast, the bar, the dinner menu.", Looks a bit tired and worn. Could be cleaner,6.2,Nice hotel but impression of it getting old.
1284,Israel,Superior King Room,5 nights ,April 2019,Group, Location," Crouded hotel , we had to ask the crew  to clean up the room.
The man in the reception were rude and antipat",5.8,Okay
1285,Hong Kong,Executive King Room with Iconic View (3 Adults),2 nights ,April 2019,Family," Very good location 
Nice staff", Price a little higher,10,Exceptional
1286,South Africa,Superior King Room,4 nights ,April 2019,Group, Location., Steps to the room,10,Exceptional
1287,Germany,Superior King Room,1 night ,April 2019,Couple, Great location," 1. Main staircase has too many stairs - very uncomfortable for guests with heavy luggage. There was no staff to help there.
2. During the registration a lot of time was spent to prove our booking was including breakfast.The receptionist has assured us the mistake was corrected.
3. Long line in front of the restaurant for breakfast next morning. After long waiting we have been asked to pay for breakfast otherwise we cannot enter. Some time was spent trying to prove our stay was including breakfast, however we were redirected to the reception. The receptionist has called the restaurant to correct the mistake but we were forced to stay again in the line to enter the restarant and to be seated. The seating process is very chaotic. 
4. Long lines at the buffet. The staff was not wearing gloves adding cheese and other food to the buffet barehanded.
5. The towels in the bathroom were dirty!!! 
6. The walls in the bathroom were dirty. Mold in the shower bath!!! The staff was claiming our room is the renovated part of the building....
7. Overpriced, charging for the location and not the service.",4.2,Disappointing
1288,United Kingdom,Superior King Room,5 nights ,April 2019,Couple, Location," Distance to room 2 lifts and corridors           Dusty and musty room Noisy and poor oulook.  Building works at front of building not mentioned at booking . Bike lane at main entrance causing pedestrian danger. Additional
Taxes upped
Price of room very expensive. Would not recommend staying here . Tv
Not working staff unable to rectify  .Numerous calls to reception for consumables as not left by housekeeping ☹️☹️☹️",5.4,Hotel disappointing Amsterdam great
1289,China,Superior King Room,3 nights ,April 2019,Couple, It’s perfect and modern, Nothing,10,Exceptional
1290,United Kingdom,Superior Twin Room,2 nights ,April 2019,Group, Most of the staff. Room ok," There was a major problem with one of the concierge staff. (All the others were fine, some very good). When I arrived the one I am complaining about said he would come out and help me move my car to the right place with me driving. We went outside then he asked me to wait. After 5 minutes I went back in and he told me he refused to help. When I asked to see a Manager he told me no-one was available. For a hotel with all these stars this is completely unacceptable. Of course eventually I saw a manager and the problem was sorted but his arrogant approach left a nasty taste.",6.2,All the positives overshadowed by my very unwelcoming reception
1291,Switzerland,Superior King Room,2 nights ,April 2019,Couple, Right in the centre and best quality,,10,Exceptional
1292,Bahrain,Superior King Room,3 nights ,April 2019,Couple, Very central location. The staff went out of their way to help us when we raised concerns l. The concierge was Uber friendly, The double decker room with death trap spiral staircase. So unsafe. Pathetic room service menu. We’d expect complimentary bottled water in a hotel of this standard.,6.2,"Great, busy location"
1293,United States of America,Superior King Room,3 nights ,March 2019,Solo traveler," Incredible breakfast, very friendly staff, the front desk was always very helpful.  My room was so clean and the bed was very comfortable, nice shower, quiet room. I can’t wait to come back.",,10,Exceptional
1294,Guernsey,Superior King Room,4 nights ,April 2019,Family, Proximity to central station and canal trips., The fact that two days running we had to ask for our room to be serviced and for £300 a night we felt it reasonable to expect clean cups/ tea bags. This also happened in the second room that we booked for family.,6.2,Pleasant
1295,United Kingdom,Superior King Room,1 night ,April 2019,Couple," Great hotel, perfectly located. Clean and everything you’d expect of a good hotel.", N/a,10,Exceptional
1296,United Kingdom,Superior King Room,3 nights ,April 2019,Couple, Fantastic view of Central and canals. Shopping at the Dam Square minutes away and the tourist info centre a stones throw away., Room service was not very swift but the staff manager was on it when I mentioned the problem. All solved.,10,Exceptional
1297,United States of America,Superior King Room with Iconic View,2 nights ,April 2019,Solo traveler, Location was fantastic. It's under construction so impossible to get to from one side of the building. Room was ok - a bit small - but that is normal., Waited forever to check in. Hardly acknowledged when checking in. Small room - had to literally lean over to the side to get past the bed from one side to the other. Long wait for breakfast - it's like they oversold the place - so buying ahead of time was worthless. I didn't bother with the restaurant but it looked nice.,6.2,It is exactly what it is - on OLD hotel.
1298,United Kingdom,Superior King Room,2 nights ,March 2019,Couple,, The toilet door was broke so myself and my partner had no privacy we notified hotel staff but nothing happened,5.4,Fair
1299,United Kingdom,Superior King Room with Iconic View,3 nights ,March 2019,Couple, The room was outstanding and location was spot on, Nothing- loved it,10,Exceptional
1300,Canada,Superior King Room,2 nights ,April 2019,Solo traveler, A concierge was very helpful," An elevator did not work when I was leaving. So I had to care my luggage down by stairs.
An iconic view, as they advertised, in reality, was the view to road reconstruction under my window.",6.7,Pleasant
1301,United Arab Emirates,Superior King Room,2 nights ,April 2019,Solo traveler, Very good, Every  thinks was very good,10,I like  to stay  next  time
1302,Pakistan,Superior King Room,2 nights ,April 2019,Solo traveler, Only location, Non professional attitude of staff especially on breakfast on 14th April and reception girls answering calls from my room. Receptionist on check in and check out were okay,5.4,Fair
1303,United Arab Emirates,Superior King Room with Iconic View,2 nights ,April 2019,Group, The swimming pool., The hotel is much too expensive relative to what you get. It is a price of a 5 star hotel for a 3.5 quality hotel. We were attracted by the old beautiful facade but the rooms were is an attached backside building without character.,5.8,Disappointing price versus quality
1304,Saudi Arabia,Superior King Room,2 nights ,April 2019,Solo traveler, the location is good and breakfast is good too. the bed is comfortable and the room is clean, smile and flexibility of the frontdesk,6.7,It is a good hotel
1305,United States of America,Superior King Room,2 nights ,April 2019,Couple," Comfy large bed, roomy room, helpful staff, great location, beautiful facility.",,10,Perfect!
1306,Ireland,Superior Twin Room,2 nights ,March 2019,Group, Sauna is amazing.also location of hotel.,,10,Exceptional
1307,United States of America,Superior King Room with Iconic View,3 nights ,April 2019,Couple, Great central location. Everything you could ask for was in walking distance., Bikes which we are unaccustomed to can be dangerous to visitors.,10,Enjoyed the city and it history and waterways
1308,Saudi Arabia,Executive King Room with Iconic View,5 nights ,April 2019,Solo traveler, Location," No room service .. you have to call like a million time to get your room cleaned. 
They never respond to you requests.  I am with a guy and i have requested 2 beds but they never even responded. 
The worst hotel i stayed in for the past 5 years.",3.8,Poor
