,Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Positive_reviews,Negative_reviews,Grade,Title
215,Russia,,3 nights ,November 2019,Couple," Location near to the park (very quiet and cosy) and within a walking distance to the city center;
Nice modern interior;
A very cosy bar",,10,Exceptional
216,Luxembourg,,1 night ,November 2019,Group, Beautiful hotel in the calm area of vondelpark. The staff is very responsive and the room are very comfortable., We were not able to rent bicycle - it is a shame that there is not enough bicycle to the disposal of the client.,9.0,Chic hotel
217,Netherlands,,1 night ,October 2019,Couple," Good breakfast, awesome location, cozy interior style (park and birds theme!) and very friendly staff. The hotel bar is cool as well",,10,Exceptional
218,Israel,,2 nights ,October 2019,Couple, The location and the room,,10,Exceptional
219,United Kingdom,,4 nights ,October 2019,Couple," Safe, lovely location.  Away from hubbub of centre but good transport links", Nothing,9.0,Enjoyable and relaxing
220,United Kingdom,,2 nights ,October 2019,Solo traveler, Fantastic hotel and the staff were amazing. Well recommended,,10,Exceptional
221,United States of America,,3 nights ,October 2019,Couple, Beautiful hotel with very friendly staff! They responded very quickly when we needed any help.  Delicious food and cozy modern atmosphere!, That we had to leave! 😀,10,Excellent
222,United Kingdom,,1 night ,September 2019,Couple, Very nice and modern, Little bit far from public transport but nice location,10,Exceptional
223,Netherlands,,3 nights ,August 2019,Couple, we moved to this hotel after we were disappointment from another one through our visit in amsretdam. Such an Amazing hotel! amazing staff,,10,Exceptional
224,United Kingdom,,1 night ,August 2019,Group," Breakfast was excellent, and we loved being right next to the park and out of the mayhem of the tourist-filled centre. Plenty of lovely restaurants and bars close by, and the hotel bar itself was gorgeous too. We had a really great stay and the staff were so friendly and welcoming.", I was unfortunately over-charged on check out but didn't realise until I was on my way to the airport in a car and read through my list of charges. I had been charged for things we had not ordered/purchased but it was too late for me to do anything about it.,9.2,"Wonderful stay in Amsterdam, the location was perfect for us"
225,United Kingdom,,5 nights ,August 2019,Couple," The hotel was close to Vondelpark and had a tram stop nearby to get into the city centre. Staff were friendly and helpful, breakfast was fresh and varied. The room was recently refurbished and had all mod cons"," Housekeeping was a bit sporadic, some days the toiletries and milk were not replenished, on another day the rubbish was not cleared, and on one day the room was not serviced until after 6.30pm!",7.9,Excellent Hotel in Great Location
226,Germany,,2 nights ,August 2019,Couple," Very friendly personnel. 
Very nice location with great access to the city."," small room
Exhaust fan in bathroom was broken and not fixed although mentioned at the front Desk.
Even though it was turned off, the A/C made a constant humming noise.",7.5,Good
227,Croatia,,6 nights ,August 2019,Couple," Lovely breakfest, great location, wonderful restaurants nearby, helpful staff"," Extremly thin ""walls"" between room and bathroom are a weird design choice. Bathroom should really be a seperate room. My room didn't have a hair dryer even though it is listed, but to be honest, I didn't bother to inform the staff, maybe they would provide one.",8.8,Excellent
228,Netherlands,,2 nights ,July 2019,Family, This hotel really exceeded my expectations. The property is beautifully renovated. The staff was so friendly and went the extra mile to make us feel comfortable. The food in the restaurant was delicious. An excellent value for money - highly recommended!,,10,Exceptional
229,Iraq,,2 nights ,July 2019,Family," The front desk lady who received us (Ann) was extremely nice, knowledgeable and friendly", The front desk staff at the checkout was not very informative,9.2,Wonderful
230,Mexico,,1 night ,June 2019,Solo traveler, Lovely room and staff :),,10,Exceptional
231,Israel,,2 nights ,May 2019,Couple," Everythig. The welcoming supportive crew, the view from the window, the comfortable bed and useful coffee maker. The location, close to Vondelpark.",,10,The perfect relaxing experience in Amsterdam
232,Netherlands,,1 night ,February 2021,Couple," The room is spacious and clean, especially the bathroom. And the service was good and pleasant."," The design of the room is not good as the pictures shown.  And the view from the balcony is okay but not as good as we expect from the price. And the plants from the balcony were not in a good condition, and the chairs were covered by snow.",7.0,We expect more
233,Netherlands,,2 nights ,December 2020,Family, discount of water and bread after hearing about the problems," the advertisement of sleep and dine together, I paid separately, and the portions are far too small, therefore also the price far too high, but the food superdelicious",7.0,friendlly staff but small portions of expensive food
234,Netherlands,,1 night ,December 2020,Couple," Dinner and breakfast were OK, but overpriced. Thankful for the tailormade room decoration."," Overpriced, uncormfortable beds, bad lighting, a lot of noise pollution from the adjacent room untill 04.00 in the morning.",2.0,Very Poor
235,Netherlands,,1 night ,September 2020,Couple," The hotel was in a good location, near the Vondelpark and relatively easy to get to. Neighborhood was quiet. The room was modern and had a proper coffee machine, which was a nice addition. Overall pleasant and quiet."," The room was good, but the look of it did not correspond with the pictures on booking.com; very different from the ad in terms of layout, color scheme, etc. Not dramatic, but also not accurate advertising. Staff was friendly (especially in the restaurant), but when we brought up the issue about the look of the room at the front desk, the receptionist did not seem interested. One of the buttons on the control panel for dimming the lights and closing the curtains was broken.",7.0,Pleasant
236,Belgium,,1 night ,February 2020,Group, location," non friendly officer in reception. the third bed in room was not ready, despite of his assurance",7.0,"it is not friendly Dutch management, which we used to see in other hotels in NL"
237,Israel,,3 nights ,August 2019,Solo traveler," High level room, very nice staff"," Sheats were not changed 3 days.
Twice had to wait for the room to be cleaned after 17:00 ...got fairly compensated but had to remind them....",6.2,Pleasant
238,United States of America,,3 nights ,August 2019,Family," The location of the hotel is excellent - just next to the Vondelpark and a short walk from the number 2 tram and the little Paris area (Cornelis Schuytstraat).   The Museum quarter is close, too.  A taxi to the Central Station takes only 15-20 minutes, depending on the time of day.
The rooms are recently refurbished and the hotel has a clean, modern feel."," The standard rooms feel quite small, especially if you are not travelling alone.  The shower portion of the bathroom is is translucent, meaning that your vague silhouette can sometimes be seen from the bedroom.
Bike hire is available, but at a cost of 50 Euro per day (first day) and 10 Euro per day (second day and thereafter).  Alternative bike hire is available from 3 different vendors near the Vondelpark at a lower initial cost.  So the convenience of hiring at the hotel is probably outweighed by the expense, especially if you are more than one person.",7.1,We'd recommend the hotel's standard rooms to business and solo travellers.
239,Australia,,3 nights ,July 2019,Couple, The location on the doorstep of Vondelpark. The staff were friendly and very accommodating. The rooms were newly fitted out., The bedroom and bathroom were both extremely small and we did not even have room to open out our suitcases. The smallness of the room made it impossible to entertain our grandchildren in it which was the purpose of having an hotel room near Vondelpark.,7.1,Rooms too small
240,Netherlands,Superior Queen Room,1 night ,February 2021,Couple,,,8.0,Very Good
241,Netherlands,King Studio,1 night ,January 2021,Group,,,8.0,Very Good
242,Netherlands,King Studio Family,1 night ,December 2020,Family,,,8.0,Very Good
243,Netherlands,Superior Queen Room,2 nights ,November 2020,Solo traveler,,,9.0,Wonderful
244,United Kingdom,Superior Queen Room,4 nights ,November 2020,Couple,,,10,Exceptional
245,Curaçao,Deluxe King Room,2 nights ,August 2020,Couple,,,8.0,Very Good
246,Netherlands,Deluxe King Room,1 night ,October 2020,Group,,,8.0,Very Good
247,Netherlands,Deluxe King Room,1 night ,August 2020,Couple,,,10,Exceptional
248,Netherlands,Junior Suite,2 nights ,October 2020,Family,,,9.0,Wonderful
249,Germany,Deluxe King Room,4 nights ,October 2020,Couple,,,10,Exceptional
250,United Kingdom,Superior Queen Room,2 nights ,July 2020,Couple,,,8.0,Very Good
251,Netherlands,Deluxe King Room,1 night ,October 2020,Couple,,,8.0,Very Good
252,Luxembourg,King Studio,1 night ,September 2020,Family,,,10,Exceptional
253,United Arab Emirates,Superior Queen Room,4 nights ,September 2020,Solo traveler,,,8.0,Very Good
254,Portugal,Superior Queen Room,2 nights ,August 2020,Couple,,,8.0,Very Good
255,United Kingdom,Superior Queen Room,2 nights ,September 2020,Couple,,,8.0,Very Good
256,United Kingdom,Deluxe King Room,1 night ,August 2020,Solo traveler,,,8.0,Very Good
257,Germany,Junior Suite,1 night ,September 2020,Couple,,,8.0,Very Good
258,Germany,Deluxe King Room,3 nights ,August 2020,Couple,,,9.0,Wonderful
259,United Kingdom,Junior Suite,4 nights ,July 2020,Couple,,,10,Exceptional
260,United Kingdom,King Studio,2 nights ,August 2020,Group,,,10,Exceptional
261,United States of America,Deluxe Twin Room,1 night ,August 2020,Couple,,,9.0,Wonderful
262,Belgium,Junior Suite,1 night ,July 2020,Couple,,,8.0,Very Good
263,United Kingdom,Twin Studio,1 night ,August 2020,Family,,,8.3,Very Good
264,United Kingdom,Superior Queen Room with Garden View,2 nights ,August 2020,Couple,,,9.0,Wonderful
265,Oman,Superior Queen Room,3 nights ,August 2020,Couple,,,10,Exceptional
266,United Kingdom,Superior Queen Room,1 night ,July 2020,Solo traveler,,,9.0,Wonderful
267,Netherlands,Deluxe King Room,2 nights ,July 2020,Couple,,,9.0,Wonderful
268,Switzerland,Superior Queen Room,2 nights ,August 2020,Solo traveler,,,9.0,Wonderful
269,Panama,Superior Queen Room,9 nights ,August 2020,Family,,,8.0,Very Good
270,Germany,King Studio,2 nights ,July 2020,Group,,,10,Perfect!
271,Netherlands,Superior Queen Room,1 night ,July 2020,Family,,,9.0,Wonderful
272,Belgium,Superior Queen Room,1 night ,July 2020,Couple,,,9.0,Almost perfect. Giving attention to a small details and it will be a perfect 10
273,Belgium,Superior Queen Room,1 night ,July 2020,Couple,,,10,Exceptional
274,Germany,Deluxe Twin Room,2 nights ,July 2020,Family,,,10,"Simply excellent... great place, great personnel and good location"
275,Switzerland,Deluxe King Room,3 nights ,July 2020,Solo traveler,,,9.0,Wonderful
276,Ireland,Superior Queen Room,3 nights ,March 2020,Couple,,,8.0,Very Good
277,United Kingdom,Superior Queen Room,2 nights ,March 2020,Couple,,,9.2,Wonderful
278,United Kingdom,Superior Queen Room,2 nights ,March 2020,Group,,,9.2,Wonderful
279,Russia,Deluxe King Room,5 nights ,February 2020,Solo traveler,,,10,Exceptional
280,Poland,Superior Queen Room,3 nights ,February 2020,Group,,,10,Exceptional
281,United Kingdom,Superior Queen Room,1 night ,December 2019,Couple,,,9.2,Wonderful
282,United Kingdom,Superior Queen Room,2 nights ,February 2020,Solo traveler,,,10,Exceptional
283,United States of America,Deluxe Twin Room,3 nights ,February 2020,Family,,,8.0,Very Good
284,United Kingdom,Superior Queen Room,3 nights ,February 2020,Solo traveler,,,10,Exceptional
285,United States of America,Superior Queen Room with Garden View,7 nights ,February 2020,Couple,,,9.0,Wonderful
286,Germany,Superior Queen Room with Garden View,2 nights ,February 2020,Couple,,,9.0,Wonderful
287,Portugal,Superior Queen Room,2 nights ,January 2020,Couple,,,8.3,Very Good
288,Israel,Superior Queen Room,1 night ,February 2020,Solo traveler,,,10,Exceptional
289,Saudi Arabia,Superior Queen Room,3 nights ,February 2020,Group,,,8.3,Very Good
290,United Kingdom,Superior Queen Room,2 nights ,February 2020,Group,,,9.6,Exceptional
291,United Kingdom,Superior Queen Room,3 nights ,February 2020,Couple,,,10,Exceptional
292,United Kingdom,Twin Studio,2 nights ,February 2020,Group,,,10,Exceptional
293,United Kingdom,Deluxe King Room,2 nights ,February 2020,Couple,,,9.0,Wonderful
294,Ireland,Superior Queen Room,2 nights ,February 2020,Couple,,,10,Exceptional
295,United Kingdom,Superior Queen Room,2 nights ,February 2020,Couple,,,8.8,Excellent
296,Turkey,Superior Queen Room,2 nights ,February 2020,Couple,,,10,Exceptional
297,United Kingdom,Superior Queen Room,2 nights ,February 2020,Group,,,10,Exceptional
298,Belgium,Superior Queen Room,1 night ,January 2020,Family,,,8.0,Very Good
299,Belgium,Superior Queen Room,2 nights ,January 2020,Couple,,,10,Exceptional
300,United Kingdom,King Studio,1 night ,January 2020,Group,,,10,Exceptional
301,United Kingdom,Deluxe King Room,3 nights ,January 2020,Couple,,,8.3,Very Good
302,Turkey,Superior Queen Room,2 nights ,January 2020,Couple,,,8.0,Very Good
303,United Kingdom,Superior Queen Room,1 night ,January 2020,Couple,,,10,Exceptional
304,United Kingdom,Superior Queen Room,4 nights ,January 2020,Solo traveler,,,8.8,Excellent
305,Luxembourg,Superior Queen Room,2 nights ,December 2019,Solo traveler,,,10,Perfect hotel for a stay in amsterdam!
306,United Kingdom,Superior Queen Room,3 nights ,January 2020,Couple,,,10,Exceptional
307,Germany,Superior Queen Room,1 night ,January 2020,Couple,,,9.2,Wonderful
308,Ghana,Junior Suite,3 nights ,December 2019,Family,,,7.5,Good
309,Germany,Deluxe King Room,2 nights ,December 2019,Couple,,,9.0,Wonderful
310,United Kingdom,Superior Queen Room with Garden View,2 nights ,December 2019,Couple,,,10,Exceptional
311,United Kingdom,Superior Queen Room,2 nights ,December 2019,Couple,,,9.0,Wonderful
312,Russia,Superior Queen Room,3 nights ,December 2019,Solo traveler,,,9.0,Wonderful
313,United Kingdom,Superior Queen Room,2 nights ,December 2019,Couple,,,9.0,Wonderful
314,Portugal,Superior Queen Room,1 night ,December 2019,Solo traveler,,,9.6,Exceptional
315,Luxembourg,Superior Queen Room,2 nights ,December 2019,Solo traveler,,,10,Exceptional
316,Germany,Superior Queen Room with Garden View,3 nights ,December 2019,Couple,,,10,Exceptional
317,United Kingdom,Superior Queen Room,2 nights ,December 2019,Couple,,,7.5,Good
318,Kuwait,Superior Queen Room,1 night ,December 2019,Couple,,,8.3,Very Good
319,Russia,Superior Queen Room,3 nights ,November 2019,Solo traveler,,,9.6,Exceptional
320,Netherlands,Twin Studio,3 nights ,November 2019,Family,,,8.3,Very Good
321,United Kingdom,Twin Studio,2 nights ,November 2019,Group,,,7.5,Good
322,United Kingdom,Superior Queen Room,2 nights ,November 2019,Solo traveler,,,9.6,Exceptional
323,United States of America,Superior Queen Room,1 night ,October 2019,Solo traveler,,,10,Exceptional
324,United Kingdom,Deluxe King Room,3 nights ,November 2019,Couple,,,10,Exceptional
325,Switzerland,Superior Queen Room,1 night ,November 2019,Solo traveler,,,10,Exceptional
326,Austria,Superior Queen Room,1 night ,October 2019,Group,,,10,Exceptional
327,Brazil,Deluxe King Room,2 nights ,October 2019,Solo traveler,,,8.0,Very Good
328,Netherlands,Superior Queen Room,1 night ,October 2019,Group,,,9.0,Wonderful
329,Sweden,Junior Suite,2 nights ,November 2019,Group,,,9.2,Wonderful
330,United Kingdom,Superior Queen Room,1 night ,October 2019,Solo traveler,,,7.5,Good
331,United States of America,Superior Queen Room,7 nights ,October 2019,Solo traveler,,,8.0,Very Good
332,Australia,Superior Queen Room,1 night ,October 2019,Couple,,,9.0,Wonderful
333,Australia,Deluxe King Room,1 night ,October 2019,Couple,,,9.0,Wonderful
334,Ireland,Deluxe King Room,2 nights ,October 2019,Group,,,9.6,Exceptional
335,United Kingdom,Superior Queen Room,3 nights ,October 2019,Couple,,,9.2,Wonderful
336,United Arab Emirates,Superior Queen Room,3 nights ,September 2019,Couple,,,9.6,Exceptional
337,Turkey,Superior Queen Room,1 night ,October 2019,Family,,,9.6,Exceptional
338,United Kingdom,Superior Queen Room,2 nights ,October 2019,Group,,,9.2,Wonderful
339,Netherlands,Deluxe Twin Room,2 nights ,October 2019,Group,,,9.2,Wonderful
340,United Kingdom,Superior Queen Room,2 nights ,September 2019,Couple,,,9.0,Wonderful
341,Russia,King Studio,3 nights ,September 2019,Group,,,10,Exceptional
342,Australia,Superior Queen Room,3 nights ,August 2019,Solo traveler,,,10,Exceptional
343,United Kingdom,Superior Queen Room,4 nights ,August 2019,Couple,,,9.6,Exceptional
344,Australia,Superior Queen Room,3 nights ,August 2019,Couple,,,7.9,Good
345,United States of America,Deluxe King Room,1 night ,September 2019,Couple,,,9.6,Exceptional
346,Netherlands,Superior Queen Room,1 night ,September 2019,Solo traveler,,,9.2,"Comfortable and clean room, friendly staff"
347,United Kingdom,King Studio,3 nights ,August 2019,Family,,,10,Exceptional
348,Australia,Superior Queen Room,1 night ,September 2019,Solo traveler,,,10,Exceptional
349,India,Superior Queen Room,1 night ,August 2019,Solo traveler,,,9.2,Wonderful
350,United States of America,Deluxe King Room,2 nights ,August 2019,Solo traveler,,,9.2,Wonderful
351,United States of America,Superior Queen Room,1 night ,July 2019,Couple,,,8.8,Excellent
352,United Kingdom,Superior Queen Room,3 nights ,August 2019,Couple,,,9.2,Wonderful
353,United Arab Emirates,Deluxe King Room,7 nights ,August 2019,Couple,,,9.2,Wonderful
354,United Kingdom,Superior Queen Room,3 nights ,August 2019,Couple,,,8.3,Very Good
355,Kuwait,Superior Queen Room,4 nights ,August 2019,Solo traveler,,,7.9,Good
356,Australia,Deluxe Twin Room,6 nights ,July 2019,Couple,,,10,Exceptional
357,Croatia,Superior Queen Room,3 nights ,August 2019,Couple,,,10,Exceptional
358,Singapore,Superior Queen Room,7 nights ,August 2019,Solo traveler,,,7.5,Good
359,France,Superior Queen Room,1 night ,August 2019,Couple,,,10,Very friendly staff
360,Belgium,Superior Queen Room,1 night ,August 2019,Group,,,10,Exceptional
361,Canada,Deluxe Twin Room,6 nights ,July 2019,Solo traveler,,,9.2,Wonderful
362,India,Superior Queen Room,2 nights ,July 2019,Family,,,9.6,Exceptional
363,Belgium,Superior Queen Room,1 night ,July 2019,Group,,,10,Exceptional
364,Saudi Arabia,Superior Queen Room,5 nights ,July 2019,Group,,,8.3,Very Good
365,Kuwait,Superior Queen Room,3 nights ,July 2019,Group,,,10,Exceptional
366,United Kingdom,Superior Queen Room,3 nights ,July 2019,Couple,,,9.2,Wonderful
367,Ireland,Superior Queen Room,4 nights ,July 2019,Couple,,,9.2,Wonderful
368,Italy,King Studio,1 night ,July 2019,Group,,,10,Exceptional
369,United States of America,Superior Queen Room,1 night ,July 2019,Family,,,9.2,Wonderful
370,Bulgaria,Superior Queen Room,2 nights ,July 2019,Couple,,,10,Exceptional
371,Ukraine,Deluxe Twin Room,3 nights ,July 2019,Group,,,9.2,Wonderful
372,Israel,Superior Queen Room,2 nights ,July 2019,Group,,,8.8,Excellent
373,United States of America,King Studio,1 night ,July 2019,Family,,,10,Exceptional
374,United Kingdom,Twin Studio,3 nights ,July 2019,Family,,,9.2,"Comfortable, convenient and friendly."
375,Russia,Superior Queen Room,4 nights ,July 2019,Couple,,,10,Exceptional
376,Italy,Superior Queen Room,1 night ,July 2019,Solo traveler,,,9.2,Wonderful
377,Belgium,Superior Queen Room,1 night ,July 2019,Couple,,,10,Exceptional
378,United Kingdom,Twin Studio,2 nights ,July 2019,Group,,,10,Exceptional
379,Canada,Superior Queen Room,1 night ,July 2019,Group,,,8.8,Excellent
380,Australia,Junior Suite,1 night ,July 2019,Family,,,9.6,Exceptional
381,Netherlands,Superior Queen Room,1 night ,June 2019,Couple,,,10,Exceptional
382,United Kingdom,Superior Queen Room,2 nights ,June 2019,Couple,,,8.8,Excellent
383,Malta,Deluxe Twin Room,3 nights ,June 2019,Group,,,10,Exceptional
384,Australia,Superior Queen Room,3 nights ,June 2019,Solo traveler,,,9.2,Wonderful
385,United States of America,King Studio,2 nights ,June 2019,Group,,,9.6,Exceptional
386,United Kingdom,Superior Queen Room,1 night ,June 2019,Couple,,,8.3,Very Good
387,United Kingdom,Superior Queen Room,3 nights ,June 2019,Couple,,,7.9,Good
388,Qatar,Superior Queen Room,2 nights ,June 2019,Solo traveler,,,9.6,Exceptional
389,New Zealand,Superior Queen Room,1 night ,June 2019,Couple,,,9.2,Wonderful
390,Turkey,Superior Queen Room,3 nights ,May 2019,Couple,,,9.6,Exceptional
391,Netherlands,Superior Queen Room,1 night ,March 2021,Couple,,,7.0,Good
392,United Kingdom,Superior Queen Room,1 night ,August 2020,Group,,,6.0,Pleasant
393,Switzerland,Deluxe King Room,1 night ,August 2020,Solo traveler,,,7.0,Good
394,United Kingdom,Superior Queen Room,2 nights ,September 2020,Couple,,,7.0,Good
395,Netherlands,Deluxe King Room,3 nights ,September 2020,Couple,,,7.1,Good
396,United Kingdom,Twin Studio,1 night ,August 2020,Family,,,1.0,Bad
397,Belgium,Superior Queen Room,1 night ,July 2020,Group,,,7.0,Good
398,Switzerland,Superior Queen Room,2 nights ,November 2019,Solo traveler,,,5.4,Fair
399,United Kingdom,Twin Studio,3 nights ,October 2019,Group,,,7.1,Good
400,Ireland,Superior Queen Room,3 nights ,October 2019,Couple,,,7.1,Good
401,Switzerland,Junior Suite,3 nights ,October 2019,Family,,,5.8,Okay
402,United Kingdom,Superior Queen Room,3 nights ,August 2019,Couple,,,7.1,Good
403,Saudi Arabia,Superior Queen Room,6 nights ,August 2019,Solo traveler,,,5.8,Okay
404,Trinidad and Tobago,,1 night ,February 2021,Solo traveler,,,10,Exceptional
405,Germany,,2 nights ,September 2020,Group,,,9.0,Wonderful
406,United Kingdom,,2 nights ,August 2020,Solo traveler,,,10,Exceptional
407,United Kingdom,,1 night ,August 2020,Couple,,,8.0,Very Good
408,,,1 night ,June 2020,Solo traveler,,,8.0,Very Good
409,Netherlands,,1 night ,February 2020,Couple,,,9.0,Wonderful
