Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities
United Kingdom,Superior Room with Runway View,1,January 2019,Couple, The bed was very large and comfortable. The room clean and well presented. The bathroom very modern and up to date.,8.3,A perfectly comfortable overnight stay.,1,bed
United Kingdom,Superior Room with Runway View,1,January 2019,Couple, The bed was very large and comfortable. The room clean and well presented. The bathroom very modern and up to date.,8.3,A perfectly comfortable overnight stay.,1,comfort
United Kingdom,Superior Room with Runway View,1,January 2019,Couple, The bed was very large and comfortable. The room clean and well presented. The bathroom very modern and up to date.,8.3,A perfectly comfortable overnight stay.,1,dirty
United Kingdom,Superior Room with Runway View,1,January 2019,Couple, The bed was very large and comfortable. The room clean and well presented. The bathroom very modern and up to date.,8.3,A perfectly comfortable overnight stay.,1,bathroom
United Kingdom,Standard Room,1,January 2019,Couple, Service in executive lounge was excellent,10.0,Exceptional,1,staff
United Kingdom,Superior Room with Runway View,1,January 2019,Couple," Location, staff, breakfast, clean modern room with easy access wifi plus large flatscreen TV.",9.2,"Relatively expensive hotel, but worth it for the very convenient location; top marks for Skybridge!",1,location
United Kingdom,Superior Room with Runway View,1,January 2019,Couple," Location, staff, breakfast, clean modern room with easy access wifi plus large flatscreen TV.",9.2,"Relatively expensive hotel, but worth it for the very convenient location; top marks for Skybridge!",1,staff
United Kingdom,Superior Room with Runway View,1,January 2019,Couple," Location, staff, breakfast, clean modern room with easy access wifi plus large flatscreen TV.",9.2,"Relatively expensive hotel, but worth it for the very convenient location; top marks for Skybridge!",1,food/drink
United Kingdom,Superior Room with Runway View,1,January 2019,Couple," Location, staff, breakfast, clean modern room with easy access wifi plus large flatscreen TV.",9.2,"Relatively expensive hotel, but worth it for the very convenient location; top marks for Skybridge!",1,dirty
United Kingdom,Superior Room with Runway View,1,January 2019,Couple," Location, staff, breakfast, clean modern room with easy access wifi plus large flatscreen TV.",9.2,"Relatively expensive hotel, but worth it for the very convenient location; top marks for Skybridge!",1,comfort
United Kingdom,Superior Room with Runway View,1,January 2019,Couple," Location, staff, breakfast, clean modern room with easy access wifi plus large flatscreen TV.",9.2,"Relatively expensive hotel, but worth it for the very convenient location; top marks for Skybridge!",1,internet
United Kingdom,Superior Room with Runway View,1,January 2019,Couple," Location, staff, breakfast, clean modern room with easy access wifi plus large flatscreen TV.",9.2,"Relatively expensive hotel, but worth it for the very convenient location; top marks for Skybridge!",1,tv
United Kingdom,Standard Room,1,December 2018,Family, How close the hotel was from the airport terminals,9.6,Fantastic,1,location
United Kingdom,Standard Room,1,January 2019,Couple, Clean next to t2,9.2,Wonderful,1,dirty
United Kingdom,Standard Room,1,January 2019,Couple, Walk over Sky corridor to Terminal check in 5 minutes,9.6,Exceptional,1,location
United Kingdom,Superior Room with Runway View,1,December 2018,Couple," Perfect location, comfortable beds",7.5,Good,1,location
United Kingdom,Superior Room with Runway View,1,December 2018,Couple," Perfect location, comfortable beds",7.5,Good,1,comfort
United Kingdom,Superior Room with Runway View,1,December 2018,Couple," Perfect location, comfortable beds",7.5,Good,1,bed
United Kingdom,Superior Room with Runway View,1,December 2018,Family," Runway view was fantastic especially travelling with a 4 year old. 
Breakfast was also really good, tables overlooked the runway too. Complimentary Bloody Mary’s to make and the Staff were really friendly and accommodating. It was so easy to check out and then walk straight through to the terminal.",10.0,Exceptional,1,location
United Kingdom,Superior Room with Runway View,1,December 2018,Family," Runway view was fantastic especially travelling with a 4 year old. 
Breakfast was also really good, tables overlooked the runway too. Complimentary Bloody Mary’s to make and the Staff were really friendly and accommodating. It was so easy to check out and then walk straight through to the terminal.",10.0,Exceptional,1,food/drink
United Kingdom,Superior Room with Runway View,1,December 2018,Family," Runway view was fantastic especially travelling with a 4 year old. 
Breakfast was also really good, tables overlooked the runway too. Complimentary Bloody Mary’s to make and the Staff were really friendly and accommodating. It was so easy to check out and then walk straight through to the terminal.",10.0,Exceptional,1,price
United Kingdom,Superior Room with Runway View,1,December 2018,Family," Runway view was fantastic especially travelling with a 4 year old. 
Breakfast was also really good, tables overlooked the runway too. Complimentary Bloody Mary’s to make and the Staff were really friendly and accommodating. It was so easy to check out and then walk straight through to the terminal.",10.0,Exceptional,1,staff
United Kingdom,Standard Room,1,December 2018,Family," Location, bar, room",10.0,Exceptional,1,location
United Kingdom,Standard Room,1,December 2018,Family," Location, bar, room",10.0,Exceptional,1,restaurant
United Kingdom,Superior Room with Runway View,1,January 2019,Couple, Best at manchester staff always helpful,8.8,Excellent,1,staff
United Kingdom,Superior Room with Runway View,1,December 2018,Solo traveler," I think the young chap whom checked me in was called Alex?  Great guy, refreshing to meet someone friendly and accommodating during check in.  He offered me a choice of rooms based on what I had paid for. Check in was great, Checking out was seamless.
room was superb and very happy",10.0,Excellent,1,staff
United Kingdom,Superior Room with Runway View,1,December 2018,Solo traveler," I think the young chap whom checked me in was called Alex?  Great guy, refreshing to meet someone friendly and accommodating during check in.  He offered me a choice of rooms based on what I had paid for. Check in was great, Checking out was seamless.
room was superb and very happy",10.0,Excellent,1,price
United States of America,Premium Room,1,December 2018,Couple, The hotel was fine and the airport location ideal for an early morning flight.,7.5,Good,1,location
United Kingdom,Superior Room with Runway View,1,December 2018,Family," We stayed in a superior room with a runway view, room was spacious and the bed was amazing - best night sleep I have ever had! The restaurant was Devine although a little pricey but it’s a hotel at an airport after all. The facilities were fantastic, the pool was lovely and the added sauna and steam room were brilliant, they gym facilities look good too. The breakfast is amazing, the choice is fantastic and the food was delicious. The staff were all amazing, they couldn’t do enough for you, even the domestic staff were friendly and helpful. Looking forward to returning in May before we fly out to USA.",10.0,Fabulous,1,location
United Kingdom,Superior Room with Runway View,1,December 2018,Family," We stayed in a superior room with a runway view, room was spacious and the bed was amazing - best night sleep I have ever had! The restaurant was Devine although a little pricey but it’s a hotel at an airport after all. The facilities were fantastic, the pool was lovely and the added sauna and steam room were brilliant, they gym facilities look good too. The breakfast is amazing, the choice is fantastic and the food was delicious. The staff were all amazing, they couldn’t do enough for you, even the domestic staff were friendly and helpful. Looking forward to returning in May before we fly out to USA.",10.0,Fabulous,1,bed
United Kingdom,Superior Room with Runway View,1,December 2018,Family," We stayed in a superior room with a runway view, room was spacious and the bed was amazing - best night sleep I have ever had! The restaurant was Devine although a little pricey but it’s a hotel at an airport after all. The facilities were fantastic, the pool was lovely and the added sauna and steam room were brilliant, they gym facilities look good too. The breakfast is amazing, the choice is fantastic and the food was delicious. The staff were all amazing, they couldn’t do enough for you, even the domestic staff were friendly and helpful. Looking forward to returning in May before we fly out to USA.",10.0,Fabulous,1,restaurant
United Kingdom,Superior Room with Runway View,1,December 2018,Family," We stayed in a superior room with a runway view, room was spacious and the bed was amazing - best night sleep I have ever had! The restaurant was Devine although a little pricey but it’s a hotel at an airport after all. The facilities were fantastic, the pool was lovely and the added sauna and steam room were brilliant, they gym facilities look good too. The breakfast is amazing, the choice is fantastic and the food was delicious. The staff were all amazing, they couldn’t do enough for you, even the domestic staff were friendly and helpful. Looking forward to returning in May before we fly out to USA.",10.0,Fabulous,1,price
United Kingdom,Superior Room with Runway View,1,December 2018,Family," We stayed in a superior room with a runway view, room was spacious and the bed was amazing - best night sleep I have ever had! The restaurant was Devine although a little pricey but it’s a hotel at an airport after all. The facilities were fantastic, the pool was lovely and the added sauna and steam room were brilliant, they gym facilities look good too. The breakfast is amazing, the choice is fantastic and the food was delicious. The staff were all amazing, they couldn’t do enough for you, even the domestic staff were friendly and helpful. Looking forward to returning in May before we fly out to USA.",10.0,Fabulous,1,fitness
United Kingdom,Superior Room with Runway View,1,December 2018,Family," We stayed in a superior room with a runway view, room was spacious and the bed was amazing - best night sleep I have ever had! The restaurant was Devine although a little pricey but it’s a hotel at an airport after all. The facilities were fantastic, the pool was lovely and the added sauna and steam room were brilliant, they gym facilities look good too. The breakfast is amazing, the choice is fantastic and the food was delicious. The staff were all amazing, they couldn’t do enough for you, even the domestic staff were friendly and helpful. Looking forward to returning in May before we fly out to USA.",10.0,Fabulous,1,food/drink
United Kingdom,Superior Room with Runway View,1,December 2018,Family," We stayed in a superior room with a runway view, room was spacious and the bed was amazing - best night sleep I have ever had! The restaurant was Devine although a little pricey but it’s a hotel at an airport after all. The facilities were fantastic, the pool was lovely and the added sauna and steam room were brilliant, they gym facilities look good too. The breakfast is amazing, the choice is fantastic and the food was delicious. The staff were all amazing, they couldn’t do enough for you, even the domestic staff were friendly and helpful. Looking forward to returning in May before we fly out to USA.",10.0,Fabulous,1,staff
Kenya,Standard Room,1,January 2019,Solo traveler, The staff. Convenient for airport.,9.6,Exceptional,1,staff
Kenya,Standard Room,1,January 2019,Solo traveler, The staff. Convenient for airport.,9.6,Exceptional,1,location
United Kingdom,Premium Room,1,December 2018,Couple, The location is excellent.,9.6,Excellent yet again,1,location
Hungary,Superior Room with Runway View,1,December 2018,Couple," Good food, good stuff, perfect location.",9.6,Exceptional,1,food/drink
Hungary,Superior Room with Runway View,1,December 2018,Couple," Good food, good stuff, perfect location.",9.6,Exceptional,1,location
United Kingdom,Superior Room with Runway View,1,December 2018,Couple, Location,10.0,Exceptional,1,location
United Kingdom,Superior Room with Runway View,1,December 2018,Couple, Convenient and well situated for the airport,8.3,Ideal for any Traveler,1,location
Germany,Standard Room,1,January 2019,Solo traveler, Friendly staff,10.0,Top quality,1,staff
United Kingdom,Standard Room,1,December 2018,Couple, Location to airport,10.0,Exceptional,1,location
United Kingdom,Standard Room,1,January 2019,Family," Clean room, very convenient location with easy access to Manchester Airport Terminals via the walkway bridge.",7.9,Good,1,dirty
United Kingdom,Standard Room,1,January 2019,Family," Clean room, very convenient location with easy access to Manchester Airport Terminals via the walkway bridge.",7.9,Good,1,location
United Kingdom,Standard Room,1,December 2018,Family, Most comfortable bed I’ve stayed in!,8.3,Very Good,1,comfort
United Kingdom,Standard Room,1,December 2018,Family, Most comfortable bed I’ve stayed in!,8.3,Very Good,1,bed
United Kingdom,Superior Room with Runway View,1,December 2018,Couple," Everything else especially the shower.
The breakfast was amazing",9.2,Excellent location and facilities. Amazing nights sleep,1,bathroom
United Kingdom,Superior Room with Runway View,1,December 2018,Couple," Everything else especially the shower.
The breakfast was amazing",9.2,Excellent location and facilities. Amazing nights sleep,1,food/drink
United Kingdom,Standard Room,1,December 2018,Couple, Comfy bed lovely bathroom foid excellent.,10.0,Enjoyable,1,comfort
United Kingdom,Standard Room,1,December 2018,Couple, Comfy bed lovely bathroom foid excellent.,10.0,Enjoyable,1,bed
United Kingdom,Standard Room,1,December 2018,Couple, Comfy bed lovely bathroom foid excellent.,10.0,Enjoyable,1,bathroom
United Kingdom,Standard Room,1,December 2018,Couple, A comfortable bed after a long flight,9.6,Excellant,1,comfort
United Kingdom,Standard Room,1,December 2018,Couple, A comfortable bed after a long flight,9.6,Excellant,1,bed
United Kingdom,Superior Room with Runway View,1,January 2019,Family, Excellent receptionist checking us in. He was so friendly and made a big deal of our little boy. Because the hotel was quiet he upgraded our room so we had a better view of the runway. It was a great start to our holiday!,10.0,Brilliant. Would recommend.,1,staff
United Kingdom,Superior Room with Runway View,1,January 2019,Family, Excellent receptionist checking us in. He was so friendly and made a big deal of our little boy. Because the hotel was quiet he upgraded our room so we had a better view of the runway. It was a great start to our holiday!,10.0,Brilliant. Would recommend.,1,noisiness
United Kingdom,Superior Room with Runway View,1,January 2019,Family, Excellent receptionist checking us in. He was so friendly and made a big deal of our little boy. Because the hotel was quiet he upgraded our room so we had a better view of the runway. It was a great start to our holiday!,10.0,Brilliant. Would recommend.,1,location
United Kingdom,Standard Room,1,December 2018,Couple, Slept great with no noise from airplanes. Superior room lovely,9.6,Excellebt,1,noisiness
United Kingdom,Superior Room with Runway View,1,December 2018,Couple, Room spacious. Excellent breakfast . Staff really attentive- nothing was too much trouble. Excellent tunnel to station and terminals,10.0,Exceptional,1,food/drink
United Kingdom,Superior Room with Runway View,1,December 2018,Couple, Room spacious. Excellent breakfast . Staff really attentive- nothing was too much trouble. Excellent tunnel to station and terminals,10.0,Exceptional,1,staff
United Kingdom,Superior Room with Runway View,1,December 2018,Couple, Room spacious. Excellent breakfast . Staff really attentive- nothing was too much trouble. Excellent tunnel to station and terminals,10.0,Exceptional,1,location
United Kingdom,Standard Room,1,December 2018,Couple," Room was super big. Everything very easy, staff lovely",10.0,Great overnight stay before a flight,1,staff
United Kingdom,Standard Room,1,December 2018,Family," Lovely clean  room, comfy bed, enjoyed using the facilities at the hotel i.e. swimming pool, had breakfast in the morning  was the best I've had,  excellent quality and the presentation was superb, I would most definitely stay again, staff very friendly and helpfull",10.0,I enjoyed staying at the Radisson it was a great start to my holiday,1,dirty
United Kingdom,Standard Room,1,December 2018,Family," Lovely clean  room, comfy bed, enjoyed using the facilities at the hotel i.e. swimming pool, had breakfast in the morning  was the best I've had,  excellent quality and the presentation was superb, I would most definitely stay again, staff very friendly and helpfull",10.0,I enjoyed staying at the Radisson it was a great start to my holiday,1,comfort
United Kingdom,Standard Room,1,December 2018,Family," Lovely clean  room, comfy bed, enjoyed using the facilities at the hotel i.e. swimming pool, had breakfast in the morning  was the best I've had,  excellent quality and the presentation was superb, I would most definitely stay again, staff very friendly and helpfull",10.0,I enjoyed staying at the Radisson it was a great start to my holiday,1,bed
United Kingdom,Standard Room,1,December 2018,Family," Lovely clean  room, comfy bed, enjoyed using the facilities at the hotel i.e. swimming pool, had breakfast in the morning  was the best I've had,  excellent quality and the presentation was superb, I would most definitely stay again, staff very friendly and helpfull",10.0,I enjoyed staying at the Radisson it was a great start to my holiday,1,fitness
United Kingdom,Standard Room,1,December 2018,Family," Lovely clean  room, comfy bed, enjoyed using the facilities at the hotel i.e. swimming pool, had breakfast in the morning  was the best I've had,  excellent quality and the presentation was superb, I would most definitely stay again, staff very friendly and helpfull",10.0,I enjoyed staying at the Radisson it was a great start to my holiday,1,food/drink
United Kingdom,Standard Room,1,December 2018,Family," Lovely clean  room, comfy bed, enjoyed using the facilities at the hotel i.e. swimming pool, had breakfast in the morning  was the best I've had,  excellent quality and the presentation was superb, I would most definitely stay again, staff very friendly and helpfull",10.0,I enjoyed staying at the Radisson it was a great start to my holiday,1,staff
United Kingdom,Standard Room,1,December 2018,Couple," Room is spacious, clean & bed comfy. Ideal location for the airport.",10.0,Ideal for the night before you fly,1,dirty
United Kingdom,Standard Room,1,December 2018,Couple," Room is spacious, clean & bed comfy. Ideal location for the airport.",10.0,Ideal for the night before you fly,1,bed
United Kingdom,Standard Room,1,December 2018,Couple," Room is spacious, clean & bed comfy. Ideal location for the airport.",10.0,Ideal for the night before you fly,1,comfort
United Kingdom,Standard Room,1,December 2018,Couple," Room is spacious, clean & bed comfy. Ideal location for the airport.",10.0,Ideal for the night before you fly,1,location
United Kingdom,Superior Room with Runway View,1,December 2018,Couple, An excellent location. Room service pizzas were just what we needed after a long journey. So close to the airport it was amazing. Would definitely stay again.,10.0,Exceptional,1,location
United Kingdom,Superior Room with Runway View,1,December 2018,Couple, An excellent location. Room service pizzas were just what we needed after a long journey. So close to the airport it was amazing. Would definitely stay again.,10.0,Exceptional,1,staff
Australia,Standard Room,1,December 2018,Group, Location is what I wanted before heading back home and this was delivered perfectly.  Just walked through the covered walkway straight into the airport next morning so well worth the expense of arriving a night early for the flight next day. Staff were very helpful.,8.3,Fantastic location for manchester airport and a relaxing way to start your trip.,1,location
Australia,Standard Room,1,December 2018,Group, Location is what I wanted before heading back home and this was delivered perfectly.  Just walked through the covered walkway straight into the airport next morning so well worth the expense of arriving a night early for the flight next day. Staff were very helpful.,8.3,Fantastic location for manchester airport and a relaxing way to start your trip.,1,staff
United Kingdom,Standard Room,1,December 2018,Couple, Room lovely and spacious. Quiet.  Food in restaurant was nice. Good atmosphere in bar. Great access to airport via skywalk. Reception staff member very friendly.,8.3,Stay en route to holiday,1,noisiness
United Kingdom,Standard Room,1,December 2018,Couple, Room lovely and spacious. Quiet.  Food in restaurant was nice. Good atmosphere in bar. Great access to airport via skywalk. Reception staff member very friendly.,8.3,Stay en route to holiday,1,food/drink
United Kingdom,Standard Room,1,December 2018,Couple, Room lovely and spacious. Quiet.  Food in restaurant was nice. Good atmosphere in bar. Great access to airport via skywalk. Reception staff member very friendly.,8.3,Stay en route to holiday,1,restaurant
United Kingdom,Standard Room,1,December 2018,Couple, Room lovely and spacious. Quiet.  Food in restaurant was nice. Good atmosphere in bar. Great access to airport via skywalk. Reception staff member very friendly.,8.3,Stay en route to holiday,1,location
United Kingdom,Standard Room,1,December 2018,Couple, Room lovely and spacious. Quiet.  Food in restaurant was nice. Good atmosphere in bar. Great access to airport via skywalk. Reception staff member very friendly.,8.3,Stay en route to holiday,1,staff
United Kingdom,Superior Room with Runway View,1,December 2018,Family, Perfectly located.  Enclosed walkway to the Airport.,8.8,Excellent,1,location
United Kingdom,Superior Room with Runway View,1,December 2018,Couple, Location,8.8,Excellent,1,location
United Kingdom,Standard Room,1,December 2018,Family, Good location for airport,10.0,Exceptional,1,location
United Kingdom,Standard Room,1,December 2018,Couple, Proximity to the airport,7.5,"Great location, very comfortable",1,location
United Kingdom,Standard Room,1,December 2018,Family," Location on airport
Beds very comfortable 
Clean bathroom 
Bar and restaurant on site",9.6,Exceptional,1,location
United Kingdom,Standard Room,1,December 2018,Family," Location on airport
Beds very comfortable 
Clean bathroom 
Bar and restaurant on site",9.6,Exceptional,1,bed
United Kingdom,Standard Room,1,December 2018,Family," Location on airport
Beds very comfortable 
Clean bathroom 
Bar and restaurant on site",9.6,Exceptional,1,comfort
United Kingdom,Standard Room,1,December 2018,Family," Location on airport
Beds very comfortable 
Clean bathroom 
Bar and restaurant on site",9.6,Exceptional,1,dirty
United Kingdom,Standard Room,1,December 2018,Family," Location on airport
Beds very comfortable 
Clean bathroom 
Bar and restaurant on site",9.6,Exceptional,1,bathroom
United Kingdom,Standard Room,1,December 2018,Family," Location on airport
Beds very comfortable 
Clean bathroom 
Bar and restaurant on site",9.6,Exceptional,1,restaurant
United Kingdom,Superior Room with Runway View,1,December 2018,Couple," The room was clean, tidy and quiet. The bar was lively and our meal in the restaurant was excellent. it is so convenient for the airport as we had an early departure the next morning",10.0,convenient and easy access to the airport,1,dirty
United Kingdom,Superior Room with Runway View,1,December 2018,Couple," The room was clean, tidy and quiet. The bar was lively and our meal in the restaurant was excellent. it is so convenient for the airport as we had an early departure the next morning",10.0,convenient and easy access to the airport,1,noisiness
United Kingdom,Superior Room with Runway View,1,December 2018,Couple," The room was clean, tidy and quiet. The bar was lively and our meal in the restaurant was excellent. it is so convenient for the airport as we had an early departure the next morning",10.0,convenient and easy access to the airport,1,restaurant
United Kingdom,Superior Room with Runway View,1,December 2018,Couple," The room was clean, tidy and quiet. The bar was lively and our meal in the restaurant was excellent. it is so convenient for the airport as we had an early departure the next morning",10.0,convenient and easy access to the airport,1,food/drink
United Kingdom,Superior Room with Runway View,1,December 2018,Couple," The room was clean, tidy and quiet. The bar was lively and our meal in the restaurant was excellent. it is so convenient for the airport as we had an early departure the next morning",10.0,convenient and easy access to the airport,1,location
United Kingdom,Standard Room,1,December 2018,Solo traveler," The location was first class, as I was flying from the airport. The overall package was excellent, the staff very friendly and helpful. The food was good.",9.6,"First class, would highly recommend",1,location
United Kingdom,Standard Room,1,December 2018,Solo traveler," The location was first class, as I was flying from the airport. The overall package was excellent, the staff very friendly and helpful. The food was good.",9.6,"First class, would highly recommend",1,staff
United Kingdom,Standard Room,1,December 2018,Solo traveler," The location was first class, as I was flying from the airport. The overall package was excellent, the staff very friendly and helpful. The food was good.",9.6,"First class, would highly recommend",1,food/drink
Ireland,Standard Room,1,December 2018,Couple," Convenient, clean, very comfortable",9.6,Exceptional,1,dirty
Ireland,Standard Room,1,December 2018,Couple," Convenient, clean, very comfortable",9.6,Exceptional,1,comfort
United Kingdom,Standard Room,1,December 2018,Solo traveler," Booking in, friendly, helpful ,receptionist. Room service. Comfortable bed,good night's sleep. Position of hotel, train station and terminals,within 5 - 10mins walk.",10.0,Exceptional,1,staff
United Kingdom,Standard Room,1,December 2018,Solo traveler," Booking in, friendly, helpful ,receptionist. Room service. Comfortable bed,good night's sleep. Position of hotel, train station and terminals,within 5 - 10mins walk.",10.0,Exceptional,1,comfort
United Kingdom,Standard Room,1,December 2018,Solo traveler," Booking in, friendly, helpful ,receptionist. Room service. Comfortable bed,good night's sleep. Position of hotel, train station and terminals,within 5 - 10mins walk.",10.0,Exceptional,1,bed
United Kingdom,Standard Room,1,December 2018,Solo traveler," Booking in, friendly, helpful ,receptionist. Room service. Comfortable bed,good night's sleep. Position of hotel, train station and terminals,within 5 - 10mins walk.",10.0,Exceptional,1,location
United Kingdom,Standard Room,1,December 2018,Couple, Easy to get to airport,10.0,Exceptional,1,location
United Kingdom,Executive Room with Lounge Access,1,December 2018,Couple," Clean, well positioned, with excellent staff.",9.6,Exceptional,1,dirty
United Kingdom,Executive Room with Lounge Access,1,December 2018,Couple," Clean, well positioned, with excellent staff.",9.6,Exceptional,1,staff
Australia,Standard Room,1,December 2018,Couple," Excellent service, fantastic location, very comfortable",10.0,"Excellent location within the airport, very helpful staff, very comfortable stay",1,staff
Australia,Standard Room,1,December 2018,Couple," Excellent service, fantastic location, very comfortable",10.0,"Excellent location within the airport, very helpful staff, very comfortable stay",1,location
Australia,Standard Room,1,December 2018,Couple," Excellent service, fantastic location, very comfortable",10.0,"Excellent location within the airport, very helpful staff, very comfortable stay",1,comfort
United Kingdom,Standard Room,1,December 2018,Group, Great location great rooms great staff perfect place to stay before jetting off on holiday.,10.0,Exceptional,1,location
United Kingdom,Standard Room,1,December 2018,Group, Great location great rooms great staff perfect place to stay before jetting off on holiday.,10.0,Exceptional,1,staff
United Kingdom,Standard Room,1,December 2018,Couple, Great location for us - terminal 2 was a steady 10 minute walk away via the skyline. Staff were superb. We got pizzas as room service and they were delicious too! Will definitely stay again!,10.0,Must stay for early flights,1,location
United Kingdom,Standard Room,1,December 2018,Couple, Great location for us - terminal 2 was a steady 10 minute walk away via the skyline. Staff were superb. We got pizzas as room service and they were delicious too! Will definitely stay again!,10.0,Must stay for early flights,1,staff
United Kingdom,Standard Room,1,December 2018,Family," The cleanliness, warmth and the resources available both in the room and the hotel facilities were excellent.",10.0,Overall a night to remember at the end of a fantastic holiday to Iceland,1,dirty
United Kingdom,Standard Room,1,December 2018,Couple," Very very clean,friendly helpful staff and a lovely executive lounge to capture all that was going on at the airport.best hotel by far that we have stayed at.always use the Radisson blu and would never use any other as it is exactly what we need from a hotel",10.0,The best hotel around  Manchester without doubt,1,dirty
United Kingdom,Standard Room,1,December 2018,Couple," Very very clean,friendly helpful staff and a lovely executive lounge to capture all that was going on at the airport.best hotel by far that we have stayed at.always use the Radisson blu and would never use any other as it is exactly what we need from a hotel",10.0,The best hotel around  Manchester without doubt,1,staff
United Kingdom,Standard Room,1,December 2018,Couple," Very very clean,friendly helpful staff and a lovely executive lounge to capture all that was going on at the airport.best hotel by far that we have stayed at.always use the Radisson blu and would never use any other as it is exactly what we need from a hotel",10.0,The best hotel around  Manchester without doubt,1,location
United Kingdom,Standard Room,1,December 2018,Group, Staff were kind and helpful room was clean and nicely presented,9.6,Amazing staff,1,staff
United Kingdom,Standard Room,1,December 2018,Group, Staff were kind and helpful room was clean and nicely presented,9.6,Amazing staff,1,dirty
United Kingdom,Standard Room,1,December 2018,Couple, Very comfortable convenient and quiet,10.0,Exceptional,1,comfort
United Kingdom,Standard Room,1,December 2018,Couple, Very comfortable convenient and quiet,10.0,Exceptional,1,noisiness
Isle of Man,Standard Room,1,December 2018,Couple, Convenient location,10.0,Exceptional,1,location
United Kingdom,Standard Room,1,December 2018,Couple, Location was good as was the standard of accommodation.,7.9,What we expected.,1,location
United Kingdom,Standard Room,1,December 2018,Couple, Free room upgrade. Couldn't have been easier getting o the airport. Nespresso machine was also a good plus,10.0,Exceptional,1,location
United Kingdom,Standard Room,1,December 2018,Family," Very clean room, lots of amenities in the room as well. Breakfast selection was incredible and all of the staff were very helpful and friendly. The location was ideal as well right next to the airport.",9.2,"Amazing location, breakfast was incredible!",1,dirty
United Kingdom,Standard Room,1,December 2018,Family," Very clean room, lots of amenities in the room as well. Breakfast selection was incredible and all of the staff were very helpful and friendly. The location was ideal as well right next to the airport.",9.2,"Amazing location, breakfast was incredible!",1,food/drink
United Kingdom,Standard Room,1,December 2018,Family," Very clean room, lots of amenities in the room as well. Breakfast selection was incredible and all of the staff were very helpful and friendly. The location was ideal as well right next to the airport.",9.2,"Amazing location, breakfast was incredible!",1,staff
United Kingdom,Standard Room,1,December 2018,Family," Very clean room, lots of amenities in the room as well. Breakfast selection was incredible and all of the staff were very helpful and friendly. The location was ideal as well right next to the airport.",9.2,"Amazing location, breakfast was incredible!",1,location
United Kingdom,Superior Room with Runway View,1,December 2018,Solo traveler," Comfortable and clean, very convenient for my flight the next morning. Lots of room with a great view!",7.5,Good,1,comfort
United Kingdom,Superior Room with Runway View,1,December 2018,Solo traveler," Comfortable and clean, very convenient for my flight the next morning. Lots of room with a great view!",7.5,Good,1,dirty
United Kingdom,Superior Room with Runway View,1,December 2018,Solo traveler," Comfortable and clean, very convenient for my flight the next morning. Lots of room with a great view!",7.5,Good,1,location
United Kingdom,Standard Room,1,December 2018,Family, Very close the terminal and easy access,9.2,Wonderful,1,location
United Kingdom,Standard Room,1,December 2018,Couple," Very clean, big rooms, good restaurant, very very convenient with skywalks to the terminal.",10.0,Exceptional,1,dirty
United Kingdom,Standard Room,1,December 2018,Couple," Very clean, big rooms, good restaurant, very very convenient with skywalks to the terminal.",10.0,Exceptional,1,restaurant
United Kingdom,Standard Room,1,December 2018,Couple," Very clean, big rooms, good restaurant, very very convenient with skywalks to the terminal.",10.0,Exceptional,1,location
United Kingdom,Standard Room,1,December 2018,Solo traveler, Location and the room was fine,7.5,"Adequate,  so long as you are not hungry or thirsty",1,location
United Kingdom,Standard Room,1,December 2018,Couple," It’s lovely how you get slippers,Bathrobe,Tea and coffee is always full",10.0,Excellent,1,food/drink
United Kingdom,Superior Room with Runway View,1,November 2018,Solo traveler, Dinner was good as were the wines! Late flight so allowed a late check out!! Service in reception and restraunt were very good,9.6,Good pleasant staff who performed their duties in a professional manner,1,food/drink
United Kingdom,Superior Room with Runway View,1,November 2018,Solo traveler, Dinner was good as were the wines! Late flight so allowed a late check out!! Service in reception and restraunt were very good,9.6,Good pleasant staff who performed their duties in a professional manner,1,staff
United Kingdom,Standard Room,1,December 2018,Couple, Proximity of hotel to Airport👍,8.3,As expectations,1,location
Japan,Standard Room,1,December 2018,Family, Excellent staff.Friendly and professional.We particularly enjoyed the cheerful greeting and chat from one member of the breakfast staff.,10.0,A great place to relax after along flight that is within walking distance.,1,staff
Japan,Standard Room,1,December 2018,Family, Excellent staff.Friendly and professional.We particularly enjoyed the cheerful greeting and chat from one member of the breakfast staff.,10.0,A great place to relax after along flight that is within walking distance.,1,food/drink
United Kingdom,Standard Room,1,November 2018,Family," Big comfy rooms, great way to start an holiday",10.0,Exceptional,1,comfort
United Kingdom,Superior Room with Runway View,1,December 2018,Solo traveler," The location, and the staff catered to what I wanted.",9.2,Great location but maybe overpriced.,1,location
United Kingdom,Superior Room with Runway View,1,December 2018,Solo traveler," The location, and the staff catered to what I wanted.",9.2,Great location but maybe overpriced.,1,staff
United Kingdom,Standard Room,1,December 2018,Couple, Comfy bed and pillows,8.3,Perfect for early flight next day,1,comfort
United Kingdom,Standard Room,1,December 2018,Couple, Comfy bed and pillows,8.3,Perfect for early flight next day,1,bed
United Kingdom,Standard Room,1,December 2018,Couple," The room was very warm, tea facilities 
Staff offered to keep luggage when we were checking out.
Great check out times.
Smiley staff",7.5,Good,1,food/drink
