,Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Negative,Positive,Facilities,Predicted
6131,United Kingdom,Superior Double Room with Internal View,2  ,October 2020,Solo traveler, Nothing,8.0,Very Good,1,0,,1
6132,Germany,Superior Double Room - Disability Access,5  ,October 2020,Couple, You can't open the window. This cause a bad air. In those pandemic times not a good option,9.0,Wonderful,1,0,temperature|covid|,0
6133,United Kingdom,Superior Double Room with Internal View,1  ,October 2020,Group, the comfort,10.0,short and cool,1,0,comfort|,1
6134,United Kingdom,Studio King (Family),3  ,October 2020,Family," Only had one towel but no big deal, called reception and they sent some up after a while",8.0,Very Good,1,0,bathroom|staff|,0
6135,United Kingdom,Superior Double Room - Disability Access,2  ,October 2020,Family, Nothing. Everything was perfect.,10.0,Amazing stay from start to finish.,1,0,,1
6136,United Kingdom,Superior Twin Room with Internal View,1  ,October 2020,Solo traveler," The location  it was beatiful cheaper,clean and quite, very close by London Eye, Big Ben
The staff was very kind and friendlly in specially Bernadett from reception .
Thank you so much for everything !!!",10.0,Exceptional,1,0,location|price|dirty|staff|,0
6137,United Kingdom,Superior Double Room with Internal View,2  ,October 2020,Couple, A lot of the facilities not available due to Covid restrictions,8.0,Very Good,1,0,covid|,1
6138,United Kingdom,Superior Double Room,1  ,October 2020,Solo traveler," Staff are rude if you don’t fit the criteria of how to
Look to other customers if you are different. The desk team become very unhappy and have an attitude when speaking when this is the case.",10.0,Exceptional,1,0,staff|,1
6139,United Kingdom,One-Bedroom Suite with Big Ben View,2  ,October 2020,Family, Loved all of it.,10.0,Exceptional,1,0,,1
6140,United Kingdom,Studio King (Family),2  ,October 2020,Couple, Very friendly staff from the concierge parking the car on arrival to the security staff  saying  goodbye after checking out  and hopefully  to see us again soon .(which they will) .couldn't of been any happier,10.0,Exceptional,1,0,staff|parking|,1
6141,United Kingdom,Superior Double Room with Internal View,1  ,October 2020,Couple," As with any  hotel breakfast  service is the first opportunity of the day to wow your customer and set first impressions of the day. Unfortunately you did not achieve  this, ease take my criticism  as constructive on the following  points:
The welcome was far to casual and upon confirming and we have not been there before we were still not sat to a table or giving an explanation of service. 
The breakfast  buffet layout was uninnovative and slightly  boring with the layout with 3 service assistants all unaware in the correct terminology of addressing customers in English within the catering service industry. 
As for the food I was very disappointed that all the bacon was extremely  overcooked and the eggs were the liquid variety and not natural and the taste in this is extremely  noticeable and for somebody like myself who values a traditional  hot English breakfast I was extremely  upset with what I received, there was no toast available and only upon my exit did I notice the toaster was in a separate dinning area, you provided small  bowls of precut fruit as a yogurt topper but no yogurt was available and to finish off the coffe machine calibration to the size of your coffe mug does not fill to the top level which added to the all the small detail missed by you that affects the service level which is expected from such a well known  brand and beautiful  building. 
At no point during the hour spent at the breakfast  table did anybody complete a service check, speak to me or clear used items pushed aside from my table but the staff seemed very focused of clearing tables when customers  vacated .",9.0,Wonderful,1,0,food|staff|location|drink|price|comfort|,1
6142,United Kingdom,Studio Double Room with Big Ben View,1  ,October 2020,Couple, We had to leave,10.0,Beautiful Hotel,1,0,,1
6143,United Kingdom,Superior Double Room with Internal View,2  ,October 2020,Couple, I would add more sweet pastry for breakfast  and improve the quality of the bread,9.0,Amazing stay,1,0,food|,1
6144,United Kingdom,Studio King (Family),1  ,October 2020,Family, Nothing! It was all fantastic,10.0,Absolutly brilliant considering the circumstances going on in the world right now.,1,0,,1
6145,United Kingdom,Superior Double Room with Internal View,2  ,October 2020,Couple, Nothing. Everything was perfect,10.0,AMAZING HOTEL,1,0,,1
6146,United Kingdom,Superior Double Room,2  ,October 2020,Couple," Pool, spa etc shut but understandable due to pandemic",9.0,Wonderful,1,0,fitness|covid|,0
6147,United Kingdom,Superior Double Room - Disability Access,2  ,October 2020,Couple, Not a thing,10.0,Exceptional,1,0,,1
6148,United Kingdom,Studio Double Room with Big Ben View,1  ,October 2020,Couple, The only thing we could complain about is that the full English breakfast was not nice at all. There was nothing on the plate that we enjoyed & we ended up wasting it.,10.0,Exceptional,1,0,food|,0
6149,United Kingdom,Studio Double Room with Big Ben View,2  ,October 2020,Couple," Food from the bar was poor,  waited all day for housing keeping to clean room, but they came immediately after we called down to front desk. It's our third stay for our anniversary, this is the least fun time. However it's understandable due to covid19. Will we go back DEFINITELY YES!",8.0,Wedding anniversary 💕,1,0,drink|food|restaurant|dirty|covid|,0
6150,United Kingdom,Superior Twin Room with Internal View,1  ,October 2020,Family, The view of our room was terrible couldnt even see outside,9.0,Wonderful,1,0,location|,1
6151,United Kingdom,Studio King (Family),1  ,October 2020,Couple, Got told o had a city view and had no city view what so ever,7.0,It was alright could have met expectations a bit better,1,0,location|,1
6152,United Kingdom,Superior Double Room with Internal View,1  ,October 2020,Couple, I know there is air con but would have been nice to open a window for some fresh air.,9.0,Excellent other then not having windows to open,1,0,temperature|,0
6153,United Kingdom,Superior Double Room - Disability Access,1  ,October 2020,Couple, I booked my brother a disabled room by accident and the staff members where kind enough to change it to a double room for him !,10.0,Exceptional,1,0,staff|,1
6154,United Kingdom,Superior Double Room with Internal View,1  ,September 2020,Group, Nothing,10.0,Best hotel I’ve stayed at yet,1,0,,1
6155,United Kingdom,Studio Double Room with Big Ben View,1  ,October 2020,Couple, We have stayed in 2 separate rooms in the past month and bathroom door handle has been loose in both. I did notify reception of the issue last time. Think it may be an inherent fault with fixtures.?,10.0,Good location and exceptionally clean.,1,0,bathroom|staff|,1
6156,United Kingdom,Studio Double Room with Big Ben View,1  ,October 2020,Group, Not the property’s fault but I paid for room with Big Ben room forgetting it was all covered over!,10.0,Fantastic- Covid safe and still lovely,1,0,price|,1
6157,United Kingdom,Superior Double Room with Internal View,1  ,September 2020,Couple, Just the fact the spa was out of use but that can’t be helped I guess with COVID.,10.0,Exceptional,1,0,fitness|covid|,1
6158,United Kingdom,Studio Double Room with Big Ben View,2  ,October 2020,Couple, The headboard to room 1445 was old and worn out and flaky. We drew their attention to this and a compensation was given by reducing the upgrade amount and sending a bottle of Prosecco to our room.,8.0,Very Good,1,0,price|drink|,1
6159,United Kingdom,Superior Twin Room with Internal View,1  ,October 2020,Couple, The bathroom underbrush sink was filthy,7.0,Good,1,0,bathroom|dirty|,1
6160,United Kingdom,Superior Double Room with Internal View,1  ,October 2020,Family, Bar closed,9.0,Wonderful,1,0,drink|restaurant|,1
6161,United Kingdom,Superior Twin Room with Internal View,1  ,September 2020,Solo traveler, Mirror was dirty,7.0,Nice,1,0,dirty|,1
6162,United Kingdom,Studio Double Room with Big Ben View,1  ,October 2020,Couple, The breakfast,9.0,Everything was great apart from the breakfast which could have been better.Would definitely recommen,1,0,food|,1
6163,United Kingdom,Superior Double Room with Internal View,1  ,October 2020,Couple, Nothing to dislike,10.0,"Very lovely staff, it was my boyfriends birthday and the upgraded our room! We came back from going to dinner and we had",1,0,,1
6164,United Kingdom,Studio King (Family),1  ,October 2020,Family, I didn't like the fact we couldn't stay longer and was only there for one night. Also the kids stole my bed and I was delegated to the sofa bed.,10.0,Perfect hotel and location,1,0,bed|comfort|,1
6165,United Kingdom,Superior Double Room with Internal View,1  ,October 2020,Couple, The full English wasn’t very nice. Scrambled eggs were sticky in texture and the mushrooms tasted like vinegar.,7.0,Value for money,1,0,,1
6166,United Kingdom,Superior Double Room with Internal View,2  ,October 2020,Couple, Spa not open and bar restrictions due to Covid,8.0,Hotel in perfect location all staff really friendly and helpful will be back again,1,0,fitness|drink|restaurant|covid|,1
6167,United Kingdom,Superior Double Room with Internal View,1  ,October 2020,Couple, Nothing,9.0,Anniversary,1,0,,1
6168,United Kingdom,Studio Double Room with London Eye View,3  ,October 2020,Couple," Breakfast was not easy. Challenged every morning even though we’d pre booked. 
Service was mixed. Orders different each morning.",7.0,Good,1,0,food|staff|,1
6169,United Kingdom,Superior Double Room,2  ,September 2020,Couple,"  Check in was very slow with large lines of people trying to check in. We had to give the reception all the details we gave when we made our booking over again in writing which the receptionist then had to put in his computer, bizzarre, the check in took about 45 minutes which is not good.
 The sofa bed in the room was in bed mode when we arrived which I found odd, when I tried to fold it away I found this was because there were broken slats on it that meant you could not use it as a couch.
 Bathroom was not very clean, dirt and hairs",7.0,"Great location, great price, not great service",1,0,staff|comfort|bed|bathroom|dirty|,1
6170,United Kingdom,Studio Triple,1  ,October 2020,Family, The pool and spa was closed due to Covid but this could obviously not be helped.,9.0,"Friendly staff, clean and comfortable with a nice bar area.",1,0,fitness|covid|,1
6171,United Kingdom,Superior Double Room with Internal View,1  ,October 2020,Couple, We had no issues with our stay at all.,9.0,Perfect location and setting for a getaway,1,0,,1
6172,United Kingdom,Studio Double Room with London Eye View,3  ,October 2020,Couple," I paid £425 for a room with london eye, when we checked in to our room we could only see half of london eye which was a shame. I previously stayed in September a few weeks ago and me and my girlfriend had the room with the Big Ben view and the location was just amazing. We could see all the way down westminster bridge with a lovely view. If we was to stay again it would be to stay in the Big Ben view not london eye. So much more worth the money",8.0,Very Good,1,0,price|location|,1
6173,United Kingdom,Studio Double Room with London Eye View,2  ,October 2020,Group, nothing everything was amazing,9.0,Wonderful,1,0,,1
6174,United Kingdom,Studio King (Family),2  ,October 2020,Family, There were hairs in our bath and shower. So called to get it cleaned out. Which the housekeeping staff were happy to help with. Wish the bed was a little bigger like it was on the last stay at this hotel. Also I thought the rooms were sound proof. But....... They were not which our neighbours tested out for us if you know what I mean,7.0,Enjoyable stay again,1,0,bathroom|staff|bed|noisiness|,1
6175,United Kingdom,Studio King (Family),2  ,October 2020,Group, That the spa facilities were not in use,10.0,The best hotel ever will be visiting again soon,1,0,fitness|,0
6176,United Kingdom,Superior Double Room,2  ,October 2020,Couple," The sheets in the bed feels a big ""plasticy"", a bit uncomfortable. The mushrooms at the breakfast tasted just of vinegar. There is no pool and leisure facilities or daily cleaning due to covid but discount of offering where made to compensate for this.",8.0,Lovely weekend stay is a amazing location,1,0,bed|food|fitness|dirty|covid|,1
6177,United Kingdom,Superior Double Room with Internal View,2  ,October 2020,Couple, Thought the breakfast was quite expensive especially for someone who doesn’t eat a lot but other than that it was a amazing weekend!,9.0,Wonderful,1,0,food|price|,0
6178,United Kingdom,Studio King (Family),2  ,October 2020,Couple," Felt breakfast was slightly over priced and was a shame the only smoking area was right out the front of the hotel. Also, regardless of Covid-19 I felt the swimming pool should still have bene open.",9.0,Very pleasurable,1,0,food|price|location|covid|fitness|,1
6179,United Kingdom,Superior Double Room with Internal View,1  ,August 2020,Couple, Swimming pool was shut- obviously due to pandemic,8.0,Very Good,1,0,fitness|covid|,1
6180,United Kingdom,Studio Triple,4  ,October 2020,Group, Staff where very abrupt and not very friendly,8.0,Telair,1,0,staff|,1
6181,United Kingdom,Superior Twin Room with Internal View,1  ,October 2020,Group, We did make them aware it was a birthday celebration and nobody acknowledged this. Check in slow,9.0,Nice stay,1,0,,1
6182,United Kingdom,Superior Double Room with Internal View,2  ,October 2020,Couple, The one and only fault we had was there was a tiny leak underneath the sink.,10.0,Lovely room,1,0,,1
6183,Germany,Studio King (Family),3  ,October 2020,Family, Very small parking space.,8.0,Best performance in Corona,1,0,parking|,1
6184,United Kingdom,One-Bedroom Family Suite with Big Ben View,3  ,October 2020,Couple," The lack of glasses, cups etc but guessing that's down to covid-19",9.0,Honeymoon treat,1,0,covid|,1
6185,New Zealand,Superior Double Room with Internal View,1  ,October 2020,Couple, Only thing that came to mind was me and my partner were really thirsty in the morning and felt like we were drinking out of so many glasses at breakfast. We thought maybe a jug of water per table at breakfast would have been nicer and easier for staff and ourselves.,9.0,Relaxing,1,0,food|drink|dirty|bathroom|location|staff|,1
6186,United Kingdom,Studio King (Family),1  ,September 2020,Group, The view,10.0,Really good stay,1,0,location|,1
6187,Greece,Superior Double Room with Internal View,3  ,October 2020,Solo traveler, Room service wasn’t able to service me at night.,9.0,Wonderful,1,0,staff|,1
6188,United Kingdom,Superior Double Room,3  ,September 2020,Couple," Room a little small, but we didn't spend much time in it so wasn't a problem.",9.0,Wonderful,1,0,,0
6189,United Kingdom,Studio Triple,1  ,October 2020,Group," We were told they had firm pillows by reception yet every time they were delivered, they were the same feather pillows. Information was clearly not being passed correctly as after waiting an hour and having two separate deliveries of pillows, we determined they had no firm pillows remaining in the hotel. The fold out couch was very springy and uncomfortable.",7.0,Good,1,0,bed|staff|comfort|,1
6190,Germany,Studio Double Room with Big Ben View,1  ,October 2020,Couple, One of the cups in the bathroom had been used by a previous guest and had mouthwash in it... During corona times this upset be a little,10.0,Exceptional,1,0,bathroom|,1
6191,United Kingdom,Studio King (Family),2  ,October 2020,Family," Swimming pool is closed. Cups, plates and forks are not in the room any more. Queues at check-in. Breakfast is good, but coffee is terrible",8.0,Perfect location for short break with kids,1,0,fitness|food|drink|,1
6192,United Kingdom,Studio King (Family),1  ,October 2020,Family, Paid to go up higher to have a view. Got put on the 15th floor but over looking the bloody lobby couldn't see any of London out our window 🤦‍♂️🤦‍♂️,8.0,Good,1,0,price|location|,0
6193,United Kingdom,Studio King (Family),2  ,October 2020,Family, The fold out bed in the room was horribly uncomfortable.,8.0,Very Good,1,0,bed|,0
6194,United Kingdom,Studio Double Room with London Eye View,1  ,October 2020,Couple, The breakfast wasn’t ideal and to our taste but not terrible.,8.0,Enjoyable for the romantic stay we were looking for,1,0,food|,1
6195,United Kingdom,Studio King (Family),3  ,October 2020,Couple," All I didn’t like was one of the staff could’ve been more polite over the phone when simply asking for more toilet roll, as he was somewhat rude. However all the other staff were very nice and helpful!",10.0,Very nice hotel,1,0,staff|bathroom|,1
6196,United Kingdom,Studio King (Family),3  ,October 2020,Couple, Nothing that I disliked even if I tried.,10.0,Brilliant hotel and amazing location!,1,0,,1
6197,United Kingdom,Studio King (Family),2  ,October 2020,Couple," Very dark in the room, huge full sized mirror that you can barely see, breakfast very poor",7.0,Good,1,0,food|,1
6198,Sweden,Studio Double Room with Big Ben View,1  ,October 2020,Couple," Minor detail, but didn’t have caffeinated coffee on the room, only decaffe",10.0,Weekend trip,1,0,drink|,0
6199,United Kingdom,Superior Twin Room with Internal View,2  ,October 2020,Couple, Room service are slow and comes late,10.0,Exceptional,1,0,staff|,1
6200,United Kingdom,Superior Double Room with Internal View,1  ,October 2020,Couple, Really enjoyed the stay. Felt safe as all precautions where being followed. Beautiful hotel in such a good location.,9.0,Wonderful,1,0,location|,0
6201,"Abkhazia, ​Georgia",Studio King (Family),1  ,October 2020,Couple, The breakfast was cold...,7.0,Jay's stay,1,0,food|,0
6202,United Kingdom,Superior Twin Room with Internal View,1  ,October 2020,Family, Not much to not like.,10.0,Brilliant weekend away.,1,0,,1
6203,United Kingdom,Studio King (Family),1  ,September 2020,Family," Check in was a little clunky.  I appreciate Covid procedures and safety, however it seemed a long information request list where most details were on the booking.  This led to a very long wait for check-in with many people queueing.  Other hotels have covered quicker with quick confirmation of information and signature.
The bar felt very bright and area by window feels a bit like airport.  With lower lighting and a few plants it would give a much nicer ambience.",9.0,Wonderful,1,0,covid|drink|restaurant|location|comfort|,1
6204,United Kingdom,Superior Double Room - Disability Access,1  ,October 2020,Couple," Nothing, everything was fantastic.",10.0,Park plaza Westminster bridge,1,0,,1
6205,United Kingdom,Superior Double Room with Internal View,3  ,September 2020,Couple, Upon checking in me and my wife were welcomed by a staff member that seemed like she just wanted to get the job done. We explained that it was our honeymoon and even still the staff member did not try and make our stay special,8.0,Very Good,1,0,staff|,1
6206,United Kingdom,Studio Double Room with London Eye View,1  ,October 2020,Couple, The shower was a little outdated and small,10.0,Exceptional,1,0,bathroom|,0
6207,United Kingdom,Studio Triple,1  ,October 2020,Group," None of the pools were open, which was a shame.",8.0,Very Good,1,0,fitness|,1
6208,United Kingdom,Superior Double Room with Internal View,1  ,October 2020,Family, The facilities are different from when I last stayed. The breakfast was not as good as I remembered,7.0,Good,1,0,food|,0
6209,United Kingdom,Superior Double Room,1  ,October 2020,Couple, Staff to slow very long queues during check in,9.0,Wonderful,1,0,staff|,1
6210,United Kingdom,Studio Double Room with Big Ben View,2  ,October 2020,Couple, Little bit on the pricey side.,10.0,Really nice hotel,1,0,price|,0
6211,United Kingdom,Studio Double Room with Big Ben View,1  ,October 2020,Couple, No breakfast tea in room and only one biscuit each plus breakfast was very disappointing. COVID restrictions may have impacted but cooked breakfast was luke warm and rather tasteless. For price expected better,8.0,Very Good,1,0,food|drink|covid|price|,0
6212,United Kingdom,Studio King (Family),3  ,October 2020,Family, Everything was fine.,10.0,Great 👌🏻,1,0,,1
6213,United Kingdom,Superior Double Room - Disability Access,1  ,October 2020,Group, The spa was out of use and couldn't flush the toilet without moving the seat lid,9.0,Wonderful,1,0,fitness|bathroom|,0
6214,United Kingdom,Superior Double Room with Internal View,1  ,October 2020,Couple, That I didn’t have a robe and couldn’t eat breakfast,10.0,Good,1,0,food|,1
6215,United Kingdom,Superior Double Room with Internal View,1  ,October 2020,Couple, No water in my room. Had to order one,10.0,Hope to see u soon and also i would like to have a good view of the london eye and the parliament a,1,0,dirty|bathroom|,1
6216,United Kingdom,Studio Twin,2  ,October 2020,Family, None,10.0,Exceptional,1,0,,1
6217,United Kingdom,Studio Triple,3  ,October 2020,Family," At hotel for 4 days, 3 nights and room not cleaned, rubbish not removed. Don’t come on holiday to clean the room and dust. Appreciate times are difficult with Covid but cleaning room every three days not acceptable (and this didn’t even happen). Left an amenities bag and extra towels but insufficient for a hotel of this standard. Disappointing",7.0,Good hotel but room not cleaned,1,0,dirty|covid|bathroom|,0
6218,United Kingdom,Studio Double Room with London Eye View,1  ,October 2020,Couple, .,10.0,Exceptional,1,0,,1
6219,United Kingdom,Superior Double Room - Disability Access,1  ,October 2020,Couple, Phoned for room service for a glass of coke and took nearly 3 hours to arrive,7.0,Service crap,1,0,staff|,1
6220,United Kingdom,Studio Triple,1  ,October 2020,Group, Everything,10.0,Was in a great location and a lovely hotel staff very helpful,1,0,,1
6221,United Kingdom,Studio Double Room with London Eye View,1  ,October 2020,Couple, Small holes in curtains,10.0,Amazing break away,1,0,,0
6222,United Kingdom,Superior Double Room with Internal View,4  ,October 2020,Couple, The reception staff during check-in did not smile or acknowledge us with eye contact. It felt like a transaction rather than an experience.,10.0,Exceptional for London,1,0,staff|,0
6223,United Kingdom,Superior Double Room with Internal View,3  ,September 2020,Couple," Didn’t like our original room, there was small windows with curtains that couldn’t be opened!? so we upgraded. The upgraded room was a lot better.",8.0,Very Good,1,0,,0
6224,United Kingdom,Studio Triple,2  ,October 2020,Group," We stayed in a Triple Studio for 2 nights room 351. The sofabed mattress was very uncomfortable, I could feel springs digging into my back and shoulders the last night.",8.0,"Great location, enjoyed our stay",1,0,bed|,1
6225,United Kingdom,Studio King (Family),3  ,October 2020,Family," That some of the facilities were closed due to covid, that is no fault of the hotel though.",9.0,Wonderful,1,0,covid|,1
6226,United Kingdom,Studio King (Family),2  ,September 2020,Family, Staff were rude at breakfast and it was not well organised at all.,8.0,Hotel is lovely. The COVID-19 rules are more restrictive than other hotels I have visited. The breakfast was disorganise,1,0,staff|food|,1
6227,United Kingdom,Studio King (Family),1  ,October 2020,Couple, The only drawback was that room service (for two drinks) took about 20-30 minutes and the soda bottles weren’t even opened. But this was the smallest inconvenience.,10.0,Great Experience,1,0,staff|drink|,0
6228,United Kingdom,Studio Double Room with London Eye View,1  ,October 2020,Couple, No water or snack or tooth paste in the room. Poor brrakfast,7.0,Good,1,0,dirty|bathroom|,0
6229,United Kingdom,Superior Twin Room with Internal View,1  ,September 2020,Group, The Covid breakfast meal felt more like being in school canteen but it was still great - 5* 👌👍🏻,10.0,Covid safe mini break,1,0,covid|food|,0
6230,United Kingdom,Studio Double Room with Big Ben View,1  ,September 2020,Couple, Room size,8.0,Very Good,1,0,,1
6231,United Kingdom,Superior Double Room with Internal View,1  ,October 2020,Group, I didn’t liked that deposit was charged without informing me.,8.0,Very Good,1,0,,1
6232,United Kingdom,One-Bedroom Suite with Big Ben View,3  ,October 2020,Couple," Clean 
Staff Amazing 
Room service for breakfast every morning",10.0,Park Plaza Westminster Bridge,1,0,dirty|staff|food|,1
6233,United Kingdom,Studio King (Family),1  ,October 2020,Couple, Sofa beds need s thorough clean after pulling them out and sheets/duvet sets for them should be provided without having to ask and wait for them,7.0,Good,1,0,comfort|bed|dirty|,1
6234,United Kingdom,Studio Triple,1  ,October 2020,Family, Shower had water marks,10.0,Exceptional,1,0,bathroom|dirty|,1
6235,United Kingdom,Superior Double Room,1  ,October 2020,Couple, I paid an extra £10 to have a room which wasn’t internally facing but my room was. There was hair in my bath and dust all along the top of the mirrors . Our phone didn’t work properly for room service,7.0,Good,1,0,price|bathroom|dirty|staff|,1
6236,United Kingdom,Studio King (Family),2  ,October 2020,Family," The sofa bed wasn’t the best 
And breakfast was a little disappointing",9.0,Perfect location and beautiful hotel,1,0,comfort|bed|food|,1
6237,United Kingdom,Superior Twin Room with Internal View,1  ,October 2020,Couple, They forced me to upgrade after lying I made a mistake with the booking,10.0,Exceptional,1,0,,1
6238,United Kingdom,Studio Twin,2  ,October 2020,Family," Nothing really
If I was to be picky... a bit of a long wait at check in",10.0,Excellent Hotel !,1,0,,1
6239,United Kingdom,Superior Double Room with Internal View,2  ,October 2020,Couple, Very expensive car parking facilities- £100 for 2 days 😵😵😵,10.0,Fabulous location,1,0,price|parking|,0
6240,United Kingdom,Studio King (Family),3  ,October 2020,Couple, Nothing not to like - all good,10.0,London visit,1,0,,1
6241,United Kingdom,Superior Double Room - Disability Access,2  ,September 2020,Couple, A room with a view it would have been nice to use the swimming pool but we do understand why we couldn’t,8.0,Enjoyed our stay hotel staff good we would stay with you again thank you,1,0,location|fitness|,1
6242,United Kingdom,Superior Double Room with Internal View,1  ,October 2020,Couple, The room was cleaned but A dirty flannel was left on the toilet. That wasn’t ours.,8.0,One Night Stay,1,0,dirty|bathroom|,1
6243,Greece,Superior Twin Room with Internal View,1  ,October 2020,Solo traveler, Time to add espresso machines at the rooms,10.0,Exceptional,1,0,,1
6244,United Kingdom,Studio Double Room with London Eye View,1  ,September 2020,Couple," The hotel food was alright, definitely presented well but could do with some seasoning, I could make a better carbonara with my eyes closed. I requested some flowers but was not provided, I went to reception and apparently they didn’t receive an email about my request yet the request was confirmed.",8.0,Great,1,0,drink|food|staff|,0
6245,United Kingdom,Superior Double Room with Internal View,1  ,September 2020,Solo traveler," stay less enjoyable because of covid, not hotel fault though, my score may have been higher",9.0,Central location. Big room. Quite and comfortable.,1,0,covid|,1
6246,United Kingdom,Superior Double Room,1  ,September 2020,Couple, Nothing.. honestly nothing!,10.0,Exceptional,1,0,,1
6247,United Kingdom,Studio Double Room with London Eye View,2  ,October 2020,Family, Location,10.0,Exceptional,1,0,location|,1
6248,United Kingdom,Superior Twin Room with Internal View,2  ,October 2020,Couple, Breakfast was very expensive,9.0,Wonderful,1,0,food|price|,1
6249,United Kingdom,Studio King (Family),3  ,October 2020,Couple, Slightly dusty,9.0,Amazing stay,1,0,,1
6250,United Kingdom,Studio Double Room with Big Ben View,1  ,October 2020,Group, Unfortunately there was a £5 charge for glasses.,10.0,Fantastic!,1,0,,0
6251,United Kingdom,Studio Double Room with London Eye View,2  ,October 2020,Couple, Ask for glasses to be brought to my room and was charged £5 was not impressed.,7.0,On a whole I had a good time,1,0,,1
6252,United Kingdom,Superior Twin Room with Internal View,2  ,September 2020,Group," however what I didn't like was the sausages at breakfast wasn't cooked fully through. I didn't notice until I actually opened it up and inside was pink. I think they make a big batch and not cooking it through properly. Also i stayed 2 nights extending my stay to 3 nights in total and the first 2 nights the cleaners didn't come to clean I had to call reception.
Also on our extended night the cleaner just burst into our room and asked why are we still here? to be honest we just laughed it off but i do feel like they should communicate with their staff as we could of been changing or anything!",8.0,who said you cant be from London and have a perfect holiday in London. Thank you WESTMINSTER!,1,0,food|dirty|staff|,1
6253,United Kingdom,Studio King (Family),2  ,September 2020,Family, Pool wasn't open,9.0,Great location for a staycation,1,0,fitness|,0
6254,United Kingdom,Studio King (Family),1  ,August 2020,Family, Good! Lovely breakfast,7.0,Good hotel,1,0,food|,1
6255,United Kingdom,Superior Double Room with Internal View,1  ,October 2020,Couple, All good,10.0,Exceptional,1,0,,1
6256,United Kingdom,Studio Triple,2  ,October 2020,Family," Due to the difficult times we are living , the hotel lacked some of the specialties it usually has  . My stay was ok although I had booked a room with , , view which I didn’t get , also I paid for a early check in but my room still was ready although it was after 2pm when I arrived .",7.0,Good,1,0,location|price|,0
6257,United Kingdom,Superior Double Room with Internal View,3  ,October 2020,Solo traveler, Nothing to complain about. Wish i could stay for a week rather than 3 nights!:-),10.0,Worth every penny!,1,0,,1
6258,United Kingdom,Superior Double Room - Disability Access,1  ,October 2020,Couple, Nothing.,10.0,Exceptional,1,0,,1
6259,United Kingdom,Studio King (Family),1  ,October 2020,Family, Not really what I ‘didn’t like’ but what was slightly disappointing was that the gym and pool facilities were not available and we were not advised of this in advance /once we booked,9.0,No real complaints -lovely stay,1,0,fitness|,1
6260,United Kingdom,Superior Double Room with Internal View,2  ,October 2020,Couple, Nothing to complain about,10.0,Superb,1,0,,1
6261,United Kingdom,Superior Twin Room with Internal View,1  ,October 2020,Family, Would be nice to have menus  in the bedrooms,10.0,Exceptional,1,0,food|bathroom|,1
6262,United Kingdom,Superior Twin Room with Internal View,1  ,October 2020,Group," The hotel breakfast arrangements were the only thing that spoilt the trip. 
As the hotel restaurants are closed due to COVID-19, I wasn’t sure if breakfast was available as not clearly stated on printed hotel information issued on checkin or by the staff on arrival. After enquiring was told it was but there is no booking slots and when we arrived seemed like a free for all. This is the third hotel I have stayed in since the national lockdown and was surprised to find breakfast was not a table service but operated as a buffet with screens and the hotel staff serving. Felt a bit like a cattle market and wouldn’t have paid for it had I know.",7.0,Staycation Gem,1,0,food|restaurant|covid|staff|location|tv|price|,0
6263,United Kingdom,Studio King (Family),3  ,September 2020,Family, Parking at the hotel - this should be free for visitors staying for more then one day,8.0,Good experience for the first hotel in London,1,0,parking|,1
6264,United Kingdom,Studio King (Family),1  ,October 2020,Family," The sofa bed was OK however all night I was a little concerned for my young daughters who tend to roll around a lot in their sleep. the frame of the sofa bed was extremely hard and very easy for them to hurt themselves. I had to use our extra pillows to pad it up. And couldn't let them sleep on our bed due to the risk of them falling off the bed as it was higher. 
In the Morning ordered pancakes with chocolate sauce...it cost £9 for four tiny pancakes which was like something out of a packet from asdas for a quid...oh and with 3 tiny tubs of Nutella...I understand the extortionate price as its park plaza but the food should be worth it. The egg/dairy free pancakes that i brought from home for my kids tasted better and I ended up eating theirs as I was still hungry after the tiny portion I was given.",8.0,Park plaza Westminster bridge,1,0,comfort|bed|bathroom|price|drink|food|,0
6265,United Kingdom,Studio King (Family),2  ,October 2020,Family, Nothing,9.0,Wonderful,1,0,,1
6266,United Kingdom,Superior Double Room,2  ,October 2020,Couple, Couldn’t access in house chrome cast,9.0,Would book same hotel next time,1,0,,1
6267,United Kingdom,Superior Double Room with Internal View,1  ,October 2020,Group, It took far too long to check in,8.0,Very nice modern hotel in a very good location,1,0,,1
6268,United Kingdom,Studio King (Family),2  ,October 2020,Family, Very interesting place,7.0,Good,1,0,location|,1
6269,United Kingdom,Studio King (Family),2  ,October 2020,Couple, Nothing,10.0,Perfect,1,0,,1
6270,United Kingdom,Studio Double Room with London Eye View,2  ,September 2020,Solo traveler, During the evening no one answered the phone or replied when I requested cutlery,9.0,Excellent staycation,1,0,,1
6271,United Kingdom,Superior Double Room with Internal View,1  ,October 2020,Couple, Nothing,9.0,City fun,1,0,,1
6272,United Kingdom,Studio Double Room with London Eye View,2  ,October 2020,Couple, The spa was shut for covid but couldn’t be helped,10.0,Great stay for special occasion,1,0,fitness|covid|,1
6273,United Kingdom,Studio King (Family),1  ,September 2020,Family," The breakfast was really poor in taste, and service was quite bad.",8.0,Very Good,1,0,food|staff|,1
