,Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities,Predicted
2836,United Kingdom,Superior King Room,2,December 2018,Couple, Lovely room / staff/ bar,10.0,Great location for the hotel. Staff were very fun and friendly but proffesional,1,restaurant,1
2837,United Kingdom,Superior Twin Room,2,November 2018,Group," Excellent location
Well equipped rooms
Fantastic facilities",10.0,Exceptional,1,location,1
2838,Ireland,Superior Twin Room,1,November 2018,Couple, Bed and room was extra comphy shower was amazing locating was just perfect lovely staff and excellent bar staff can’t wait to book again felt right at home,10.0,Nicest hotel in Amsterdam,1,bed,1
2839,Ireland,Superior Twin Room,1,November 2018,Couple, Bed and room was extra comphy shower was amazing locating was just perfect lovely staff and excellent bar staff can’t wait to book again felt right at home,10.0,Nicest hotel in Amsterdam,1,bathroom,1
2840,Ireland,Superior Twin Room,1,November 2018,Couple, Bed and room was extra comphy shower was amazing locating was just perfect lovely staff and excellent bar staff can’t wait to book again felt right at home,10.0,Nicest hotel in Amsterdam,1,staff,1
2841,Ireland,Superior Twin Room,1,November 2018,Couple, Bed and room was extra comphy shower was amazing locating was just perfect lovely staff and excellent bar staff can’t wait to book again felt right at home,10.0,Nicest hotel in Amsterdam,1,restaurant,1
2842,Ireland,Superior King Room,2,November 2018,Couple," The hotel was so modern, clean and comfortable. 
The room we stayed in (Executive King) was very spacious and comfortable, looking out at Centraal. 
The location is ideal, directly facing Centraal Station and 5 min walk from Dam Square. So easy to reach/find and so central that you can pop back throughout the day if needed. 
The staff were beyond helpful in organising a special birthday surprise for my boyfriend and making it a very special stay for us (special thanks to Marjolijn for all her help in planning!). We arrived early for check in and were immediately accommodated and given our room keys which was great after a long morning of travelling. 
I stay in hotels quite frequently and I can easily say that this was the nicest we’ve ever been to.",10.0,Stunning Hotel!!,1,comfort,1
2843,Ireland,Superior King Room,2,November 2018,Couple," The hotel was so modern, clean and comfortable. 
The room we stayed in (Executive King) was very spacious and comfortable, looking out at Centraal. 
The location is ideal, directly facing Centraal Station and 5 min walk from Dam Square. So easy to reach/find and so central that you can pop back throughout the day if needed. 
The staff were beyond helpful in organising a special birthday surprise for my boyfriend and making it a very special stay for us (special thanks to Marjolijn for all her help in planning!). We arrived early for check in and were immediately accommodated and given our room keys which was great after a long morning of travelling. 
I stay in hotels quite frequently and I can easily say that this was the nicest we’ve ever been to.",10.0,Stunning Hotel!!,1,dirty,1
2844,Ireland,Superior King Room,2,November 2018,Couple," The hotel was so modern, clean and comfortable. 
The room we stayed in (Executive King) was very spacious and comfortable, looking out at Centraal. 
The location is ideal, directly facing Centraal Station and 5 min walk from Dam Square. So easy to reach/find and so central that you can pop back throughout the day if needed. 
The staff were beyond helpful in organising a special birthday surprise for my boyfriend and making it a very special stay for us (special thanks to Marjolijn for all her help in planning!). We arrived early for check in and were immediately accommodated and given our room keys which was great after a long morning of travelling. 
I stay in hotels quite frequently and I can easily say that this was the nicest we’ve ever been to.",10.0,Stunning Hotel!!,1,location,1
2845,Ireland,Superior King Room,2,November 2018,Couple," The hotel was so modern, clean and comfortable. 
The room we stayed in (Executive King) was very spacious and comfortable, looking out at Centraal. 
The location is ideal, directly facing Centraal Station and 5 min walk from Dam Square. So easy to reach/find and so central that you can pop back throughout the day if needed. 
The staff were beyond helpful in organising a special birthday surprise for my boyfriend and making it a very special stay for us (special thanks to Marjolijn for all her help in planning!). We arrived early for check in and were immediately accommodated and given our room keys which was great after a long morning of travelling. 
I stay in hotels quite frequently and I can easily say that this was the nicest we’ve ever been to.",10.0,Stunning Hotel!!,1,staff,1
2846,Indonesia,Superior King Room,2,November 2018,Couple, Location,10.0,A very nice hotel in Amsterdam,1,location,1
2847,United Kingdom,Executive King Room (3 Adults),2,October 2018,Family," great location , lovely hotel",10.0,excellent Hotel,1,location,1
2848,Palestinian Territory,Superior King Room with Iconic View,1,November 2018,Group, The room and the location,10.0,Exceptional,1,location,1
2849,United Kingdom,Superior King Room,2,November 2018,Couple," Great service all round, left me some chocolates for my birthday and balloons. Room was clean, quiet and the spa was nice. I would say that considering it is winter now the pool could have been a bit warmer. Breakfast was great! And they are very knowledgable about places to eat etc. And location was fantastic literally a 2 minute walk from the central a station and nothing was more than a 15 minute walk away and considering it’s Amsterdam walking is the best way to commute the city!",10.0,Exceptional,1,staff,1
2850,United Kingdom,Superior King Room,2,November 2018,Couple," Great service all round, left me some chocolates for my birthday and balloons. Room was clean, quiet and the spa was nice. I would say that considering it is winter now the pool could have been a bit warmer. Breakfast was great! And they are very knowledgable about places to eat etc. And location was fantastic literally a 2 minute walk from the central a station and nothing was more than a 15 minute walk away and considering it’s Amsterdam walking is the best way to commute the city!",10.0,Exceptional,1,dirty,1
2851,United Kingdom,Superior King Room,2,November 2018,Couple," Great service all round, left me some chocolates for my birthday and balloons. Room was clean, quiet and the spa was nice. I would say that considering it is winter now the pool could have been a bit warmer. Breakfast was great! And they are very knowledgable about places to eat etc. And location was fantastic literally a 2 minute walk from the central a station and nothing was more than a 15 minute walk away and considering it’s Amsterdam walking is the best way to commute the city!",10.0,Exceptional,1,noisiness,1
2852,United Kingdom,Superior King Room,2,November 2018,Couple," Great service all round, left me some chocolates for my birthday and balloons. Room was clean, quiet and the spa was nice. I would say that considering it is winter now the pool could have been a bit warmer. Breakfast was great! And they are very knowledgable about places to eat etc. And location was fantastic literally a 2 minute walk from the central a station and nothing was more than a 15 minute walk away and considering it’s Amsterdam walking is the best way to commute the city!",10.0,Exceptional,1,fitness,1
2853,United Kingdom,Superior King Room,2,November 2018,Couple," Great service all round, left me some chocolates for my birthday and balloons. Room was clean, quiet and the spa was nice. I would say that considering it is winter now the pool could have been a bit warmer. Breakfast was great! And they are very knowledgable about places to eat etc. And location was fantastic literally a 2 minute walk from the central a station and nothing was more than a 15 minute walk away and considering it’s Amsterdam walking is the best way to commute the city!",10.0,Exceptional,1,food/drink,1
2854,United Kingdom,Superior King Room,2,November 2018,Couple," Great service all round, left me some chocolates for my birthday and balloons. Room was clean, quiet and the spa was nice. I would say that considering it is winter now the pool could have been a bit warmer. Breakfast was great! And they are very knowledgable about places to eat etc. And location was fantastic literally a 2 minute walk from the central a station and nothing was more than a 15 minute walk away and considering it’s Amsterdam walking is the best way to commute the city!",10.0,Exceptional,1,location,1
2855,Belgium,Superior King Room,1,November 2018,Couple, Guest service,6.2,Pleasant,1,staff,1
2856,United States of America,Superior King Room with Iconic View,4,November 2018,Solo traveler, location,4.6,good location poor housekeeping,1,location,1
2857,United States of America,Superior Twin Room,3,October 2018,Couple, The hotel is within a 5 minute walk of the central train station and easy walking and tram distance to the key tourist venues in Amsterdam.,6.7,"Good Hotel, Great Location, Dirty Exterior Utilities/Road Construction October 2018",1,location,1
2858,United Kingdom,Superior King Room with Iconic View,3,November 2018,Couple, The coffee machine.,10.0,The perfect hotel in the perfect location to be with the perfect person!,1,food/drink,1
2859,United Kingdom,Superior Twin Room,3,November 2018,Group," We was very pleased with our stay, and all the staff was very helpful, and nothing was to much trouble for them, we really enjoyed it.",10.0,Really enjoyable,1,staff,1
2860,United Kingdom,Superior King Room,2,November 2018,Couple," I loved this hotel it was beautiful, while sill being super convenient and central to everything. For couples i would recommend. I was very impressed when we arrived at 9am as had an early flight, we knew check in was not until 14.00 but thought we may be able to store our bags. when we arrived at the hotel they offered to check us in and our room was ready, which was fantastic meant we could relax in our room before heading out for the day.",10.0,Loved it,1,location,0
2861,Indonesia,Superior King Room,1,November 2018,Solo traveler, Very Comfortable stay. Mirco at reception and the bellmen were more than welcoming as well as helpful.  I will stay here and recommend anyone coming through Amsterdam on a quick trip or even a long stay to at Park Plaza Victoria Hotel.,10.0,I was very satisfied,1,comfort,0
2862,Indonesia,Superior King Room,1,November 2018,Solo traveler, Very Comfortable stay. Mirco at reception and the bellmen were more than welcoming as well as helpful.  I will stay here and recommend anyone coming through Amsterdam on a quick trip or even a long stay to at Park Plaza Victoria Hotel.,10.0,I was very satisfied,1,staff,0
2863,Indonesia,Superior King Room,1,November 2018,Solo traveler, Very Comfortable stay. Mirco at reception and the bellmen were more than welcoming as well as helpful.  I will stay here and recommend anyone coming through Amsterdam on a quick trip or even a long stay to at Park Plaza Victoria Hotel.,10.0,I was very satisfied,1,location,0
2864,United Kingdom,Superior King Room,2,November 2018,Couple," Everything, location. This place was perfect.",10.0,Exceptional,1,location,1
2865,Israel,Superior King Room,3,November 2018,Couple, Location great. Quality hotel.,10.0,Satisfied Customer,1,location,0
2866,United Kingdom,Superior King Room with Iconic View,1,November 2018,Couple," Location , comfortable bed",6.7,Average,1,location,0
2867,United Kingdom,Superior King Room with Iconic View,1,November 2018,Couple," Location , comfortable bed",6.7,Average,1,comfort,0
2868,United Kingdom,Superior King Room with Iconic View,1,November 2018,Couple," Location , comfortable bed",6.7,Average,1,bed,0
2869,Ireland,Superior King Room,1,November 2018,Couple," Great location, right at the Central train station. Great breakfast with creamy scrambled eggs, salmon and pastry. Very quiet. Huge room with large bed.",6.2,Pleasant,1,location,0
2870,Ireland,Superior King Room,1,November 2018,Couple," Great location, right at the Central train station. Great breakfast with creamy scrambled eggs, salmon and pastry. Very quiet. Huge room with large bed.",6.2,Pleasant,1,food/drink,0
2871,Ireland,Superior King Room,1,November 2018,Couple," Great location, right at the Central train station. Great breakfast with creamy scrambled eggs, salmon and pastry. Very quiet. Huge room with large bed.",6.2,Pleasant,1,noisiness,0
2872,Ireland,Superior King Room,1,November 2018,Couple," Great location, right at the Central train station. Great breakfast with creamy scrambled eggs, salmon and pastry. Very quiet. Huge room with large bed.",6.2,Pleasant,1,bed,0
2873,Belgium,Superior Twin Room,1,November 2018,Family," The bed was so comfy.
The breakfast selection was very good.",10.0,Exceptional,1,bed,1
2874,Belgium,Superior Twin Room,1,November 2018,Family," The bed was so comfy.
The breakfast selection was very good.",10.0,Exceptional,1,comfort,1
2875,Belgium,Superior Twin Room,1,November 2018,Family," The bed was so comfy.
The breakfast selection was very good.",10.0,Exceptional,1,food/drink,1
2876,Ireland,Superior King Room with Iconic View,3,October 2018,Couple," Lovely staff at reception and concierge, very informative and helpful. Bed so comfortable.",10.0,Exceptional,1,staff,1
2877,Ireland,Superior King Room with Iconic View,3,October 2018,Couple," Lovely staff at reception and concierge, very informative and helpful. Bed so comfortable.",10.0,Exceptional,1,bed,1
2878,Ireland,Superior King Room with Iconic View,3,October 2018,Couple," Lovely staff at reception and concierge, very informative and helpful. Bed so comfortable.",10.0,Exceptional,1,comfort,1
2879,United Kingdom,Superior King Room with Iconic View,1,October 2018,Couple, Very clean An tidy some of the staff was helpful,10.0,Exceptional,1,dirty,1
2880,United Kingdom,Superior King Room with Iconic View,1,October 2018,Couple, Very clean An tidy some of the staff was helpful,10.0,Exceptional,1,staff,1
2881,United States of America,Superior King Room with Iconic View,8,October 2018,Group, This was the perfect place to stay.  In the middle of all the action plus close to all transportation.  Everyone was very friendly and accommodating.  Beautiful property with a lot to offer.  Will definitely stay here again!,10.0,Perfect place to stay for comfort and location!,1,location,1
2882,United States of America,Superior King Room with Iconic View,8,October 2018,Group, This was the perfect place to stay.  In the middle of all the action plus close to all transportation.  Everyone was very friendly and accommodating.  Beautiful property with a lot to offer.  Will definitely stay here again!,10.0,Perfect place to stay for comfort and location!,1,staff,1
2883,United States of America,Superior King Room,1,October 2018,Couple," The Location is great. But only if you have hand luggage. 
There is a massive construction project going on in front of the building. Wish someone had told us about it. We had to drag our bags from a block away where the cab was allowed to park.",6.2,Pleasant,1,location,1
2884,United Arab Emirates,Executive King Room (3 Adults),2,October 2018,Group, Location,5.4,Locations,1,location,1
2885,United Kingdom,Superior King Room,1,October 2018,Solo traveler, Location and proxity to Central Station.,4.2,"Poor service, unfriendly staff and very expensive, poor value for money",1,location,1
2886,Israel,Superior King Room,4,October 2018,Solo traveler," Hi level of service, clean great location, the bespresoo machine in the room is a great plus,the swimming pool was great. Big room",10.0,Great value,1,staff,0
2887,Israel,Superior King Room,4,October 2018,Solo traveler," Hi level of service, clean great location, the bespresoo machine in the room is a great plus,the swimming pool was great. Big room",10.0,Great value,1,dirty,0
2888,Israel,Superior King Room,4,October 2018,Solo traveler," Hi level of service, clean great location, the bespresoo machine in the room is a great plus,the swimming pool was great. Big room",10.0,Great value,1,location,0
2889,Israel,Superior King Room,4,October 2018,Solo traveler," Hi level of service, clean great location, the bespresoo machine in the room is a great plus,the swimming pool was great. Big room",10.0,Great value,1,fitness,0
2890,Iceland,Superior King Room,2,October 2018,Couple, Exellent location :),5.8,Okay,1,location,1
2891,Ireland,Superior King Room,2,October 2018,Couple, Location,10.0,Exceptional,1,location,1
2892,United Kingdom,Superior King Room,2,October 2018,Couple, Have stayed at hotel before - October 2015.  The location and proximity to Central Station .,10.0,Exceptional,1,location,1
2893,Norway,Superior Twin Room,6,October 2018,Couple, Good beds and shower,5.8,Very average,1,bed,1
2894,Norway,Superior Twin Room,6,October 2018,Couple, Good beds and shower,5.8,Very average,1,bathroom,1
2895,United Kingdom,Superior King Room,2,October 2018,Couple," From the start the staff were very welcoming and helpful. 
The hotel was immaculate in a very very good location.
The room was perfect, very clean, smart tv and an incredibly comfortable and large bed. 
Very very good hotel",10.0,"Incredible hotel, definitely a number 1",1,staff,1
2896,United Kingdom,Superior King Room,2,October 2018,Couple," From the start the staff were very welcoming and helpful. 
The hotel was immaculate in a very very good location.
The room was perfect, very clean, smart tv and an incredibly comfortable and large bed. 
Very very good hotel",10.0,"Incredible hotel, definitely a number 1",1,location,1
2897,United Kingdom,Superior King Room,2,October 2018,Couple," From the start the staff were very welcoming and helpful. 
The hotel was immaculate in a very very good location.
The room was perfect, very clean, smart tv and an incredibly comfortable and large bed. 
Very very good hotel",10.0,"Incredible hotel, definitely a number 1",1,dirty,1
2898,United Kingdom,Superior King Room,2,October 2018,Couple," From the start the staff were very welcoming and helpful. 
The hotel was immaculate in a very very good location.
The room was perfect, very clean, smart tv and an incredibly comfortable and large bed. 
Very very good hotel",10.0,"Incredible hotel, definitely a number 1",1,tv,1
2899,United Kingdom,Superior King Room,2,October 2018,Couple," From the start the staff were very welcoming and helpful. 
The hotel was immaculate in a very very good location.
The room was perfect, very clean, smart tv and an incredibly comfortable and large bed. 
Very very good hotel",10.0,"Incredible hotel, definitely a number 1",1,comfort,1
2900,United Kingdom,Superior King Room,2,October 2018,Couple," From the start the staff were very welcoming and helpful. 
The hotel was immaculate in a very very good location.
The room was perfect, very clean, smart tv and an incredibly comfortable and large bed. 
Very very good hotel",10.0,"Incredible hotel, definitely a number 1",1,bed,1
2901,Ireland,Superior King Room,3,October 2018,Couple, Great location. Beautiful old world building meeting new world comfort and style. Staff were very friendly and attentive. Lovely food in the bar. So close to amble around the city also. Awesome,10.0,Highly recommend for anyone who wants to go to Amsterdam,1,location,1
2902,Ireland,Superior King Room,3,October 2018,Couple, Great location. Beautiful old world building meeting new world comfort and style. Staff were very friendly and attentive. Lovely food in the bar. So close to amble around the city also. Awesome,10.0,Highly recommend for anyone who wants to go to Amsterdam,1,comfort,1
2903,Ireland,Superior King Room,3,October 2018,Couple, Great location. Beautiful old world building meeting new world comfort and style. Staff were very friendly and attentive. Lovely food in the bar. So close to amble around the city also. Awesome,10.0,Highly recommend for anyone who wants to go to Amsterdam,1,staff,1
2904,Ireland,Superior King Room,3,October 2018,Couple, Great location. Beautiful old world building meeting new world comfort and style. Staff were very friendly and attentive. Lovely food in the bar. So close to amble around the city also. Awesome,10.0,Highly recommend for anyone who wants to go to Amsterdam,1,food/drink,1
2905,Ireland,Superior King Room,3,October 2018,Couple, Great location. Beautiful old world building meeting new world comfort and style. Staff were very friendly and attentive. Lovely food in the bar. So close to amble around the city also. Awesome,10.0,Highly recommend for anyone who wants to go to Amsterdam,1,restaurant,1
2906,Israel,Superior King Room,1,October 2018,Solo traveler," Nice and clean quiet room, fantastic location. Breakfast is very good and the Bar is also nice. Good choice!",10.0,Exceptional,1,dirty,1
2907,Israel,Superior King Room,1,October 2018,Solo traveler," Nice and clean quiet room, fantastic location. Breakfast is very good and the Bar is also nice. Good choice!",10.0,Exceptional,1,noisiness,1
2908,Israel,Superior King Room,1,October 2018,Solo traveler," Nice and clean quiet room, fantastic location. Breakfast is very good and the Bar is also nice. Good choice!",10.0,Exceptional,1,location,1
2909,Israel,Superior King Room,1,October 2018,Solo traveler," Nice and clean quiet room, fantastic location. Breakfast is very good and the Bar is also nice. Good choice!",10.0,Exceptional,1,food/drink,1
2910,Israel,Superior King Room,1,October 2018,Solo traveler," Nice and clean quiet room, fantastic location. Breakfast is very good and the Bar is also nice. Good choice!",10.0,Exceptional,1,restaurant,1
2911,United States of America,Superior Twin Room,4,October 2018,Couple, Great location!,10.0,"Great location, good breakfast!",1,location,1
2912,United Kingdom,Superior Twin Room,2,October 2018,Couple," Location in proximity to public transport was perfect, as well as other local attractions.",10.0,"Excellent, great room. Nice touch with gift for my wife.",1,location,1
2913,Malaysia,Superior King Room,2,October 2018,Solo traveler, Great location,10.0,Exceptional,1,location,1
2914,Saudi Arabia,Superior King Room,1,October 2018,Solo traveler," Really I appreciate the staff who was friendly and helpful. This was my first trip to Amsterdam and I’m sure when I back again I will stay in same hotel because the staff. 
Kindly share my appreciation to them. 
Regards
Dunia.Ch",10.0,Exceptional,1,staff,1
2915,United Kingdom,Superior King Room with Iconic View,1,October 2018,Family, Location was perfect,10.0,Exceptional,1,location,1
2916,Malaysia,Superior King Room,2,September 2018,Couple," Awesome location, walking distance to central station and many local attractions",10.0,Exceptional,1,location,1
2917,United States of America,Superior King Room,4,October 2018,Family, Great location,10.0,Exceptional,1,location,1
2918,Israel,Superior King Room with Iconic View,7,October 2018,Group," It’s my second time there, every time it’s a pleasure",10.0,Exceptional,1,comfort,0
2919,United Kingdom,Superior King Room with Iconic View,1,September 2018,Solo traveler," Great location, concierge very good",6.7,Pleasant,1,location,1
2920,United Kingdom,Superior King Room with Iconic View,1,September 2018,Group, Refurbed rooms are nice - nice reception area and bar,5.4,Hotel is ok - staff arent very friendly and room was dirty!,1,staff,1
2921,United Kingdom,Superior King Room with Iconic View,1,September 2018,Group, Refurbed rooms are nice - nice reception area and bar,5.4,Hotel is ok - staff arent very friendly and room was dirty!,1,location,1
2922,United Kingdom,Superior King Room with Iconic View,1,September 2018,Group, Refurbed rooms are nice - nice reception area and bar,5.4,Hotel is ok - staff arent very friendly and room was dirty!,1,restaurant,1
2923,United Kingdom,Superior King Room with Iconic View,5,September 2018,Couple," All members of staff were very proffesional and made us feel most welcome.
The breakfast was a delight to come down to and the restaurant menu for daytime and evening dining was excellent and very reasonably priced 
I booked one of the rooms with an iconic view and was delighted to be able to gaze out at the canal and the amazing architecture of distant buildings.
The hotel is ideally situated with the railway station ,the red tour bus and the canal boat tours all within 300 metres and if you book an out of town tour the office is part of the railway station where you join your tour.",10.0,A five night stay in central Amsterdam to take in the sights,1,staff,0
2924,United Kingdom,Superior King Room with Iconic View,5,September 2018,Couple," All members of staff were very proffesional and made us feel most welcome.
The breakfast was a delight to come down to and the restaurant menu for daytime and evening dining was excellent and very reasonably priced 
I booked one of the rooms with an iconic view and was delighted to be able to gaze out at the canal and the amazing architecture of distant buildings.
The hotel is ideally situated with the railway station ,the red tour bus and the canal boat tours all within 300 metres and if you book an out of town tour the office is part of the railway station where you join your tour.",10.0,A five night stay in central Amsterdam to take in the sights,1,food/drink,0
2925,United Kingdom,Superior King Room with Iconic View,5,September 2018,Couple," All members of staff were very proffesional and made us feel most welcome.
The breakfast was a delight to come down to and the restaurant menu for daytime and evening dining was excellent and very reasonably priced 
I booked one of the rooms with an iconic view and was delighted to be able to gaze out at the canal and the amazing architecture of distant buildings.
The hotel is ideally situated with the railway station ,the red tour bus and the canal boat tours all within 300 metres and if you book an out of town tour the office is part of the railway station where you join your tour.",10.0,A five night stay in central Amsterdam to take in the sights,1,restaurant,0
2926,United Kingdom,Superior King Room with Iconic View,5,September 2018,Couple," All members of staff were very proffesional and made us feel most welcome.
The breakfast was a delight to come down to and the restaurant menu for daytime and evening dining was excellent and very reasonably priced 
I booked one of the rooms with an iconic view and was delighted to be able to gaze out at the canal and the amazing architecture of distant buildings.
The hotel is ideally situated with the railway station ,the red tour bus and the canal boat tours all within 300 metres and if you book an out of town tour the office is part of the railway station where you join your tour.",10.0,A five night stay in central Amsterdam to take in the sights,1,price,0
2927,United Kingdom,Superior King Room with Iconic View,5,September 2018,Couple," All members of staff were very proffesional and made us feel most welcome.
The breakfast was a delight to come down to and the restaurant menu for daytime and evening dining was excellent and very reasonably priced 
I booked one of the rooms with an iconic view and was delighted to be able to gaze out at the canal and the amazing architecture of distant buildings.
The hotel is ideally situated with the railway station ,the red tour bus and the canal boat tours all within 300 metres and if you book an out of town tour the office is part of the railway station where you join your tour.",10.0,A five night stay in central Amsterdam to take in the sights,1,location,0
2928,United Kingdom,Superior King Room with Iconic View,5,September 2018,Couple," All members of staff were very proffesional and made us feel most welcome.
The breakfast was a delight to come down to and the restaurant menu for daytime and evening dining was excellent and very reasonably priced 
I booked one of the rooms with an iconic view and was delighted to be able to gaze out at the canal and the amazing architecture of distant buildings.
The hotel is ideally situated with the railway station ,the red tour bus and the canal boat tours all within 300 metres and if you book an out of town tour the office is part of the railway station where you join your tour.",10.0,A five night stay in central Amsterdam to take in the sights,1,comfort,0
2929,Indonesia,Executive King Room (3 Adults),1,September 2018,Group," Good location, very nice staff, clean and large room is the best...",10.0,Exceptional,1,location,1
2930,Indonesia,Executive King Room (3 Adults),1,September 2018,Group," Good location, very nice staff, clean and large room is the best...",10.0,Exceptional,1,staff,1
2931,Indonesia,Executive King Room (3 Adults),1,September 2018,Group," Good location, very nice staff, clean and large room is the best...",10.0,Exceptional,1,dirty,1
2932,Portugal,Superior King Room,2,September 2018,Couple, Location,5.8,I´ll return but to another hotel.,1,location,1
2933,United States of America,Superior King Room,2,September 2018,Couple," The staff was amazing.  They picked up on the fact that it was our anniversary, and when we got to our room, there was a balloon and other small decorations.  It made our special trip even more special!",10.0,"Amazing staff, amazing location!",1,staff,0
2934,Serbia,Superior King Room,1,August 2018,Family," The location was absolutely perfect. It was right in the center of town, steps from the train station. It made sightseeing easy",5.8,"Disappointing at best. The room was average, definitely not worth the price.",1,location,1
2935,United Kingdom,Superior King Room with Iconic View,5,September 2018,Couple, Great location and the staff were so helpful and accommodating and yet very professional. We had a lovely room with fantastic view and surprisingly quiet in spite of busy location,10.0,Exceptional,1,location,1
2936,United Kingdom,Superior King Room with Iconic View,5,September 2018,Couple, Great location and the staff were so helpful and accommodating and yet very professional. We had a lovely room with fantastic view and surprisingly quiet in spite of busy location,10.0,Exceptional,1,staff,1
2937,United Kingdom,Superior King Room with Iconic View,5,September 2018,Couple, Great location and the staff were so helpful and accommodating and yet very professional. We had a lovely room with fantastic view and surprisingly quiet in spite of busy location,10.0,Exceptional,1,noisiness,1
2938,United Arab Emirates,Superior Twin Room,1,September 2018,Family," Their staff is super super super friendly, I forgot more than 2000€ and Two passports in the room and checked out they gave everything back. So trustworthy and the location is just amazing too you just walk a 100 to the closet station",10.0,Amazing,1,staff,1
2939,United Arab Emirates,Superior Twin Room,1,September 2018,Family," Their staff is super super super friendly, I forgot more than 2000€ and Two passports in the room and checked out they gave everything back. So trustworthy and the location is just amazing too you just walk a 100 to the closet station",10.0,Amazing,1,location,1
2940,United Arab Emirates,Superior Twin Room,1,September 2018,Family," Their staff is super super super friendly, I forgot more than 2000€ and Two passports in the room and checked out they gave everything back. So trustworthy and the location is just amazing too you just walk a 100 to the closet station",10.0,Amazing,1,bathroom,1
2941,India,Superior King Room,3,September 2018,Group, Good location. Good spread of breakfast. Cordial staff. Neat and clean room.,10.0,Exceptional,1,location,0
2942,India,Superior King Room,3,September 2018,Group, Good location. Good spread of breakfast. Cordial staff. Neat and clean room.,10.0,Exceptional,1,food/drink,0
2943,India,Superior King Room,3,September 2018,Group, Good location. Good spread of breakfast. Cordial staff. Neat and clean room.,10.0,Exceptional,1,staff,0
2944,India,Superior King Room,3,September 2018,Group, Good location. Good spread of breakfast. Cordial staff. Neat and clean room.,10.0,Exceptional,1,dirty,0
2945,United Kingdom,Superior King Room,2,August 2018,Couple, Location and the staff,10.0,Exceptional,1,location,0
2946,United Kingdom,Superior King Room,2,August 2018,Couple, Location and the staff,10.0,Exceptional,1,staff,0
2947,Denmark,Superior King Room with Iconic View,2,September 2018,Couple," nice place to stay, very nice people and very professionel.",10.0,Exceptional,1,location,1
2948,Canada,Superior King Room with Iconic View,3,September 2018,Group, Very nice staff and location.,10.0,Spectacular location and great facility.,1,staff,1
2949,Canada,Superior King Room with Iconic View,3,September 2018,Group, Very nice staff and location.,10.0,Spectacular location and great facility.,1,location,1
2950,Australia,Superior Twin Room,1,August 2018,Group," Park plaza was so central to railway station, connection to airport, trams close and all restaurants, museums etc.  The staff were fabulous and helpful. The rooms beautifully appointed with extras and comfortable.  Couldn’t fault the breakfast room with the wonderful assortment of food.  I would certainly stay there again - it certainly has everything.",10.0,Best place to stay!,1,location,1
2951,Australia,Superior Twin Room,1,August 2018,Group," Park plaza was so central to railway station, connection to airport, trams close and all restaurants, museums etc.  The staff were fabulous and helpful. The rooms beautifully appointed with extras and comfortable.  Couldn’t fault the breakfast room with the wonderful assortment of food.  I would certainly stay there again - it certainly has everything.",10.0,Best place to stay!,1,restaurant,1
2952,Australia,Superior Twin Room,1,August 2018,Group," Park plaza was so central to railway station, connection to airport, trams close and all restaurants, museums etc.  The staff were fabulous and helpful. The rooms beautifully appointed with extras and comfortable.  Couldn’t fault the breakfast room with the wonderful assortment of food.  I would certainly stay there again - it certainly has everything.",10.0,Best place to stay!,1,staff,1
2953,Australia,Superior Twin Room,1,August 2018,Group," Park plaza was so central to railway station, connection to airport, trams close and all restaurants, museums etc.  The staff were fabulous and helpful. The rooms beautifully appointed with extras and comfortable.  Couldn’t fault the breakfast room with the wonderful assortment of food.  I would certainly stay there again - it certainly has everything.",10.0,Best place to stay!,1,comfort,1
2954,Australia,Superior Twin Room,1,August 2018,Group," Park plaza was so central to railway station, connection to airport, trams close and all restaurants, museums etc.  The staff were fabulous and helpful. The rooms beautifully appointed with extras and comfortable.  Couldn’t fault the breakfast room with the wonderful assortment of food.  I would certainly stay there again - it certainly has everything.",10.0,Best place to stay!,1,food/drink,1
2955,United Kingdom,Superior King Room with Iconic View,1,August 2018,Solo traveler, Location is great,6.7,Pleasant,1,location,0
2956,United Kingdom,Superior Twin Room,3,August 2018,Family, Hotel was very well located,10.0,Very pleasant,1,location,1
2957,Saudi Arabia,Superior King Room,3,August 2018,Couple," Location, room, breakfast, all staff, concierge and Mustafa (:",10.0,Exceptional,1,location,1
2958,Saudi Arabia,Superior King Room,3,August 2018,Couple," Location, room, breakfast, all staff, concierge and Mustafa (:",10.0,Exceptional,1,food/drink,1
2959,Saudi Arabia,Superior King Room,3,August 2018,Couple," Location, room, breakfast, all staff, concierge and Mustafa (:",10.0,Exceptional,1,staff,1
2960,United Kingdom,Superior Twin Room,2,August 2018,Family, Great location clean rooms friendly helpful staff,10.0,Exceptional,1,location,1
2961,United Kingdom,Superior Twin Room,2,August 2018,Family, Great location clean rooms friendly helpful staff,10.0,Exceptional,1,dirty,1
2962,United Kingdom,Superior Twin Room,2,August 2018,Family, Great location clean rooms friendly helpful staff,10.0,Exceptional,1,staff,1
2963,Philippines,Executive King Room (3 Adults),3,August 2018,Family, Victoria Park Plaza will be my home whenever I'm in Amsterdam from now on.,10.0,Worth every cent.,1,location,0
2964,Belgium,Superior Twin Room,3,August 2018,Couple," A nice hotel near the Central station and city centre with great shops, museums in the neighbourhood. The staff was very professional and helpfull, clear room and no outside noice from the busy environment",10.0,We had a nice 3-nights stay in the Park Plaza Victoria and enjoyed Amsterdam very much,1,location,0
