,Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities,Predicted
1569,Norway,Standard Double or Twin Room,2,July 2018,Family, Very good beds and comfortable pillows. Super breakfast!,9.6,Exceptional,1,bed,1
1570,Norway,Standard Double or Twin Room,2,July 2018,Family, Very good beds and comfortable pillows. Super breakfast!,9.6,Exceptional,1,comfort,1
1571,Norway,Standard Double or Twin Room,2,July 2018,Family, Very good beds and comfortable pillows. Super breakfast!,9.6,Exceptional,1,food/drink,1
1572,United Kingdom,Standard Double or Twin Room,1,July 2018,Couple, Amazing breakfast and lovely staff! Rooms & bathrooms are immaculately clean.,9.2,Wonderful,1,food/drink,0
1573,United Kingdom,Standard Double or Twin Room,1,July 2018,Couple, Amazing breakfast and lovely staff! Rooms & bathrooms are immaculately clean.,9.2,Wonderful,1,staff,0
1574,United Kingdom,Standard Double or Twin Room,1,July 2018,Couple, Amazing breakfast and lovely staff! Rooms & bathrooms are immaculately clean.,9.2,Wonderful,1,bathroom,0
1575,United Kingdom,Standard Double or Twin Room,1,July 2018,Couple, Amazing breakfast and lovely staff! Rooms & bathrooms are immaculately clean.,9.2,Wonderful,1,dirty,0
1576,Malta,Standard Double or Twin Room,2,July 2018,Family, The location couldnt be better close to anything you could possibly need and just above warren street tube station. The  possibility of late check out is a big plus.,7.1,Mixed feelings....love the location and the late check out but the service is very frustrating.,1,location,0
1577,Denmark,Standard Double or Twin Room,6,July 2018,Family, Breakfast buffet was excellent. Location was great just next to Warren Street station.,7.9,Good,1,food/drink,1
1578,Denmark,Standard Double or Twin Room,6,July 2018,Family, Breakfast buffet was excellent. Location was great just next to Warren Street station.,7.9,Good,1,location,1
1579,United Kingdom,Family Room,2,July 2018,Family, The size of the room and the facilities included were very satisfying.. the staff were friendly and fast room service..,7.1,Good,1,staff,1
1580,United Kingdom,Single Room,1,March 2021,Solo traveler, Lovely welcoming staff,10.0,A nice relaxing break from.home,1,staff,1
1581,United Kingdom,Standard Double or Twin Room,1,January 2021,Solo traveler," The decor, service and food",10.0,Exceptional,1,comfort,0
1582,United Kingdom,Standard Double or Twin Room,1,January 2021,Solo traveler," The decor, service and food",10.0,Exceptional,1,staff,0
1583,United Kingdom,Standard Double or Twin Room,1,January 2021,Solo traveler," The decor, service and food",10.0,Exceptional,1,food/drink,0
1584,United Kingdom,Junior Suite,3,November 2020,Couple," We stayed here for three night during the London lockdown, the staff were really helpful, our room was clean and provided all we needed. Being lockdown of course we had to take all meals in our room. The breakfast hampers were beautifully packaged and their was a good choice. The staff were very attentive. This is a really great location with theatre land and Covent Garden on the doorstep. It was easy to walk to Parliament Square and all the main tourist attractions. Would definitely recommend",10.0,London Visit,1,staff,1
1585,United Kingdom,Junior Suite,3,November 2020,Couple," We stayed here for three night during the London lockdown, the staff were really helpful, our room was clean and provided all we needed. Being lockdown of course we had to take all meals in our room. The breakfast hampers were beautifully packaged and their was a good choice. The staff were very attentive. This is a really great location with theatre land and Covent Garden on the doorstep. It was easy to walk to Parliament Square and all the main tourist attractions. Would definitely recommend",10.0,London Visit,1,dirty,1
1586,United Kingdom,Junior Suite,3,November 2020,Couple," We stayed here for three night during the London lockdown, the staff were really helpful, our room was clean and provided all we needed. Being lockdown of course we had to take all meals in our room. The breakfast hampers were beautifully packaged and their was a good choice. The staff were very attentive. This is a really great location with theatre land and Covent Garden on the doorstep. It was easy to walk to Parliament Square and all the main tourist attractions. Would definitely recommend",10.0,London Visit,1,food/drink,1
1587,United Kingdom,Junior Suite,3,November 2020,Couple," We stayed here for three night during the London lockdown, the staff were really helpful, our room was clean and provided all we needed. Being lockdown of course we had to take all meals in our room. The breakfast hampers were beautifully packaged and their was a good choice. The staff were very attentive. This is a really great location with theatre land and Covent Garden on the doorstep. It was easy to walk to Parliament Square and all the main tourist attractions. Would definitely recommend",10.0,London Visit,1,location,1
1588,United Kingdom,Family Room,1,September 2020,Family," Staff were incredibly friendly from the outset, going out of their way to help us and make us feel welcome. Hotel was cleaned to a very high standard especially amid Covid concerns. Would 100% recommend and stay again ourselves. Location was very central.",10.0,"Cleaned to a very high standard, exceptional staff and great rooms",1,staff,1
1589,United Kingdom,Family Room,1,September 2020,Family," Staff were incredibly friendly from the outset, going out of their way to help us and make us feel welcome. Hotel was cleaned to a very high standard especially amid Covid concerns. Would 100% recommend and stay again ourselves. Location was very central.",10.0,"Cleaned to a very high standard, exceptional staff and great rooms",1,covid,1
1590,United Kingdom,Family Room,1,September 2020,Family," Staff were incredibly friendly from the outset, going out of their way to help us and make us feel welcome. Hotel was cleaned to a very high standard especially amid Covid concerns. Would 100% recommend and stay again ourselves. Location was very central.",10.0,"Cleaned to a very high standard, exceptional staff and great rooms",1,location,1
1591,Canada,Superior Single Room,2,October 2020,Solo traveler, I enjoyed the breakfast especially the green juice,10.0,"Excellent short stay, comfortable and good location",1,food/drink,1
1592,United Kingdom,Standard Double or Twin Room,2,October 2020,Solo traveler," Lovely spacious room, comfy bed, exceptionally clean, great location.,polite and discrete staff",10.0,Exceptional,1,comfort,1
1593,United Kingdom,Standard Double or Twin Room,2,October 2020,Solo traveler," Lovely spacious room, comfy bed, exceptionally clean, great location.,polite and discrete staff",10.0,Exceptional,1,bed,1
1594,United Kingdom,Standard Double or Twin Room,2,October 2020,Solo traveler," Lovely spacious room, comfy bed, exceptionally clean, great location.,polite and discrete staff",10.0,Exceptional,1,dirty,1
1595,United Kingdom,Standard Double or Twin Room,2,October 2020,Solo traveler," Lovely spacious room, comfy bed, exceptionally clean, great location.,polite and discrete staff",10.0,Exceptional,1,location,1
1596,United Kingdom,Standard Double or Twin Room,2,October 2020,Solo traveler," Lovely spacious room, comfy bed, exceptionally clean, great location.,polite and discrete staff",10.0,Exceptional,1,staff,1
1597,United Kingdom,Standard Double or Twin Room,1,September 2020,Couple," Very comfortable, and clean",10.0,Very very good,1,comfort,1
1598,United Kingdom,Standard Double or Twin Room,1,September 2020,Couple," Very comfortable, and clean",10.0,Very very good,1,dirty,1
1599,United Kingdom,Standard Double or Twin Room,1,February 2020,Group," Very clean and comfortable, near to tube station. Perfect location.",10.0,Exceptional,1,dirty,1
1600,United Kingdom,Standard Double or Twin Room,1,February 2020,Group," Very clean and comfortable, near to tube station. Perfect location.",10.0,Exceptional,1,comfort,1
1601,United Kingdom,Standard Double or Twin Room,1,February 2020,Group," Very clean and comfortable, near to tube station. Perfect location.",10.0,Exceptional,1,location,1
1602,United Kingdom,Premium Room,1,February 2020,Couple," Location was good, bar and reception areas were nicely decorated, comfortable and accommodating. Bed was comfortable",5.0,Fair,1,location,1
1603,United Kingdom,Premium Room,1,February 2020,Couple," Location was good, bar and reception areas were nicely decorated, comfortable and accommodating. Bed was comfortable",5.0,Fair,1,restaurant,1
1604,United Kingdom,Premium Room,1,February 2020,Couple," Location was good, bar and reception areas were nicely decorated, comfortable and accommodating. Bed was comfortable",5.0,Fair,1,staff,1
1605,United Kingdom,Premium Room,1,February 2020,Couple," Location was good, bar and reception areas were nicely decorated, comfortable and accommodating. Bed was comfortable",5.0,Fair,1,comfort,1
1606,United Kingdom,Premium Room,1,February 2020,Couple," Location was good, bar and reception areas were nicely decorated, comfortable and accommodating. Bed was comfortable",5.0,Fair,1,bed,1
1607,United Kingdom,Standard Double or Twin Room,1,February 2020,Solo traveler," Location - Convenient 
Room - Clean, big",10.0,Exceptional,1,location,0
1608,United Kingdom,Standard Double or Twin Room,1,February 2020,Solo traveler," Location - Convenient 
Room - Clean, big",10.0,Exceptional,1,dirty,0
1609,Belgium,Standard Double or Twin Room,1,March 2020,Couple," The only good thing I can think of, is the location",3.0,"room 468 is more a university dormitory, than a 4 star hotel",1,location,0
1610,United Kingdom,Superior Single Room,1,March 2020,Solo traveler," Excellent location, polite, welcoming and warm staff.",5.0,Excellent location and staff slightly let down by ageing room and size.,1,location,1
1611,United Kingdom,Superior Single Room,1,March 2020,Solo traveler," Excellent location, polite, welcoming and warm staff.",5.0,Excellent location and staff slightly let down by ageing room and size.,1,staff,1
1612,United Kingdom,Standard Double or Twin Room,2,March 2020,Couple, We chose this hotel because of its location you can walk from Euston station  and its easy to get to the places we wanted to go.  The staff are very friendly and we have been before so new the hotel.,10.0,"Fab hotel, great show on Saturday night and great shopping what more do you want",1,location,1
1613,United Kingdom,Standard Double or Twin Room,2,March 2020,Couple, We chose this hotel because of its location you can walk from Euston station  and its easy to get to the places we wanted to go.  The staff are very friendly and we have been before so new the hotel.,10.0,"Fab hotel, great show on Saturday night and great shopping what more do you want",1,staff,1
1614,United Kingdom,Superior Single Room,2,March 2020,Solo traveler," Excellent staff, location, breakfast!",10.0,Exceptional,1,staff,1
1615,United Kingdom,Superior Single Room,2,March 2020,Solo traveler," Excellent staff, location, breakfast!",10.0,Exceptional,1,location,1
1616,United Kingdom,Superior Single Room,2,March 2020,Solo traveler," Excellent staff, location, breakfast!",10.0,Exceptional,1,food/drink,1
1617,United Kingdom,Standard Double or Twin Room,1,March 2020,Family, Staff excellent. Friendly and efficient. Problem we had solved quickly.,5.0,Excellent staff but disappointing accommodation.,1,staff,1
1618,United Kingdom,Standard Double or Twin Room,2,February 2020,Couple," Room on 5th floor away from lift was quiet and peaceful, also spacious.
Breakfast very nice good selection.",10.0,Exceptional,1,noisiness,1
1619,United Kingdom,Standard Double or Twin Room,2,February 2020,Couple," Room on 5th floor away from lift was quiet and peaceful, also spacious.
Breakfast very nice good selection.",10.0,Exceptional,1,food/drink,1
1620,Cyprus,Standard Double or Twin Room,1,March 2020,Couple, Very polite staff and very comfortable bed.,10.0,Exceptional,1,staff,1
1621,Cyprus,Standard Double or Twin Room,1,March 2020,Couple, Very polite staff and very comfortable bed.,10.0,Exceptional,1,comfort,1
1622,Cyprus,Standard Double or Twin Room,1,March 2020,Couple, Very polite staff and very comfortable bed.,10.0,Exceptional,1,bed,1
1623,United Arab Emirates,Standard Double or Twin Room,2,February 2020,Family, Great location. Close to the tube station and a number of cafe around to something quick.,6.2,Pleasant,1,location,1
1624,United Arab Emirates,Standard Double or Twin Room,2,February 2020,Family, Great location. Close to the tube station and a number of cafe around to something quick.,6.2,Pleasant,1,restaurant,1
1625,Turkey,Standard Double or Twin Room,4,March 2020,Solo traveler," Very clean, comfy beds, central location, helpful staff",10.0,Exceptional,1,dirty,0
1626,Turkey,Standard Double or Twin Room,4,March 2020,Solo traveler," Very clean, comfy beds, central location, helpful staff",10.0,Exceptional,1,comfort,0
1627,Turkey,Standard Double or Twin Room,4,March 2020,Solo traveler," Very clean, comfy beds, central location, helpful staff",10.0,Exceptional,1,bed,0
1628,Turkey,Standard Double or Twin Room,4,March 2020,Solo traveler," Very clean, comfy beds, central location, helpful staff",10.0,Exceptional,1,location,0
1629,Turkey,Standard Double or Twin Room,4,March 2020,Solo traveler," Very clean, comfy beds, central location, helpful staff",10.0,Exceptional,1,staff,0
1630,Cyprus,Standard Double or Twin Room,4,December 2019,Couple, Location clean rooms excellent service,10.0,Great location value for money,1,location,0
1631,Cyprus,Standard Double or Twin Room,4,December 2019,Couple, Location clean rooms excellent service,10.0,Great location value for money,1,dirty,0
1632,Cyprus,Standard Double or Twin Room,4,December 2019,Couple, Location clean rooms excellent service,10.0,Great location value for money,1,staff,0
1633,United Kingdom,Standard Double or Twin Room,1,March 2020,Group," It was very smart and classy 
The rooms were efficient and so was the bathroom 
Staff were polite and professional, they even had someone at the door waiting to open it for you 
Very close to Warren Street station",10.0,Exceptional,1,bathroom,1
1634,United Kingdom,Standard Double or Twin Room,1,March 2020,Group," It was very smart and classy 
The rooms were efficient and so was the bathroom 
Staff were polite and professional, they even had someone at the door waiting to open it for you 
Very close to Warren Street station",10.0,Exceptional,1,staff,1
1635,Hungary,Standard Double or Twin Room,3,March 2020,Couple," Exceptionally clean, great breakfast and very nice  stuff! Great location!",10.0,Exceptional,1,dirty,1
1636,Hungary,Standard Double or Twin Room,3,March 2020,Couple," Exceptionally clean, great breakfast and very nice  stuff! Great location!",10.0,Exceptional,1,food/drink,1
1637,Hungary,Standard Double or Twin Room,3,March 2020,Couple," Exceptionally clean, great breakfast and very nice  stuff! Great location!",10.0,Exceptional,1,location,1
1638,United Kingdom,Standard Double or Twin Room,1,February 2020,Solo traveler, It was clean,2.0,Sleepless,1,dirty,1
1639,United Kingdom,Standard Double or Twin Room,2,February 2020,Group," Good service ,good location, goodbreakfast",10.0,Exceptional,1,staff,1
1640,United Kingdom,Standard Double or Twin Room,2,February 2020,Group," Good service ,good location, goodbreakfast",10.0,Exceptional,1,location,1
1641,New Zealand,Standard Double or Twin Room,1,February 2020,Couple, They let us check in early. There was sweet in reception!,10.0,Exceptional,1,staff,1
1642,Ireland,Standard Double or Twin Room,2,February 2020,Couple," Excellent hotel, really convenient to the tube station to travel and explore the wonder city of London.",10.0,Exceptional,1,location,1
1643,United Kingdom,Standard Double or Twin Room,2,February 2020,Couple, Location near to tube,4.6,Redisson blu Grafton,1,location,1
1644,United Kingdom,Standard Double or Twin Room,1,February 2020,Solo traveler, Breakfast was ok.,4.0,Disappointing,1,food/drink,1
1645,France,Single Room,1,February 2020,Solo traveler," The location close to north London main railway stations was of course the only  reason I chose to stay at this otherwise rather impersonal and expensive hotel. It served the purpose…. Breakfast buffet was good, if DIY is your preference. I'm old fashioned and would really have preferred someone to make my toast for me ??",5.0,Very disappointing - won't come again!,1,location,1
1646,France,Single Room,1,February 2020,Solo traveler," The location close to north London main railway stations was of course the only  reason I chose to stay at this otherwise rather impersonal and expensive hotel. It served the purpose…. Breakfast buffet was good, if DIY is your preference. I'm old fashioned and would really have preferred someone to make my toast for me ??",5.0,Very disappointing - won't come again!,1,price,1
1647,France,Single Room,1,February 2020,Solo traveler," The location close to north London main railway stations was of course the only  reason I chose to stay at this otherwise rather impersonal and expensive hotel. It served the purpose…. Breakfast buffet was good, if DIY is your preference. I'm old fashioned and would really have preferred someone to make my toast for me ??",5.0,Very disappointing - won't come again!,1,food/drink,1
1648,United Kingdom,Superior Single Room,4,February 2020,Solo traveler," The restaurant is run like clockwork.  All of the restaurant staff are particularly exceptional and are attentive, professional and courteous.  The breakfast is delicious.
The reception and housekeeping staff are of a very high standard also.  Thank you for a very enjoyable stay.",10.0,An exceptional hotel in a perfect location to enjoy the sights of London.,1,restaurant,1
1649,United Kingdom,Superior Single Room,4,February 2020,Solo traveler," The restaurant is run like clockwork.  All of the restaurant staff are particularly exceptional and are attentive, professional and courteous.  The breakfast is delicious.
The reception and housekeeping staff are of a very high standard also.  Thank you for a very enjoyable stay.",10.0,An exceptional hotel in a perfect location to enjoy the sights of London.,1,staff,1
1650,United Kingdom,Superior Single Room,4,February 2020,Solo traveler," The restaurant is run like clockwork.  All of the restaurant staff are particularly exceptional and are attentive, professional and courteous.  The breakfast is delicious.
The reception and housekeeping staff are of a very high standard also.  Thank you for a very enjoyable stay.",10.0,An exceptional hotel in a perfect location to enjoy the sights of London.,1,food/drink,1
1651,United Kingdom,Standard Double or Twin Room,1,January 2020,Group, Location was perfect for our theatre trip . Comfortable beds and temperature. Friendly reception area with added little extras like water and sweets . Breakfast was excellent with lots of choice .,10.0,Exceptional,1,location,0
1652,United Kingdom,Standard Double or Twin Room,1,January 2020,Group, Location was perfect for our theatre trip . Comfortable beds and temperature. Friendly reception area with added little extras like water and sweets . Breakfast was excellent with lots of choice .,10.0,Exceptional,1,comfort,0
1653,United Kingdom,Standard Double or Twin Room,1,January 2020,Group, Location was perfect for our theatre trip . Comfortable beds and temperature. Friendly reception area with added little extras like water and sweets . Breakfast was excellent with lots of choice .,10.0,Exceptional,1,bed,0
1654,United Kingdom,Standard Double or Twin Room,1,January 2020,Group, Location was perfect for our theatre trip . Comfortable beds and temperature. Friendly reception area with added little extras like water and sweets . Breakfast was excellent with lots of choice .,10.0,Exceptional,1,temperature,0
1655,United Kingdom,Standard Double or Twin Room,1,January 2020,Group, Location was perfect for our theatre trip . Comfortable beds and temperature. Friendly reception area with added little extras like water and sweets . Breakfast was excellent with lots of choice .,10.0,Exceptional,1,staff,0
1656,United Kingdom,Standard Double or Twin Room,1,January 2020,Group, Location was perfect for our theatre trip . Comfortable beds and temperature. Friendly reception area with added little extras like water and sweets . Breakfast was excellent with lots of choice .,10.0,Exceptional,1,bathroom,0
1657,United Kingdom,Standard Double or Twin Room,1,January 2020,Group, Location was perfect for our theatre trip . Comfortable beds and temperature. Friendly reception area with added little extras like water and sweets . Breakfast was excellent with lots of choice .,10.0,Exceptional,1,dirty,0
1658,United Kingdom,Standard Double or Twin Room,1,January 2020,Group, Location was perfect for our theatre trip . Comfortable beds and temperature. Friendly reception area with added little extras like water and sweets . Breakfast was excellent with lots of choice .,10.0,Exceptional,1,food/drink,0
1659,Italy,Standard Double or Twin Room,2,February 2020,Solo traveler," It was raining and the staff were giving out umbrellas, 'nuff said! But really, it was nice as you would expect from a business accomodation - I especially liked the in room water bottles and the very comfy pillow, not too flat nor too rought. Maybe it was a bit priced but that's London for you!",10.0,The satisfaction of travelling for work!,1,staff,1
1660,Italy,Standard Double or Twin Room,2,February 2020,Solo traveler," It was raining and the staff were giving out umbrellas, 'nuff said! But really, it was nice as you would expect from a business accomodation - I especially liked the in room water bottles and the very comfy pillow, not too flat nor too rought. Maybe it was a bit priced but that's London for you!",10.0,The satisfaction of travelling for work!,1,bathroom,1
1661,Italy,Standard Double or Twin Room,2,February 2020,Solo traveler," It was raining and the staff were giving out umbrellas, 'nuff said! But really, it was nice as you would expect from a business accomodation - I especially liked the in room water bottles and the very comfy pillow, not too flat nor too rought. Maybe it was a bit priced but that's London for you!",10.0,The satisfaction of travelling for work!,1,dirty,1
1662,Italy,Standard Double or Twin Room,2,February 2020,Solo traveler," It was raining and the staff were giving out umbrellas, 'nuff said! But really, it was nice as you would expect from a business accomodation - I especially liked the in room water bottles and the very comfy pillow, not too flat nor too rought. Maybe it was a bit priced but that's London for you!",10.0,The satisfaction of travelling for work!,1,food/drink,1
1663,Italy,Standard Double or Twin Room,2,February 2020,Solo traveler," It was raining and the staff were giving out umbrellas, 'nuff said! But really, it was nice as you would expect from a business accomodation - I especially liked the in room water bottles and the very comfy pillow, not too flat nor too rought. Maybe it was a bit priced but that's London for you!",10.0,The satisfaction of travelling for work!,1,comfort,1
1664,Italy,Standard Double or Twin Room,2,February 2020,Solo traveler," It was raining and the staff were giving out umbrellas, 'nuff said! But really, it was nice as you would expect from a business accomodation - I especially liked the in room water bottles and the very comfy pillow, not too flat nor too rought. Maybe it was a bit priced but that's London for you!",10.0,The satisfaction of travelling for work!,1,bed,1
1665,Italy,Standard Double or Twin Room,2,February 2020,Solo traveler," It was raining and the staff were giving out umbrellas, 'nuff said! But really, it was nice as you would expect from a business accomodation - I especially liked the in room water bottles and the very comfy pillow, not too flat nor too rought. Maybe it was a bit priced but that's London for you!",10.0,The satisfaction of travelling for work!,1,price,1
1666,United Kingdom,Premium Room,2,February 2020,Couple, The bathroom was clean and the bed as comfortable - thankfully. They left strawberries dipped in white chocolate for when we arrived (for valentine's day) which was a lovely touch.,5.0,Disappointing and doesn't measure up to the typucal Radisson Blu experience,1,bathroom,1
1667,United Kingdom,Premium Room,2,February 2020,Couple, The bathroom was clean and the bed as comfortable - thankfully. They left strawberries dipped in white chocolate for when we arrived (for valentine's day) which was a lovely touch.,5.0,Disappointing and doesn't measure up to the typucal Radisson Blu experience,1,dirty,1
1668,United Kingdom,Premium Room,2,February 2020,Couple, The bathroom was clean and the bed as comfortable - thankfully. They left strawberries dipped in white chocolate for when we arrived (for valentine's day) which was a lovely touch.,5.0,Disappointing and doesn't measure up to the typucal Radisson Blu experience,1,bed,1
1669,United Kingdom,Premium Room,2,February 2020,Couple, The bathroom was clean and the bed as comfortable - thankfully. They left strawberries dipped in white chocolate for when we arrived (for valentine's day) which was a lovely touch.,5.0,Disappointing and doesn't measure up to the typucal Radisson Blu experience,1,comfort,1
1670,United Kingdom,Standard Double or Twin Room,1,February 2020,Couple, The decor  and breakfast were great,5.0,"The en-suite was well stocked and immaculate, but the room was cramped and uncomfortable to walk on.",1,comfort,1
1671,United Kingdom,Standard Double or Twin Room,1,February 2020,Couple, The decor  and breakfast were great,5.0,"The en-suite was well stocked and immaculate, but the room was cramped and uncomfortable to walk on.",1,food/drink,1
1672,United Kingdom,Superior Single Room,1,February 2020,Solo traveler," Really clean, bathroom lovely. Loved all of it.",10.0,Excellent stay and comfortable as a solo,1,dirty,1
1673,United Kingdom,Superior Single Room,1,February 2020,Solo traveler," Really clean, bathroom lovely. Loved all of it.",10.0,Excellent stay and comfortable as a solo,1,bathroom,1
1674,Austria,Premium Triple Room,3,February 2020,Family," Fantastic breakfast selection, excellent Location, directly next to tube Station, close to Center, friendly staff, free Sweets in the afternoon.",10.0,Friendly and excellent Hotel,1,food/drink,1
1675,Austria,Premium Triple Room,3,February 2020,Family," Fantastic breakfast selection, excellent Location, directly next to tube Station, close to Center, friendly staff, free Sweets in the afternoon.",10.0,Friendly and excellent Hotel,1,location,1
1676,Austria,Premium Triple Room,3,February 2020,Family," Fantastic breakfast selection, excellent Location, directly next to tube Station, close to Center, friendly staff, free Sweets in the afternoon.",10.0,Friendly and excellent Hotel,1,staff,1
1677,Ireland,Standard Double or Twin Room,2,February 2020,Group," Location location location just beside Warren st tube
Our room had a window with restricted opening which allowed for fresh air 👍
Complimentary water
Tea/coffee facilities",10.0,Will be back,1,location,0
1678,Ireland,Standard Double or Twin Room,2,February 2020,Group," Location location location just beside Warren st tube
Our room had a window with restricted opening which allowed for fresh air 👍
Complimentary water
Tea/coffee facilities",10.0,Will be back,1,temperature,0
1679,Ireland,Standard Double or Twin Room,2,February 2020,Group," Location location location just beside Warren st tube
Our room had a window with restricted opening which allowed for fresh air 👍
Complimentary water
Tea/coffee facilities",10.0,Will be back,1,price,0
1680,Ireland,Standard Double or Twin Room,2,February 2020,Group," Location location location just beside Warren st tube
Our room had a window with restricted opening which allowed for fresh air 👍
Complimentary water
Tea/coffee facilities",10.0,Will be back,1,bathroom,0
1681,Ireland,Standard Double or Twin Room,2,February 2020,Group," Location location location just beside Warren st tube
Our room had a window with restricted opening which allowed for fresh air 👍
Complimentary water
Tea/coffee facilities",10.0,Will be back,1,dirty,0
1682,Ireland,Standard Double or Twin Room,2,February 2020,Group," Location location location just beside Warren st tube
Our room had a window with restricted opening which allowed for fresh air 👍
Complimentary water
Tea/coffee facilities",10.0,Will be back,1,food/drink,0
1683,United Kingdom,Superior Single Room,1,February 2020,Solo traveler, Everything except the noisy room,5.0,Don’t book room 262!,1,noisiness,1
1684,United Kingdom,Premium Room,2,February 2020,Couple," Nice hotel, great room and staff and in an ideal location",10.0,Few days break in London,1,staff,1
1685,United Kingdom,Premium Room,2,February 2020,Couple," Nice hotel, great room and staff and in an ideal location",10.0,Few days break in London,1,location,1
1686,United Kingdom,Standard Double or Twin Room,1,February 2020,Group," Staff great, good location!",10.0,Exceptional,1,staff,1
1687,United Kingdom,Standard Double or Twin Room,1,February 2020,Group," Staff great, good location!",10.0,Exceptional,1,location,1
1688,United Kingdom,Standard Double or Twin Room,3,January 2020,Group, Staff were very friendly and attentive. Excellent  service rooms together as requested.,10.0,Exceptional,1,staff,1
1689,Italy,Standard Double or Twin Room,3,January 2020,Solo traveler," Good breakfast and nice service.
But rooms are too smaller than the price quoted for them.",5.0,Fair,1,food/drink,1
1690,Italy,Standard Double or Twin Room,3,January 2020,Solo traveler," Good breakfast and nice service.
But rooms are too smaller than the price quoted for them.",5.0,Fair,1,staff,1
1691,Italy,Standard Double or Twin Room,3,January 2020,Solo traveler," Good breakfast and nice service.
But rooms are too smaller than the price quoted for them.",5.0,Fair,1,price,1
1692,Greece,Standard Double or Twin Room,3,January 2020,Family, The breakfast was amazing! Everything was super fresh and there was a great variety! The rooms where super clean and very nice and cozy. Great hotel! I would definitely recommend it!,10.0,Great hotel!,1,food/drink,1
1693,Greece,Standard Double or Twin Room,3,January 2020,Family, The breakfast was amazing! Everything was super fresh and there was a great variety! The rooms where super clean and very nice and cozy. Great hotel! I would definitely recommend it!,10.0,Great hotel!,1,dirty,1
1694,Greece,Standard Double or Twin Room,3,January 2020,Family, The breakfast was amazing! Everything was super fresh and there was a great variety! The rooms where super clean and very nice and cozy. Great hotel! I would definitely recommend it!,10.0,Great hotel!,1,comfort,1
1695,United Kingdom,Standard Double or Twin Room,2,January 2020,Couple, Location was good for the venue we were attending.,5.0,We expected a wee bit more from a brand like radddison,1,location,1
1696,Germany,Standard Double or Twin Room,2,January 2020,Couple," awesome breakfast , the staff was amazing . All was really perfect",10.0,amazing stay in London,1,food/drink,1
1697,Germany,Standard Double or Twin Room,2,January 2020,Couple," awesome breakfast , the staff was amazing . All was really perfect",10.0,amazing stay in London,1,staff,1
1698,United Kingdom,Superior Single Room,3,January 2020,Solo traveler, The staff are extremely efficient and polite.  Maria and the housekeeping team are very thorough and my room was exceptionally clean.,10.0,Exceptional,1,staff,1
1699,United Kingdom,Superior Single Room,3,January 2020,Solo traveler, The staff are extremely efficient and polite.  Maria and the housekeeping team are very thorough and my room was exceptionally clean.,10.0,Exceptional,1,dirty,1
1700,United Kingdom,Premium Room,1,January 2020,Couple, Amazing staff! Incredible service! Absolutely loved every moment. We were so kindly upgraded to a Junior suite because of my husband’s birthday and we enjoyed every moment! Thank you for the incredible service!,10.0,Amazing!!!,1,staff,1
1701,United Kingdom,Standard Double or Twin Room,1,January 2020,Couple, Great location. Friendly staff. Upgraded room. Lovely stay,10.0,Exceptional,1,location,1
1702,United Kingdom,Standard Double or Twin Room,1,January 2020,Couple, Great location. Friendly staff. Upgraded room. Lovely stay,10.0,Exceptional,1,staff,1
1703,United Kingdom,Standard Double or Twin Room,2,January 2020,Group," Great location, very helpful staff and breakfast was amazing !! Defo stay here again .",10.0,Excellent location!!,1,location,1
1704,United Kingdom,Standard Double or Twin Room,2,January 2020,Group," Great location, very helpful staff and breakfast was amazing !! Defo stay here again .",10.0,Excellent location!!,1,staff,1
1705,United Kingdom,Standard Double or Twin Room,2,January 2020,Group," Great location, very helpful staff and breakfast was amazing !! Defo stay here again .",10.0,Excellent location!!,1,food/drink,1
1706,United Kingdom,Standard Double or Twin Room,2,January 2020,Group," Great location, facilities and service",10.0,Exceptional,1,location,1
1707,United Kingdom,Standard Double or Twin Room,2,January 2020,Group," Great location, facilities and service",10.0,Exceptional,1,staff,1
1708,United Kingdom,Superior Single Room,2,January 2020,Solo traveler," What a wonderful hotel.  Staff are so friendly and helpful which puts you at ease when you are travelling on your own.  Location was excellent, an easy walk from Euston Station and right by a tube station.  The rooms are comfy and very clean and there is a huge choice at breakfast.  You could not ask for more.",10.0,An excellant stay.,1,staff,1
1709,United Kingdom,Superior Single Room,2,January 2020,Solo traveler," What a wonderful hotel.  Staff are so friendly and helpful which puts you at ease when you are travelling on your own.  Location was excellent, an easy walk from Euston Station and right by a tube station.  The rooms are comfy and very clean and there is a huge choice at breakfast.  You could not ask for more.",10.0,An excellant stay.,1,location,1
1710,United Kingdom,Superior Single Room,2,January 2020,Solo traveler," What a wonderful hotel.  Staff are so friendly and helpful which puts you at ease when you are travelling on your own.  Location was excellent, an easy walk from Euston Station and right by a tube station.  The rooms are comfy and very clean and there is a huge choice at breakfast.  You could not ask for more.",10.0,An excellant stay.,1,comfort,1
1711,United Kingdom,Superior Single Room,2,January 2020,Solo traveler," What a wonderful hotel.  Staff are so friendly and helpful which puts you at ease when you are travelling on your own.  Location was excellent, an easy walk from Euston Station and right by a tube station.  The rooms are comfy and very clean and there is a huge choice at breakfast.  You could not ask for more.",10.0,An excellant stay.,1,dirty,1
