,Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities,Predicted
395,Australia,Superior Queen Room,3,July 2019,Family, Excellent attentive staff. Good location for restaurants and the tram into town.,10.0,High quality accommodation with excellent facilities.,1,location,0
396,Australia,Superior Queen Room,3,July 2019,Family, Excellent attentive staff. Good location for restaurants and the tram into town.,10.0,High quality accommodation with excellent facilities.,1,restaurant,0
397,Saudi Arabia,Superior Queen Room,2,July 2019,Solo traveler," Every detail they thought about it from the electric dash board to control all over the room , smart tv and a google chormcast ! 
The room is super comfy its the best hotel in Amsterdam I’ve stayed it was my first time and wouldn’t be the last one for sure 
In conclusion , I highly recommend it",10.0,One of the best if it’s not the best,1,tv,0
398,Saudi Arabia,Superior Queen Room,2,July 2019,Solo traveler," Every detail they thought about it from the electric dash board to control all over the room , smart tv and a google chormcast ! 
The room is super comfy its the best hotel in Amsterdam I’ve stayed it was my first time and wouldn’t be the last one for sure 
In conclusion , I highly recommend it",10.0,One of the best if it’s not the best,1,internet,0
399,Saudi Arabia,Superior Queen Room,2,July 2019,Solo traveler," Every detail they thought about it from the electric dash board to control all over the room , smart tv and a google chormcast ! 
The room is super comfy its the best hotel in Amsterdam I’ve stayed it was my first time and wouldn’t be the last one for sure 
In conclusion , I highly recommend it",10.0,One of the best if it’s not the best,1,comfort,0
400,Netherlands,Deluxe King Room,1,July 2019,Couple, The location is perfect! The best neighborhood in Amsterdam. The room is good decorated and clean. The staff are really nice and helpful.,9.6,Exceptional,1,location,1
401,Netherlands,Deluxe King Room,1,July 2019,Couple, The location is perfect! The best neighborhood in Amsterdam. The room is good decorated and clean. The staff are really nice and helpful.,9.6,Exceptional,1,dirty,1
402,Netherlands,Deluxe King Room,1,July 2019,Couple, The location is perfect! The best neighborhood in Amsterdam. The room is good decorated and clean. The staff are really nice and helpful.,9.6,Exceptional,1,staff,1
403,Israel,Junior Suite,2,July 2019,Group," great value for money, good vary breakfast. 
very clean rooms. we took the junior suites that came with a really nice balcony. 
20 minutes walk to the city center (but right near the park entrance)",8.8,Excellent,1,price,1
404,Israel,Junior Suite,2,July 2019,Group," great value for money, good vary breakfast. 
very clean rooms. we took the junior suites that came with a really nice balcony. 
20 minutes walk to the city center (but right near the park entrance)",8.8,Excellent,1,food/drink,1
405,Israel,Junior Suite,2,July 2019,Group," great value for money, good vary breakfast. 
very clean rooms. we took the junior suites that came with a really nice balcony. 
20 minutes walk to the city center (but right near the park entrance)",8.8,Excellent,1,dirty,1
406,Israel,Junior Suite,2,July 2019,Group," great value for money, good vary breakfast. 
very clean rooms. we took the junior suites that came with a really nice balcony. 
20 minutes walk to the city center (but right near the park entrance)",8.8,Excellent,1,location,1
407,Brazil,Superior Queen Room,9,July 2019,Solo traveler," Beautiful hotel, great location!",9.6,Definitely a keeper,1,location,0
408,Canada,Superior Queen Room,1,July 2019,Group, Staff was very friendly and helpful. Location is great- quiet and peaceful in a great neighbourhood,10.0,I loved it. Feel like home away from home,1,staff,0
409,Canada,Superior Queen Room,1,July 2019,Group, Staff was very friendly and helpful. Location is great- quiet and peaceful in a great neighbourhood,10.0,I loved it. Feel like home away from home,1,location,0
410,Canada,Superior Queen Room,1,July 2019,Group, Staff was very friendly and helpful. Location is great- quiet and peaceful in a great neighbourhood,10.0,I loved it. Feel like home away from home,1,noisiness,0
411,Israel,Junior Suite,5,July 2019,Family," The location is great - A quiet neighborhood a minute from Vondelpark. The room was spacious and clean, the beds were comfortable and the lighting system was great, relatively to most hotels. The staff were exceptionally friendly and helpful. 
The breakfast was good.",9.6,a very pleasant stay,1,location,1
412,Israel,Junior Suite,5,July 2019,Family," The location is great - A quiet neighborhood a minute from Vondelpark. The room was spacious and clean, the beds were comfortable and the lighting system was great, relatively to most hotels. The staff were exceptionally friendly and helpful. 
The breakfast was good.",9.6,a very pleasant stay,1,noisiness,1
413,Israel,Junior Suite,5,July 2019,Family," The location is great - A quiet neighborhood a minute from Vondelpark. The room was spacious and clean, the beds were comfortable and the lighting system was great, relatively to most hotels. The staff were exceptionally friendly and helpful. 
The breakfast was good.",9.6,a very pleasant stay,1,dirty,1
414,Israel,Junior Suite,5,July 2019,Family," The location is great - A quiet neighborhood a minute from Vondelpark. The room was spacious and clean, the beds were comfortable and the lighting system was great, relatively to most hotels. The staff were exceptionally friendly and helpful. 
The breakfast was good.",9.6,a very pleasant stay,1,bed,1
415,Israel,Junior Suite,5,July 2019,Family," The location is great - A quiet neighborhood a minute from Vondelpark. The room was spacious and clean, the beds were comfortable and the lighting system was great, relatively to most hotels. The staff were exceptionally friendly and helpful. 
The breakfast was good.",9.6,a very pleasant stay,1,comfort,1
416,Israel,Junior Suite,5,July 2019,Family," The location is great - A quiet neighborhood a minute from Vondelpark. The room was spacious and clean, the beds were comfortable and the lighting system was great, relatively to most hotels. The staff were exceptionally friendly and helpful. 
The breakfast was good.",9.6,a very pleasant stay,1,staff,1
417,Israel,Junior Suite,5,July 2019,Family," The location is great - A quiet neighborhood a minute from Vondelpark. The room was spacious and clean, the beds were comfortable and the lighting system was great, relatively to most hotels. The staff were exceptionally friendly and helpful. 
The breakfast was good.",9.6,a very pleasant stay,1,food/drink,1
418,Switzerland,Deluxe King Room,2,July 2019,Couple," Refurbished, stunning interior. Don’t be fooled by outer look, rooms very nice! Sufficient parking just in front",10.0,Perfect,1,parking,1
419,United States of America,King Studio,3,June 2019,Family," The hotel is in a higher rent area without being too snooty, but just a wee bit over-priced.  If you are a teenager in your 20's you may find the location too subdued/boring.  The hotel is modern, quiet, clean and located across from beautiful Vondel Park, which is a good location if you want to be a little outside the hustle of the touristy city center, but close enough to it.  It is close to museums, which are within a short walk (about 8-10 minutes).  Our family prefers to walk so walking distance is subjective.  The street train is super easy to catch and use. You can buy train tickets on the train (no cash, card only). Plenty of restaurants and a few shops nearby.  Beverages in the minibar were free but didn't have much in it (water, apple juice, and sparkling water).  The air conditioning and blackout curtains on remote control were lovely! I would definitely stay again.",9.6,Great location close to museums if that's your thang! :),1,location,1
420,United States of America,King Studio,3,June 2019,Family," The hotel is in a higher rent area without being too snooty, but just a wee bit over-priced.  If you are a teenager in your 20's you may find the location too subdued/boring.  The hotel is modern, quiet, clean and located across from beautiful Vondel Park, which is a good location if you want to be a little outside the hustle of the touristy city center, but close enough to it.  It is close to museums, which are within a short walk (about 8-10 minutes).  Our family prefers to walk so walking distance is subjective.  The street train is super easy to catch and use. You can buy train tickets on the train (no cash, card only). Plenty of restaurants and a few shops nearby.  Beverages in the minibar were free but didn't have much in it (water, apple juice, and sparkling water).  The air conditioning and blackout curtains on remote control were lovely! I would definitely stay again.",9.6,Great location close to museums if that's your thang! :),1,price,1
421,United States of America,King Studio,3,June 2019,Family," The hotel is in a higher rent area without being too snooty, but just a wee bit over-priced.  If you are a teenager in your 20's you may find the location too subdued/boring.  The hotel is modern, quiet, clean and located across from beautiful Vondel Park, which is a good location if you want to be a little outside the hustle of the touristy city center, but close enough to it.  It is close to museums, which are within a short walk (about 8-10 minutes).  Our family prefers to walk so walking distance is subjective.  The street train is super easy to catch and use. You can buy train tickets on the train (no cash, card only). Plenty of restaurants and a few shops nearby.  Beverages in the minibar were free but didn't have much in it (water, apple juice, and sparkling water).  The air conditioning and blackout curtains on remote control were lovely! I would definitely stay again.",9.6,Great location close to museums if that's your thang! :),1,comfort,1
422,United States of America,King Studio,3,June 2019,Family," The hotel is in a higher rent area without being too snooty, but just a wee bit over-priced.  If you are a teenager in your 20's you may find the location too subdued/boring.  The hotel is modern, quiet, clean and located across from beautiful Vondel Park, which is a good location if you want to be a little outside the hustle of the touristy city center, but close enough to it.  It is close to museums, which are within a short walk (about 8-10 minutes).  Our family prefers to walk so walking distance is subjective.  The street train is super easy to catch and use. You can buy train tickets on the train (no cash, card only). Plenty of restaurants and a few shops nearby.  Beverages in the minibar were free but didn't have much in it (water, apple juice, and sparkling water).  The air conditioning and blackout curtains on remote control were lovely! I would definitely stay again.",9.6,Great location close to museums if that's your thang! :),1,noisiness,1
423,United States of America,King Studio,3,June 2019,Family," The hotel is in a higher rent area without being too snooty, but just a wee bit over-priced.  If you are a teenager in your 20's you may find the location too subdued/boring.  The hotel is modern, quiet, clean and located across from beautiful Vondel Park, which is a good location if you want to be a little outside the hustle of the touristy city center, but close enough to it.  It is close to museums, which are within a short walk (about 8-10 minutes).  Our family prefers to walk so walking distance is subjective.  The street train is super easy to catch and use. You can buy train tickets on the train (no cash, card only). Plenty of restaurants and a few shops nearby.  Beverages in the minibar were free but didn't have much in it (water, apple juice, and sparkling water).  The air conditioning and blackout curtains on remote control were lovely! I would definitely stay again.",9.6,Great location close to museums if that's your thang! :),1,dirty,1
424,United States of America,King Studio,3,June 2019,Family," The hotel is in a higher rent area without being too snooty, but just a wee bit over-priced.  If you are a teenager in your 20's you may find the location too subdued/boring.  The hotel is modern, quiet, clean and located across from beautiful Vondel Park, which is a good location if you want to be a little outside the hustle of the touristy city center, but close enough to it.  It is close to museums, which are within a short walk (about 8-10 minutes).  Our family prefers to walk so walking distance is subjective.  The street train is super easy to catch and use. You can buy train tickets on the train (no cash, card only). Plenty of restaurants and a few shops nearby.  Beverages in the minibar were free but didn't have much in it (water, apple juice, and sparkling water).  The air conditioning and blackout curtains on remote control were lovely! I would definitely stay again.",9.6,Great location close to museums if that's your thang! :),1,restaurant,1
425,United States of America,King Studio,3,June 2019,Family," The hotel is in a higher rent area without being too snooty, but just a wee bit over-priced.  If you are a teenager in your 20's you may find the location too subdued/boring.  The hotel is modern, quiet, clean and located across from beautiful Vondel Park, which is a good location if you want to be a little outside the hustle of the touristy city center, but close enough to it.  It is close to museums, which are within a short walk (about 8-10 minutes).  Our family prefers to walk so walking distance is subjective.  The street train is super easy to catch and use. You can buy train tickets on the train (no cash, card only). Plenty of restaurants and a few shops nearby.  Beverages in the minibar were free but didn't have much in it (water, apple juice, and sparkling water).  The air conditioning and blackout curtains on remote control were lovely! I would definitely stay again.",9.6,Great location close to museums if that's your thang! :),1,food/drink,1
426,United States of America,King Studio,3,June 2019,Family," The hotel is in a higher rent area without being too snooty, but just a wee bit over-priced.  If you are a teenager in your 20's you may find the location too subdued/boring.  The hotel is modern, quiet, clean and located across from beautiful Vondel Park, which is a good location if you want to be a little outside the hustle of the touristy city center, but close enough to it.  It is close to museums, which are within a short walk (about 8-10 minutes).  Our family prefers to walk so walking distance is subjective.  The street train is super easy to catch and use. You can buy train tickets on the train (no cash, card only). Plenty of restaurants and a few shops nearby.  Beverages in the minibar were free but didn't have much in it (water, apple juice, and sparkling water).  The air conditioning and blackout curtains on remote control were lovely! I would definitely stay again.",9.6,Great location close to museums if that's your thang! :),1,bathroom,1
427,United States of America,King Studio,3,June 2019,Family," The hotel is in a higher rent area without being too snooty, but just a wee bit over-priced.  If you are a teenager in your 20's you may find the location too subdued/boring.  The hotel is modern, quiet, clean and located across from beautiful Vondel Park, which is a good location if you want to be a little outside the hustle of the touristy city center, but close enough to it.  It is close to museums, which are within a short walk (about 8-10 minutes).  Our family prefers to walk so walking distance is subjective.  The street train is super easy to catch and use. You can buy train tickets on the train (no cash, card only). Plenty of restaurants and a few shops nearby.  Beverages in the minibar were free but didn't have much in it (water, apple juice, and sparkling water).  The air conditioning and blackout curtains on remote control were lovely! I would definitely stay again.",9.6,Great location close to museums if that's your thang! :),1,temperature,1
428,Hungary,Junior Suite,3,July 2019,Family," Lovely place,perfect location and absolutely helpful and nice staff:)))",10.0,Exceptional,1,location,1
429,Hungary,Junior Suite,3,July 2019,Family," Lovely place,perfect location and absolutely helpful and nice staff:)))",10.0,Exceptional,1,staff,1
430,United Kingdom,Superior Queen Room,3,July 2019,Family," The area is lovely, right next to the park and some really nice restaurants. Easy access to trams or uber taxis. 
The staff are really helpful with perfect English.
Great wifi, water and coffee in the rooms too.",9.2,Wonderful,1,location,0
431,United Kingdom,Superior Queen Room,3,July 2019,Family," The area is lovely, right next to the park and some really nice restaurants. Easy access to trams or uber taxis. 
The staff are really helpful with perfect English.
Great wifi, water and coffee in the rooms too.",9.2,Wonderful,1,restaurant,0
432,United Kingdom,Superior Queen Room,3,July 2019,Family," The area is lovely, right next to the park and some really nice restaurants. Easy access to trams or uber taxis. 
The staff are really helpful with perfect English.
Great wifi, water and coffee in the rooms too.",9.2,Wonderful,1,staff,0
433,United Kingdom,Superior Queen Room,3,July 2019,Family," The area is lovely, right next to the park and some really nice restaurants. Easy access to trams or uber taxis. 
The staff are really helpful with perfect English.
Great wifi, water and coffee in the rooms too.",9.2,Wonderful,1,internet,0
434,United Kingdom,Superior Queen Room,3,July 2019,Family," The area is lovely, right next to the park and some really nice restaurants. Easy access to trams or uber taxis. 
The staff are really helpful with perfect English.
Great wifi, water and coffee in the rooms too.",9.2,Wonderful,1,bathroom,0
435,United Kingdom,Superior Queen Room,3,July 2019,Family," The area is lovely, right next to the park and some really nice restaurants. Easy access to trams or uber taxis. 
The staff are really helpful with perfect English.
Great wifi, water and coffee in the rooms too.",9.2,Wonderful,1,dirty,0
436,United Kingdom,Superior Queen Room,3,July 2019,Family," The area is lovely, right next to the park and some really nice restaurants. Easy access to trams or uber taxis. 
The staff are really helpful with perfect English.
Great wifi, water and coffee in the rooms too.",9.2,Wonderful,1,food/drink,0
437,United Kingdom,Superior Queen Room,2,July 2019,Couple," Great location, next to a beautiful park and close to the centre of Amsterdam. Very nice and helpful staff.",10.0,Exceptional,1,location,1
438,United Kingdom,Superior Queen Room,2,July 2019,Couple," Great location, next to a beautiful park and close to the centre of Amsterdam. Very nice and helpful staff.",10.0,Exceptional,1,staff,1
439,United Kingdom,Superior Queen Room,2,June 2019,Couple," The hotel is beautiful and next to a really nice park. Great public transport links. Staff were outstanding - we had already checked out and were picking up bags to go to the airport. My husband needed to pray and asked if they have a prayer room. They didn’t but let him go into one of the conference rooms. Also, I wanted to send a postcard to my family and couldn’t find any post boxes in town so they took our card to post it. Such a memorable experience and I am sure I will stay there again next time I come to Amsterdam.",10.0,I absolutely enjoyed every moment in the hotel.,1,staff,0
440,United Kingdom,Superior Queen Room,2,June 2019,Couple," The hotel is beautiful and next to a really nice park. Great public transport links. Staff were outstanding - we had already checked out and were picking up bags to go to the airport. My husband needed to pray and asked if they have a prayer room. They didn’t but let him go into one of the conference rooms. Also, I wanted to send a postcard to my family and couldn’t find any post boxes in town so they took our card to post it. Such a memorable experience and I am sure I will stay there again next time I come to Amsterdam.",10.0,I absolutely enjoyed every moment in the hotel.,1,location,0
441,United Kingdom,Superior Queen Room,2,June 2019,Couple," The hotel is beautiful and next to a really nice park. Great public transport links. Staff were outstanding - we had already checked out and were picking up bags to go to the airport. My husband needed to pray and asked if they have a prayer room. They didn’t but let him go into one of the conference rooms. Also, I wanted to send a postcard to my family and couldn’t find any post boxes in town so they took our card to post it. Such a memorable experience and I am sure I will stay there again next time I come to Amsterdam.",10.0,I absolutely enjoyed every moment in the hotel.,1,tv,0
442,Ireland,Junior Suite,2,June 2019,Group," Staff were absolutely excellent, friendly and very helpful, especially Kate.
Newly refurbished room was comfortable.
Electronic controls for curtains, lights etc were useful.
Nespresso capsules and coffee machine were great to have.
Fridge with refilled water was excellent in the heat.
Luggage storage facilities.",9.2,"Comfortable and modern hotel, excellent service.",1,staff,0
443,Ireland,Junior Suite,2,June 2019,Group," Staff were absolutely excellent, friendly and very helpful, especially Kate.
Newly refurbished room was comfortable.
Electronic controls for curtains, lights etc were useful.
Nespresso capsules and coffee machine were great to have.
Fridge with refilled water was excellent in the heat.
Luggage storage facilities.",9.2,"Comfortable and modern hotel, excellent service.",1,comfort,0
444,Ireland,Junior Suite,2,June 2019,Group," Staff were absolutely excellent, friendly and very helpful, especially Kate.
Newly refurbished room was comfortable.
Electronic controls for curtains, lights etc were useful.
Nespresso capsules and coffee machine were great to have.
Fridge with refilled water was excellent in the heat.
Luggage storage facilities.",9.2,"Comfortable and modern hotel, excellent service.",1,food/drink,0
445,Ireland,Junior Suite,2,June 2019,Group," Staff were absolutely excellent, friendly and very helpful, especially Kate.
Newly refurbished room was comfortable.
Electronic controls for curtains, lights etc were useful.
Nespresso capsules and coffee machine were great to have.
Fridge with refilled water was excellent in the heat.
Luggage storage facilities.",9.2,"Comfortable and modern hotel, excellent service.",1,bathroom,0
446,Ireland,Junior Suite,2,June 2019,Group," Staff were absolutely excellent, friendly and very helpful, especially Kate.
Newly refurbished room was comfortable.
Electronic controls for curtains, lights etc were useful.
Nespresso capsules and coffee machine were great to have.
Fridge with refilled water was excellent in the heat.
Luggage storage facilities.",9.2,"Comfortable and modern hotel, excellent service.",1,dirty,0
447,Ireland,Junior Suite,2,June 2019,Group," Staff were absolutely excellent, friendly and very helpful, especially Kate.
Newly refurbished room was comfortable.
Electronic controls for curtains, lights etc were useful.
Nespresso capsules and coffee machine were great to have.
Fridge with refilled water was excellent in the heat.
Luggage storage facilities.",9.2,"Comfortable and modern hotel, excellent service.",1,temperature,0
448,United Kingdom,Superior Queen Room,1,June 2019,Couple," We think that this is one of the most beautiful part of Amsterdam. Nice restaurants, great places to sit outside, no crowd and just so pleasant.",8.8,Excellent,1,restaurant,1
449,United Kingdom,Superior Queen Room,1,June 2019,Couple," We think that this is one of the most beautiful part of Amsterdam. Nice restaurants, great places to sit outside, no crowd and just so pleasant.",8.8,Excellent,1,location,1
450,United Kingdom,Superior Queen Room,1,June 2019,Couple," We think that this is one of the most beautiful part of Amsterdam. Nice restaurants, great places to sit outside, no crowd and just so pleasant.",8.8,Excellent,1,noisiness,1
451,United Kingdom,Superior Queen Room,4,June 2019,Couple," Fantastic location, lovely walk through park to get to museums, good local restaurants, interesting area. Hotel newly reopened after refurbishment, staff very attentive and helpful.",9.2,Wonderful,1,location,1
452,United Kingdom,Superior Queen Room,4,June 2019,Couple," Fantastic location, lovely walk through park to get to museums, good local restaurants, interesting area. Hotel newly reopened after refurbishment, staff very attentive and helpful.",9.2,Wonderful,1,restaurant,1
453,United Kingdom,Superior Queen Room,4,June 2019,Couple," Fantastic location, lovely walk through park to get to museums, good local restaurants, interesting area. Hotel newly reopened after refurbishment, staff very attentive and helpful.",9.2,Wonderful,1,staff,1
454,France,Superior Queen Room,1,June 2019,Solo traveler, Andrea on reception was particularly helpful to my wife when she arrived late after a cancelled flight. Despite a delay in the booking details getting through to the hotel. She ensured that a room was made available as soon as possible.,10.0,Exceptional,1,staff,0
455,Oman,Superior Queen Room,3,June 2019,Solo traveler, Quite place,8.3,Very Good,1,location,1
456,Saudi Arabia,Superior Queen Room,3,June 2019,Group, The shower. Room light controller.,8.8,Happy,1,bathroom,0
457,Switzerland,Superior Queen Room,2,May 2019,Solo traveler," Very nice location, friendly staff, luggage room, bathrobes, very convenient lights and a/c control, possible to attend top gym next door for free",8.8,Excellent,1,location,1
458,Switzerland,Superior Queen Room,2,May 2019,Solo traveler," Very nice location, friendly staff, luggage room, bathrobes, very convenient lights and a/c control, possible to attend top gym next door for free",8.8,Excellent,1,staff,1
459,Switzerland,Superior Queen Room,2,May 2019,Solo traveler," Very nice location, friendly staff, luggage room, bathrobes, very convenient lights and a/c control, possible to attend top gym next door for free",8.8,Excellent,1,fitness,1
460,United Kingdom,Deluxe King Room,1,June 2019,Solo traveler," The hotel, the rooms, the location, the staff++
I have stay here multiple times already and enjoy cominy back.
Extra mention to the night man Ferey (not sure if I spelt it right), always going above and beyond the call of duty to make the guests feel welcome and appreciated. :)",10.0,Exceptional,1,location,1
461,United Kingdom,Deluxe King Room,1,June 2019,Solo traveler," The hotel, the rooms, the location, the staff++
I have stay here multiple times already and enjoy cominy back.
Extra mention to the night man Ferey (not sure if I spelt it right), always going above and beyond the call of duty to make the guests feel welcome and appreciated. :)",10.0,Exceptional,1,staff,1
462,United States of America,King Studio,1,May 2019,Group," Staff was super friendly and engaging. Typical funny & friendly Dutch! The room was just gorgeous. Everything was very comfortable; Sheets, soft towels, robes, pillows, and bed: all amazing. We had a double bed and the pullout couch which was a bed. I normally hate pull out beds, but this one was amazingly comfortable! The staff had it all set up when we arrived as well. Everything was spotless! They even  had a scale in the bathroom which was a helpful touch. The hotel is next to a beautiful park and close to a tram into the center of Amsterdam near the museum district. There is a cute area with some nice restaurants within walking distance.",9.6,"Comfortable, gorgeous, and great location!",1,staff,1
463,United States of America,King Studio,1,May 2019,Group," Staff was super friendly and engaging. Typical funny & friendly Dutch! The room was just gorgeous. Everything was very comfortable; Sheets, soft towels, robes, pillows, and bed: all amazing. We had a double bed and the pullout couch which was a bed. I normally hate pull out beds, but this one was amazingly comfortable! The staff had it all set up when we arrived as well. Everything was spotless! They even  had a scale in the bathroom which was a helpful touch. The hotel is next to a beautiful park and close to a tram into the center of Amsterdam near the museum district. There is a cute area with some nice restaurants within walking distance.",9.6,"Comfortable, gorgeous, and great location!",1,comfort,1
464,United States of America,King Studio,1,May 2019,Group," Staff was super friendly and engaging. Typical funny & friendly Dutch! The room was just gorgeous. Everything was very comfortable; Sheets, soft towels, robes, pillows, and bed: all amazing. We had a double bed and the pullout couch which was a bed. I normally hate pull out beds, but this one was amazingly comfortable! The staff had it all set up when we arrived as well. Everything was spotless! They even  had a scale in the bathroom which was a helpful touch. The hotel is next to a beautiful park and close to a tram into the center of Amsterdam near the museum district. There is a cute area with some nice restaurants within walking distance.",9.6,"Comfortable, gorgeous, and great location!",1,bed,1
465,United States of America,King Studio,1,May 2019,Group," Staff was super friendly and engaging. Typical funny & friendly Dutch! The room was just gorgeous. Everything was very comfortable; Sheets, soft towels, robes, pillows, and bed: all amazing. We had a double bed and the pullout couch which was a bed. I normally hate pull out beds, but this one was amazingly comfortable! The staff had it all set up when we arrived as well. Everything was spotless! They even  had a scale in the bathroom which was a helpful touch. The hotel is next to a beautiful park and close to a tram into the center of Amsterdam near the museum district. There is a cute area with some nice restaurants within walking distance.",9.6,"Comfortable, gorgeous, and great location!",1,bathroom,1
466,United States of America,King Studio,1,May 2019,Group," Staff was super friendly and engaging. Typical funny & friendly Dutch! The room was just gorgeous. Everything was very comfortable; Sheets, soft towels, robes, pillows, and bed: all amazing. We had a double bed and the pullout couch which was a bed. I normally hate pull out beds, but this one was amazingly comfortable! The staff had it all set up when we arrived as well. Everything was spotless! They even  had a scale in the bathroom which was a helpful touch. The hotel is next to a beautiful park and close to a tram into the center of Amsterdam near the museum district. There is a cute area with some nice restaurants within walking distance.",9.6,"Comfortable, gorgeous, and great location!",1,location,1
467,United States of America,King Studio,1,May 2019,Group," Staff was super friendly and engaging. Typical funny & friendly Dutch! The room was just gorgeous. Everything was very comfortable; Sheets, soft towels, robes, pillows, and bed: all amazing. We had a double bed and the pullout couch which was a bed. I normally hate pull out beds, but this one was amazingly comfortable! The staff had it all set up when we arrived as well. Everything was spotless! They even  had a scale in the bathroom which was a helpful touch. The hotel is next to a beautiful park and close to a tram into the center of Amsterdam near the museum district. There is a cute area with some nice restaurants within walking distance.",9.6,"Comfortable, gorgeous, and great location!",1,restaurant,1
468,Spain,Superior Queen Room,5,May 2019,Couple, The team is very kind and helpful,10.0,Exceptional,1,staff,1
469,France,Superior Queen Room,1,May 2019,Solo traveler," Good staff and very good location.
The breakfast is great even if the restaurant is under construction.",7.9,Good,1,staff,0
470,France,Superior Queen Room,1,May 2019,Solo traveler," Good staff and very good location.
The breakfast is great even if the restaurant is under construction.",7.9,Good,1,location,0
471,France,Superior Queen Room,1,May 2019,Solo traveler," Good staff and very good location.
The breakfast is great even if the restaurant is under construction.",7.9,Good,1,food/drink,0
472,France,Superior Queen Room,1,May 2019,Solo traveler," Good staff and very good location.
The breakfast is great even if the restaurant is under construction.",7.9,Good,1,restaurant,0
473,Saudi Arabia,Superior Queen Room,5,May 2019,Group, The staff is very helpful and delightful to deal with,7.9,Good,1,staff,1
474,Peru,Superior Queen Room,1,May 2019,Solo traveler, I liked the location.  It has beatiful surroundings.,8.8,Nice place and location,1,location,1
475,Netherlands,Junior Suite,1,February 2021,Couple," Great location, staff were friendly, rooms were clean, bed was comfortable for me.",4.0,Perfectly situated and friendly staff,1,location,0
476,Netherlands,Junior Suite,1,February 2021,Couple," Great location, staff were friendly, rooms were clean, bed was comfortable for me.",4.0,Perfectly situated and friendly staff,1,staff,0
477,Netherlands,Junior Suite,1,February 2021,Couple," Great location, staff were friendly, rooms were clean, bed was comfortable for me.",4.0,Perfectly situated and friendly staff,1,dirty,0
478,Netherlands,Junior Suite,1,February 2021,Couple," Great location, staff were friendly, rooms were clean, bed was comfortable for me.",4.0,Perfectly situated and friendly staff,1,bed,0
479,Netherlands,Junior Suite,1,February 2021,Couple," Great location, staff were friendly, rooms were clean, bed was comfortable for me.",4.0,Perfectly situated and friendly staff,1,comfort,0
480,Germany,Superior Queen Room,2,September 2020,Couple, Cozy and out of the central city makes it perfect to relax but still close enough to Uber to the center and enjoy the night life! We brought our bikes and were able to lock them up on the side of the building where they lock their rental bikes up.,7.0,Good,1,comfort,0
481,Germany,Superior Queen Room,2,September 2020,Couple, Cozy and out of the central city makes it perfect to relax but still close enough to Uber to the center and enjoy the night life! We brought our bikes and were able to lock them up on the side of the building where they lock their rental bikes up.,7.0,Good,1,location,0
482,United Kingdom,Twin Studio,2,August 2020,Group, The staff were really helpful and friendly. Definitely easy to find too!,7.0,Good,1,staff,1
483,Switzerland,Deluxe King Room,3,July 2020,Group, good restaurant,7.0,Good,1,restaurant,1
484,Ukraine,Superior Queen Room with Garden View,4,March 2020,Couple," The place is situated in a calm area of the city surrounded be a cosy districts 40 minutes of slow walking away from the historical center. The Italian restaurant is a great place for a dinner, but the breakfasts were monotonous.",6.0,Pleasant,1,location,1
485,Ukraine,Superior Queen Room with Garden View,4,March 2020,Couple," The place is situated in a calm area of the city surrounded be a cosy districts 40 minutes of slow walking away from the historical center. The Italian restaurant is a great place for a dinner, but the breakfasts were monotonous.",6.0,Pleasant,1,noisiness,1
486,Ukraine,Superior Queen Room with Garden View,4,March 2020,Couple," The place is situated in a calm area of the city surrounded be a cosy districts 40 minutes of slow walking away from the historical center. The Italian restaurant is a great place for a dinner, but the breakfasts were monotonous.",6.0,Pleasant,1,restaurant,1
487,Ukraine,Superior Queen Room with Garden View,4,March 2020,Couple," The place is situated in a calm area of the city surrounded be a cosy districts 40 minutes of slow walking away from the historical center. The Italian restaurant is a great place for a dinner, but the breakfasts were monotonous.",6.0,Pleasant,1,food/drink,1
488,Netherlands,Superior Queen Room,1,February 2020,Couple, The location,7.0,Good,1,location,1
489,United Kingdom,Superior Queen Room,2,February 2020,Solo traveler, Lovely hotel. Pleasant and polite staff. Good breakfast.,7.0,Lovely hotel and great location.,1,noisiness,0
490,United Kingdom,Superior Queen Room,2,February 2020,Solo traveler, Lovely hotel. Pleasant and polite staff. Good breakfast.,7.0,Lovely hotel and great location.,1,staff,0
491,United Kingdom,Superior Queen Room,2,February 2020,Solo traveler, Lovely hotel. Pleasant and polite staff. Good breakfast.,7.0,Lovely hotel and great location.,1,food/drink,0
492,Turkey,Superior Queen Room,2,January 2020,Couple," The staff at the reception was extremely welcoming when we arrived.
I requested a room that was not close to the elevator, and that's what we got. The check-in process was very smooth.
I did like the design of the room. It was nice to have coffee in the morning when we woke up.",7.0,"Beautiful location in a quiet neighborhood, walking distance to main museums & comfortable rooms",1,staff,1
493,Turkey,Superior Queen Room,2,January 2020,Couple," The staff at the reception was extremely welcoming when we arrived.
I requested a room that was not close to the elevator, and that's what we got. The check-in process was very smooth.
I did like the design of the room. It was nice to have coffee in the morning when we woke up.",7.0,"Beautiful location in a quiet neighborhood, walking distance to main museums & comfortable rooms",1,food/drink,1
494,Norway,Superior Queen Room,2,January 2020,Family, The design of the hotel is really nice. The rooms are provided with everything you need. It’s a good atmosphere in the hotel and the location is great.,6.0,"Great location and atmosphere, but poor breakfast and surprises with extra payments.",1,location,0
