,Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Positive_reviews,Negative_reviews,Grade,Title
1168,Kuwait,Standard Room with Burj Khalifa View,4 nights ,December 2020,Solo traveler," The location was good ,near Dubai mall, it hotel located on the dubai canal, amazing views"," The breakfast food wasn't good, the bread was trouble,  the fire alarm was on twice, and no explanation was given",6.0,Pleasant
1169,United Arab Emirates,Standard Room,1 night ,December 2020,Group, Value," Room size, amenities and coffee",5.0,Fair
1170,Portugal,Standard Room with Burj Khalifa View,2 nights ,December 2020,Group, Room space and breakfast," No hot water during early morning hours (4:00am), air conditioner unreliable.",3.0,I will not be back
1171,India,Standard Room with Burj Khalifa View,1 night ,December 2020,Couple,," They gave a room for a couple, with a door to the next room. Too much noice from the other room. 
Disturbed our valuable time. 
I was on time for the check in, forgot the ID of my partner, they didn’t accept soft copy, it took more than 1.30 hour to come back for check in. 
Really disappointed",1.0,Wrong room
1172,United Kingdom,Superior Room with Balcony,14 nights ,November 2020,Couple," Staff were amazing, hotel is newish so really nice rooms, restaurant & bar . It was in a great location for downtown & the creek, with great walks ....very well organised!!"," The hotel purports to be 5 star , and in most ways it is, but the pool area is small; the gym is small with dated equipment. But it was seriously a big letdown as, during our stay, it was full of transit passengers ( at the time from Egypt) who gang raided both pool & gym making it very uncomfortable for the paying guests. We spoke to the management about the situation which they apologized for, but nonetheless it really spoilt the stay",6.0,Pleasant
1173,Spain,Standard Room with Burj Khalifa View,1 night ,November 2020,Solo traveler,, bad experience with room service.,6.0,Pleasant
1174,United Arab Emirates,Standard Room with Burj Khalifa View,1 night ,October 2020,Solo traveler, Their room service is good," The customer service is very bad, I had to wait 40 mins in the reception just to check in, the staff are very slow, the duty manager can’t handle the situation, and there’s nothing in return for your delay. 
The in-rooms amenities are not that great.",1.0,Very bad experience
1175,United Kingdom,Standard Room,6 nights ,November 2020,Couple,, Very poor. The staff were very rude. I had a problem with a man called Naveed. He was very threatening and rude towards me and i will never stay there again because of his disgusting behaviour.,2.0,Very Poor
1176,United Arab Emirates,Standard Room with Burj Khalifa View,1 night ,October 2020,Group, Location," Poor service, staff attitude, we have requested double bed but that was not provided and no toilet amenities. The room ac needs mainly as it doesn’t cools",3.0,Disappointment and inconvenient stay
1177,Angola,Standard Room,2 nights ,October 2020,Solo traveler," Not much choice for Bf. Staff working at there during bf are nice and helpfull.
Those Philipinees staffs are really welcoming"," Room was not worth for what i paid and expected.
Awaiting refund for change of room.
Really expensive for nothing .
Water logging in the bathroom, you shame yourself for calling it as a 5star property.
Massage area staff attitude is poor
Reception staff must behave more politely including your gate keeping staff
My first and last experience With Radisson
Pls process my refund asap
Thankyou",5.0,There are other 3 star facilities available for much lesser prices in the city
1178,United Arab Emirates,Standard Room with Burj Khalifa View,1 night ,October 2020,Solo traveler, Polite staff, Hotel thrives on Clubs and Bars. Too noisy with disco going crowd in evening. Room was not up to standard and sheets were dirty.,3.0,Not as advertised
1179,Lebanon,Standard Room with Burj Khalifa View,3 nights ,October 2020,Group," Booked for 2 full bed room and gave me i king bed room, they gave me a free bed but mattress was very bad, i had the worst 3 nights sleep.",,1.0,Bad trup
1180,Bahrain,Suite with Lounge Access,3 nights ,September 2020,Family, Breakfast.. Restaurant staff," Goot stay
But it should be not 5 stars as the services and facilities are of 4 stats hotel",6.0,Pleasant
1181,United States of America,Standard Room with Burj Khalifa View,1 night ,September 2020,Couple," The recipient respond to my complaint with "" sorry "" only without action", The bathroom and towels very dirty,1.0,Bad
1182,United Arab Emirates,Standard Room with Burj Khalifa View,2 nights ,August 2020,Family," good location very close to Dubai mall and every thing around you.
Room space is very good
The staff is very kind"," The first night we slept and the door was not overlooked, the room door did not close, so I called the reception to resolve the issue, and the matter was not resolved until the second day of a second complaint.
About breakfast, we asked for a service room and the order took extra time unusually and when breakfast arrived it was not the same as the menu and they forgot to bring bread too. And after several calls, bread was brought, and the biggest surprise when we came back in the middle of the night the dishes were still in the room.
The pads have a bad smell
The bed sheets also have a bad smell
The bathrooms did not clean the doors of white powder",3.0,Poor
1183,United Arab Emirates,Premium Room with Balcony and Burj Khalifa View,1 night ,August 2020,Family, ., .,5.0,.
1184,United Arab Emirates,Standard Room with Burj Khalifa View,1 night ,July 2020,Family, Staff collaboration, Air condition it was hot,6.0,Pleasant
1185,United Arab Emirates,Standard Room,1 night ,July 2020,Couple, -," I forgot my id card in the room and when i came back to ask for it they said it is not in their hotel and they did not find any thing but i am sure i forgot it there and when i spoke with ( kanadi ) the man who works in the reception he forwarded us to his manager and her attitude was not good at all and when we asked about her name to make a complain he refused to give us the name. 
I’m waiting for any reply",1.0,Bad
1186,United Kingdom,Premium Room with Balcony and Burj Khalifa View,3 nights ,March 2020,Group, Room, Nothing to do around area,4.0,Disappointing
1187,Palestinian Territory,Executive Room with Lounge Access,3 nights ,February 2020,Family," The room was big with a nice view and balcony.
The location is very good.
The staff was friendly."," I didn't like the cleanliness of the business lounge there were flies around the food.
Also, the housekeeping was always late to clean the room, and when we arrive the room first day we asked for an iron and they took about 1 hour to bring it as we had an appointment and got late.
And the breakfast buffet is disappointing and in 3 nights I just went to breakfast once.
The elevator was so slow and I astonished how this in Dubai and in5-star hotel.
This is not the first time I reserve at this hotel and it was better than this time.",4.0,Will not try again
1188,Bangladesh,Superior Room with Balcony,5 nights ,February 2020,Solo traveler, Rooms are relaxing and cozy," The night stuffs are not trained as it should be in a five star hotel
 Specially the front desk.",6.0,Pleasant
1189,United Arab Emirates,Premium Room with Balcony and Burj Khalifa View,1 night ,February 2020,Solo traveler, Clean, The rate is high,6.7,Pleasant
1190,United Arab Emirates,Standard Room,1 night ,December 2019,Solo traveler, Good location, Furniture was a bit old and over used.,5.0,Fair
1191,Nigeria,Standard Room with Burj Khalifa View,3 nights ,February 2020,Couple, The breakfast, The bathroom,4.0,Disappointing
1192,Saudi Arabia,Family Room,6 nights ,January 2020,Family, Nothing, Not clean and bad respond from staff,1.0,Bad
1193,United States of America,Premium Room with Balcony and Burj Khalifa View,4 nights ,February 2020,Couple, Nothing the staff is treated me terrible. Even the manager. Just terrible. Don’t stay here. My first time in Dubai and I had terrible experience, The staff. And the room carpet was dirty.,2.5,Very Poor
1194,Pakistan,Standard Room with Burj Khalifa View,1 night ,January 2020,Group,, Your staff behaviour was really disappointing....,4.0,We just waist our money
1195,Saudi Arabia,Standard Room with Burj Khalifa View,4 nights ,February 2020,Family," - Staff & Service.
- Check in was very fast.
- You can find taxi easily."," - Beds wasn’t comfortable.
- You should ask for toothbrushes and tissues because it’s not available in the room.
- No coffee maker in the room.
- Bad view to Burj Khalifa because of constructions.",5.4,Fair
1196,Denmark,Standard Room with Burj Khalifa View,6 nights ,February 2020,Solo traveler,," Room had a lot of dust. Door for next room so thin, I could hear talk, cough and when they went to the bathroom",6.0,"Will book again due to location, but will request other room if dirty and has door connection to oth"
1197,United Arab Emirates,Standard Room with Burj Khalifa View,1 night ,January 2020,Couple," The hotel is nice, staff  upon check in  was super and friendly,"," check out was not really good, room service super slow takes age to get your order, this is the 3rd time in this beautiful hotel and always my food orders late. one of the stays the breakfast took 2  hours to arrive.",5.0,Fair
1198,Saudi Arabia,Suite with Burj Khalifa View and Lounge Access,3 nights ,January 2020,Couple, Only the location.," First night requested water. Never was delivered.
Drawer in cabinet in bedroom slides open and doesn't close. Causes danger to walk in room.
Bathroom accessories had been opened prior to my stay.
Bolt lock on door had loose screws. Had to tighten myself with my emergency set of utensils for eyeglasses.
Towels were in terrible condition.",1.0,Bad
1199,South Korea,Standard Room with Burj Khalifa View,3 nights ,January 2020,Solo traveler,," On 22nd of Jan 2020, hot water didn't come out in the morning.
So I had to just take shower with cold water.",6.7,Pleasant
1200,Saudi Arabia,Junior Suite with Lounge Access,5 nights ,January 2020,Family, Nothing, Overused hotel!,1.0,Overused hotel!
1201,Saudi Arabia,Superior Room with Balcony,4 nights ,January 2020,Family, Location and room view," The bed mattress really bad with below also 
And The Egyptian receptionist is badly treated. Wait for my second room to receive it late. Al-Masry called to attack after I asked, and they quickly pick up the room.",6.2,Pleasant
1202,Switzerland,Standard Room with Burj Khalifa View,1 night ,January 2020,Solo traveler, The staff was very helpful and the hotel is well located and clean," It appears that this hotel does not have heating in the rooms!!!!!!!!!!!!!!!!!!!!
Now, normally this is not an issue in Dubai but during winter months the temperature can drop significantly. When I entered my room the temperature was 13°C !!!!!!!!!!!!!!!!!!
I called the reception to send someone to take a look since I was convinced that there must have been a fault. They sent the room boy who proceeded to explain to me that in order to heat the room I had to set the thermostat to ""Cool"" and set the temperature to 30°C!!!!!!!!!!! I told him that this will never work but he insisted. So we set it as he wanted and 40 minutes passed and nothing happened (as I expected...). 
At this point I went down to the reception and it was at that point that I was advised that the hotel had no heating in the rooms. Incredible!!!!!
This type of information should be indicated in Booking.com",3.0,Very disappointed about the lack of room heating
1203,Kuwait,Standard Room with Burj Khalifa View,1 night ,January 2020,Family, Good location and fast service for checkin and check out. Beds are comfy and clean., First time to not finding complementary water in the room while other hotels with same level and less are doing. Power points are rare in the room. Light control is not efficient. Room service menu is poor.,5.0,Fair
1204,Oman,Standard Room,3 nights ,January 2020,Family,," 1. Rude staff n service manager who refused to acknowledge that our package included breakfast,  despite showing the booking.com confirmation email. 
2. Hotel taxi who didn't inform us that the global village was closed, despite the fact that it was announced at 4pm, and we were going at 7pm. They charged us 200 dirham for the trip to n fro. 
3. Extremely slow room service.  I made a call in the afternoon for something we required,  and till night nothing happened,  2 more calls were made. 
4. Hotel lift did not function for 1 whole day due to the rain, and all occupants,  including service staff were using 1 lift only.",1.0,Bad
1205,Australia,Executive Room with Lounge Access,6 nights ,January 2020,Couple,," We booked club lounge. Only to find food served was frozen, not fresh. Waste of money",4.2,Disappointing
1206,Lebanon,Standard Room with Burj Khalifa View,2 nights ,January 2020,Solo traveler, Everything was good till now,,6.0,Pleasant
1207,Serbia,Junior Suite with Lounge Access,1 night ,January 2020,Couple, Nice staff, Dirty rooms,6.7,Pleasant
1208,Australia,Standard Room,1 night ,January 2020,Couple,," Requested for 2 double beds but wasn't  given instead a king bed, and we were three of us not happy at all",5.0,Fair
1209,Estonia,Family Room,4 nights ,December 2019,Family,," The room was not ready when we arrived. We arrived at the hotel in the morning at 6.30am and I had been paid since the previous day. Didn't you have time to set up a room for us? We had a family room but there was not even bed linen for the sofa bed. The sofa bed does not accommodate two people. We were advised to sleep three in a double bed. Yeah, great family room. In the end, an extra bed was brought, but so much wasted time. In fact, we all wanted to sleep immediately after a long night flight.",4.0,Disappointing
1210,Kuwait,Standard Room with Burj Khalifa View,1 night ,January 2020,Solo traveler,, There are only 3 elevators for the guests i have waited for 15 min to go up my room,5.4,Fair
1211,Canada,Suite with Lounge Access,6 nights ,January 2020,Couple, Location was good," Stuff wasn’t friendly, operator don’t answer calls, room service wasn’t enough clean",4.6,Disappointing
1212,United Arab Emirates,Standard Room,1 night ,January 2020,Couple, Nothing only it was near to Dubai Mall., Nothing at the room we should ask to bring it and take time the staff take long time to arrive and sometimes you have to call again to come again. Small room with A/C uncomfortable sound. And bath was running out of water it keep running the water and you have to fix it by yourself just keep hold the button and release.,3.3,Poor
1213,Nigeria,Superior Room with Balcony,3 nights ,January 2020,Family, Location is good. Breakfast is just there, It took 30min for the concierge to pick my luggage upon my checkout,6.0,Room technology needs improvement
1214,United Arab Emirates,Standard Room with Burj Khalifa View,1 night ,January 2020,Family, Location is good.," Room service is very disappointing and slow, as well as housekeeping staff weren’t friendly, hotel is overpriced and people in the bar were very loud all night. Swimming pool is not clean.",2.0,Very Poor
1215,Russia,Standard Room,1 night ,December 2019,Family," Breakfast with big variety of fresh juices.
Late check out"," We were put into the room for disabled people with awful bathroom which looked like a hospital instead of nice bath you expect in 5* hotel, it was really bad experience. If I wasn’t too tired after long flight, no way I would agree to sleep in that room.
The sink hadn’t worked and stayed full of water, so I can’t even brush my teeth and have to wash hands in shower. 
Service is pretty disappointing, with the moto of Radisson Blu “feel the difference”, I’ve really felt the difference to Four Seasons and Corinthia Hotel chains I usually stay.
When I’ve tried to call room service via button called “all in one service” it just didn’t work and when I’ve called 1 I got answer only after second call.
This can’t be a 5* hotel.",5.0,No chance it’s 5*
1216,United Arab Emirates,Standard Room,1 night ,December 2019,Couple, Great facilities, Night club was playing really loud music until 4:00 in the morning. Making it impossible to sleep,6.2,Pleasant
1217,Poland,Executive Room with Lounge Access,3 nights ,December 2019,Couple, It is close to Burji Khalifa," Access to business lounge Is only 5 to 7PM...they don't inform about this whenever you reserve...u thought it is all the time, when you check out you can't go there",5.8,Okay
1218,United Arab Emirates,Standard Room with Burj Khalifa View,1 night ,December 2019,Group, Didn’t like the poor room service.," Room service
No one answers calls",5.0,Fair
1219,Lebanon,Standard Room,1 night ,December 2019,Solo traveler, Clean and comfortable and near dubai mall," My check in was at 11:00pm when i arrived they said they will make me the check out at 4:00 pm the next day because i was staying only one night. I came at 4:00 pm the next day to the hotel reception i asked them if i could extend the check out one hour till 5:00 pm because it was a long day and i couldnt sleep good at night so i could rest for one more hour and they said of course , i slept and they began to call me at  4:10  4:30  4.45 they didnt let me sleep this hour that i asked for at the reception",1.0,Bad
1220,United Arab Emirates,Superior Room with Balcony,5 nights ,December 2019,Family, as 5 stars room should be cleaner and nicer, rooms,5.8,Okay
1221,Kuwait,Superior Room with Balcony,5 nights ,November 2019,Couple, Nothing, Very bad,2.5,Very Poor
1222,China,Standard Room with Burj Khalifa View,3 nights ,November 2019,Solo traveler," The room was clean, facility was good. the staff was helpful and nice."," The surrounding area is not as busy. In front of the hotel is a construction site, which isnt shown in the hotel pics. 
The breakfast was a bit simple and it doesnt change. So staying for three nights gets pretty boring.",6.0,"It was a comfortable stay, but not a great value for money."
1223,Kuwait,Standard Room with Burj Khalifa View,1 night ,November 2019,Couple, Nothing, N/A,2.0,Bad experience
1224,United Arab Emirates,Premium Room with Balcony and Burj Khalifa View,2 nights ,November 2019,Group," Location was great, room view was lovely", Breakfast was moderate and room interior was old and needs renovation.,5.0,Fair
1225,United Arab Emirates,Standard Room,1 night ,November 2019,Couple," the location and the view was pretty nice, helpful and friendly staff.", the internet connection was very weak that we couldnt even connect our apple tv to the tv and we got bored of not having anything to do in the room.,5.0,Fair
1226,Jordan,Superior Room with Balcony,4 nights ,November 2019,Solo traveler," The only thing I really liked is the balconies, and the staff were really nice"," The facilities, the room’s design is very poor",5.4,No value for money
1227,Belgium,Standard Room,2 nights ,November 2019,Family," The staff outside of the hotel, doorman, luggage carrier and taxi arrangement crew where extremely friendly and super helpful and always making our son happy! We get that they were very sincere and did an amazing job!
Amazing location with a beautiful view and very close to the Burj Khalifa!"," It’s quite a list unfortunately: we arrived and couldn’t enter the room, so we had to upgrade and then we could go in another room (what a coincidence that only rooms more expensive are available and never a cheaper one...). Here starts the bad experience of only paying more for a disappointment.
Hotel staff at the check-in was not friendly and communicated very badly, making me feel ripped-off by a third class hotel chain (which I don’t expect from R Blu!)
The building is not as clean as a typical R Blu, even dirty in some areas.
The breakfast could’ve been more diversified, almost no fruit, no pancakes etc. I at least expect some regional fruit like dates.
Cheap feel in the room, since the balcony door was broken in both rooms we had! The balcony safeguard was loose, so there goes the ‘safe-‘.
I can go on, but I think it’s clear that I don’t recommend a stay here.",6.2,Pleasant
1228,Australia,Superior Room with Balcony,3 nights ,November 2019,Couple,  Bilem the manager was fantastic! She gave us a pass for club entry after we complained about unfriendly male staff when checking in and dirty showers., As above.,4.2,Shower was dirty or mouldy.
1229,United Kingdom,Standard Room with Burj Khalifa View,1 night ,November 2019,Solo traveler, The Burj Khalifa view, Breakfast was awful (bland omelette and dry croissants) the bathroom had mould around some edges. The reception staff when checking in was rude and the time to check in was quite long. Price on booking.com was about £40 less than what was taken out of my account.,5.0,"There are much nicer hotels to stay in, I would not recommend this one"
1230,Saudi Arabia,Superior Room with Balcony,5 nights ,November 2019,Group, Nothing, Everything,1.0,there are no breakfast
1231,United Kingdom,Standard Room,2 nights ,November 2019,Family, the staff was friendly and helpful...., I paid for comfort and cleanliness... and finding a roach (yes a cockroach !!) in the bathroom was horrifying... I am phobic of insects and come from an insect-free life... I couldn't sleep all night and left the hotel first thing in the morning... I went to the conrade and stayed there and they offered me a suit for the price a room... the conrade is amazing...,2.0,"I will not be going back to this hotel, ever!!!"
1232,Oman,Superior Room with Balcony,3 nights ,November 2019,Family,, House keeping not replenishing used items,5.4,Fair
1233,United Arab Emirates,Executive Room with Lounge Access,1 night ,October 2019,Couple, Breakfast was not to the standard expected of the hotels star rating., No interest in guests requirements and made to feel like they were doing you a favour in the level of restaurant service.,2.0,well below expectations. Will never return.
1234,Brazil,Standard Room with Burj Khalifa View,6 nights ,November 2019,Solo traveler, New facilities, Very bad location. Nothing close. Had to walk a lot or take taxi.,5.0,Bad location
1235,Kuwait,Executive Room with Lounge Access,1 night ,October 2019,Solo traveler, Clean room and nice breakfast, Compared with other five star hotels the freebies are less.,6.7,Pleasant
1236,Belgium,Executive Room with Lounge Access,2 nights ,October 2019,Group,," electric appliances, update of hotel room furniture (really needs refurbishing), small and unpractical bathroom, site looks like a construction pit, WiFi very limited, ...",4.2,Disappointing
1237,Saudi Arabia,Standard Room,1 night ,October 2019,Solo traveler, They changed me the room based on request.," The room design, the bathroom, the room servive.",4.6,Disappointing
1238,Oman,Standard Room,2 nights ,October 2019,Solo traveler," Location. 
The 2 friendly faces (door boys)"," Ur Ibrahim (who checked me in an out) hardly smiled. I felt i was in the army. 
I called in dinning (room service) and asked for onion soup or mashroom nd the chief said they dont and actually cant. I told him this a 5 star hotel with full kitchen and u r telling me “I cant”?
I called A restaurant at Dubai mall for food, the delivery guy arrived, and ur hotel receptionist made me come aaaaall the way down to collect the food despite my several request to either let the deliver come up with their hotel staff or the hotel staff to bring it (thats what all reputable hotel dose instead of making the guest dress up and come down). Not very business men oriented hotel i would say. We don’t have time for this non customer care.",5.0,Fair
1239,Kenya,Executive Room with Lounge Access,2 nights ,September 2019,Solo traveler, They allowed me a check in of 6:30am., Did not feel like a 5star,6.2,Pleasant
1240,Oman,Standard Room,2 nights ,September 2019,Family," Comfy bed, nice receptionists.", Room service didn’t clean our room even though we put the sign to do so. When we are back to room 5 pm we have to call them 2 times and one hour later they showed up. Swimming pool is a joke for 5 star hotel.,6.7,Pleasant
1241,United Arab Emirates,Standard Room,1 night ,September 2019,Solo traveler," Good location 
Good size rooms 
Nice reception staff , smiley and helpful"," - Valet parking staff are very selective to which car brand they help first and also which nationality! instead of first come first serve or to help by queue order, this was very obvious and many guests made the same comment!
- The toilet could have different size towels instead of only one size .",6.2,Better customer service would make it better hotel
1242,Kuwait,Standard Room,2 nights ,September 2019,Group, Location," Bad check in experience 
Bed isn’t comfy
Noisy fire alarm twice to make you get up scary",5.4,Below expectation
1243,Canada,Executive Room with Lounge Access,2 nights ,August 2019,Group, Nothing, The staff,3.3,Poor
1244,Oman,Standard Room,2 nights ,September 2019,Group,," The service level was disaster, I checked in and found that shower cap box was empty “which simply shows that the room service was not done properly “, to get me a shower cap the staff took 20 minutes. Then I found the shower hose not working which was not fixed for one full day ! 
I had to change my room and pay extra! 
The manager promised to take care and do needful to correct the ad experience but nothing happened till I checked out ! 
A very disappointing stay overall which is not expected from a 5 star hotel",5.4,Fair
1245,Switzerland,Standard Room with Burj Khalifa View,5 nights ,September 2019,Group, The location and the Spa was good. But ...," The service and the Staff was so arrogant. It made us feel uncomfortable. It was bad
First they did not gave us the room we payed for. We had to wait and change it.
Second they took our Minibar without asking if we want it in the room. And and and It was horrible.",4.2,The worst service I ever had.
1246,Saudi Arabia,Standard Room with Burj Khalifa View,3 nights ,September 2019,Couple, It is cheap price," The noise, from 6 to 10 am, they were cleaning the windows from outside where there was such noise ( knocking the windows). It was bad stay and I won’t come back to this hotel",5.4,Fair
1247,Jordan,Premium Room with Balcony and Burj Khalifa View,2 nights ,August 2019,Couple, The location.," The way we were treated by the receptionist “Regina” and her supervisor “David”. 
They were rude and didn’t care at all about their residents. 
The supervisor was supposed to be at leas more professional than the receptionist lady, but no he was even worse than her!
We ended up having the worst anniversary as we checked out one day before our actual period. 
Never going back there again even if they paid us.",4.2,Unprofessional staff.
1248,France,Standard Room,6 nights ,August 2019,Solo traveler, The staff, The payment over what described on booking,6.7,Pleasant
1249,United Arab Emirates,Standard Room,1 night ,August 2019,Family," Good location, clean rooms"," The receptionist was very rude toward us, saying that shell charge us extra on upgrade, which wasn’t our mistake that they didn’t have that room which we booked. Bad room service, they took 40 mins to bring extra bed!",5.0,Fair
1250,Switzerland,Standard Room,2 nights ,July 2019,Solo traveler, None, Old and rundown hotel,2.5,Very Poor
1251,United Kingdom,Standard Room with Burj Khalifa View,1 night ,July 2019,Couple, Late checkout, No variety choices for breakfast for business lounge. Balcony was dusty and seemed not cleaned for long time. Water leaked from shower to toilet.,5.8,It was underestimation
1252,Saudi Arabia,Executive Room with Lounge Access,3 nights ,July 2019,Couple," Staff 
Location near to Dubai mall"," -Simply It is 3 or 4 stars hotel not 5 star 
-They have their own Taxi which is expensive and bragging you for price !! 
Executive lounge close At 11 pm 
Balcony door was broken and can’t close it!! Also the balcony light was not working",5.4,Fair
1253,United Arab Emirates,Standard Room,1 night ,June 2019,Group, Beautiful hotel. The stay was very comfortable and a few minutes away from the Coca Cola arena by taxi.," Maybe she was having an off day but the receptionist that received me and checked me out was unprofessional and incompetent and that put a damper on my stay. Also, the restaurant couldn’t accommodate us for brunch and the staff there was less than helpful.",6.7,Not all that glitters is gold
1254,United Arab Emirates,Standard Room,1 night ,June 2019,Solo traveler," Residentail building converted into a hotel. Great breakfast, food & beverage options, however the room build and quality / look & feel is very much of a residential building. Far short of hotel quality construction.", Room interior and room bathroom is poor quality. Felt like a 3 star hotel apartment in Barsha.,6.7,"Great breakfast, poor room. Clearly a residential building converted into a hotel."
1255,Saudi Arabia,Standard Room,3 nights ,June 2019,Solo traveler,, The staff need a lot of training on customer service and hospitality,4.2,Disappointing
1256,India,Standard Room,4 nights ,June 2019,Couple,," They didnt give me a room with a burj view even after the hotel wasnt fully occupied.
I was asked for government tax even though it was already paid
The guy named Ibrahim at the reception  wasnt polite whenever i asked him for any help",6.7,It wasnt as good as it could have been
1257,Kuwait,Standard Room,2 nights ,June 2019,Family, My family been delayed for the flight because of the bad service and lack of knowledge by doing the their work really really bad I didn’t get my money back they take it twice,,5.4,Fair
1258,Saudi Arabia,Junior Suite with Lounge Access,5 nights ,June 2019,Couple,, Horrible  hotel . Disgusting rooms with bed bugs and staff cant be bothered to help guests even though we booked a suite . No toiletries .  First day I ordered room service and waited 2 hours without receiving food and room service asked me to re order  . No toilet paper .,2.9,Horrible
1259,Saudi Arabia,Family Room,6 nights ,June 2019,Family, Design of rooms and building," First night the AC went down
Breakfast is the same everyday 
Laundry iron wasn’t good
Room service was late",5.8,Okay
1260,United States of America,Standard Room with Burj Khalifa View,4 nights ,May 2019,Solo traveler," Not sure where to start for this review. I had all names listed as the staff was beyond amazing the whole stay I was there. They looked after me and my needs and they were all spectacular. 
Regina at reception was incredible, loved her and I have more names to mention. Everything was goin well, until the last night I was in the hotel, I got stolen exactly 270 Euros from a bunch of euros notes I had, sure the robber would think that I would not notice but I knew exactly how much I had after I had withdrawn the amount and left the euros untouched.
Found my stuff moved in different ways including my paperwork and reading book took a different location on my desk. Having OCDs and being a true traveler as well as an ex, Hotel Manager for the same company, Radisson, I realized right on the spot that things were not the same order as I always observe things. It took hours to get me count my money as I would have never thought something like this can even happen until I was packing to head to the airport and when was preparing all the tips in small envelopes, I realized my money was touched when I had the bigger bills on top of my smaller bills. I did not even want to believe at first, but it’s what it is, it had happened. 
Such a shame that one bad apple, ruined my vacation and left me so disappointed mostly when I know, my personal things have all been abused and touched including my underwear pocket.
The hotel promised they will investigate. Vanessa and James (Security and Guest Relations) were kind and helpful to come to my room at 3am before I packed for the airport and assured me things will be looked at. Until now, I have no feedback and I will be escalating this legally as I had personally called police and demanded for finger prints checking as well. Hoping I can get some feedback as I will feel much better to leave a better feedback for the hotel as if it was not for this experience, I would have had an incredible stay."," Not sure where to start for this review. I had all names listed as the staff was beyond amazing the whole stay I was there. They looked after me and my needs and they were all spectacular. 
Regina at reception was incredible, loved her and I have more names to mention. Everything was goin well, until the last night I was in the hotel, I got stolen exactly 270 Euros from a bunch of euros notes I had, sure the robber would think that I would not notice but I knew exactly how much I had after I had withdrawn the amount and left the euros untouched.
Found my stuff moved in different ways including my paperwork and reading book took a different location on my desk. Having OCDs and being a true traveler as well as an ex, Hotel Manager for the same company, Radisson, I realized right on the spot that things were not the same order as I always observe things. It took hours to get me count my money as I would have never thought something like this can even happen until I was packing to head to the airport and when was preparing all the tips in small envelopes, I realized my money was touched when I had the bigger bills on top of my smaller bills. I did not even want to believe at first, but it’s what it is, it had happened. 
Such a shame that one bad apple, ruined my vacation and left me so disappointed mostly when I know, my personal things have all been abused and touched including my underwear pocket.
The hotel promised they will investigate. Vanessa and James (Security and Guest Relations) were kind and helpful to come to my room at 3am before I packed for the airport and assured me things will be looked at. Until now, I have no feedback and I will be escalating this legally as I had personally called police and demanded for finger prints checking as well. Hoping I can get some feedback as I will feel much better to leave a better feedback for the hotel as if it was not for this experience, I would have had an incredible stay.",3.3,"Stolen money from my room! Shame, rest of staff was amazing!"
1261,Jordan,Standard Room,1 night ,May 2019,Solo traveler, Nothing, First five stars hotel which do not have a sport bar for viewing football games...I changed the hotel because they did not bring the big football game between liverpool and bercalona,3.8,Poor
1262,Saudi Arabia,Superior Room with Balcony,3 nights ,May 2019,Solo traveler, Booked and waited for a very long time for the check in process, Very poor service,3.8,Never and ever book this hotel and from booking.com
1263,United Kingdom,Executive Room with Lounge Access,3 nights ,May 2019,Couple," Staff were friendly, restaurant overlooking Burj Khalifa was lovely"," Pool area was small and service was slow. Cleanliness in the room was lacking. Dressing gown and pillows thrown on the floor and just left, as were my PJs. One night our dirty soaking towels were just hung up for us to use again. Another night they apparently ran out of towels and left us with none, until we called down ourselves. Finally, we found information in the corridor about our pick up times just outside our door. Apparently putting it under the door was too difficult. Shower alternated between too hot and too cold. Disappointing stay",5.8,Disappointed!
1264,United States of America,Standard Room with Burj Khalifa View,3 nights ,April 2019,Couple,, They have horrible customer service. They overcharged and till this day haven’t returned any contact. They are the worst hotel I’ve ever worked with.,3.8,Poor
1265,Saudi Arabia,Superior Room with Balcony,2 nights ,April 2019,Couple,, The room is very dull and boring,6.7,Pleasant
1266,India,Standard Room,3 nights ,April 2019,Family, The rooms were nice. Thats the only thing i liked. Nothing else, The Breakfast was so bad that i can't even tell you. The overall spread was very less. There were hardly and dishes which one can have. There was one live counter for eggs and that too very slow. The staff was not so friendly at the restaurant. I was expecting a much better International spread which was missing. Even i was charged more what Booking.com confirmed to me while booking this property which was unusual.,6.2,Very Average experience
1267,United Kingdom,Standard Room with Burj Khalifa View,8 nights ,March 2019,Group,," Location unknown to the majority of taxi drivers, the address changed and you still use the old one in your advert",4.6,Nothing special hotel too expensive
1268,United Kingdom,Junior Suite with Lounge Access,4 nights ,March 2019,Group, Very helpful concierge, Check in was painfully slow,6.7,"Just about satisfactory, but not great"
1269,Saudi Arabia,Junior Suite with Lounge Access,4 nights ,March 2019,Family," the valet staff.
the way they organize the reception."," -the long time of waiting in checking in, almost 2 hour. 
- the poor cleaning level, also the lack of well cleaning when they do. i have to ask for it many times so they do it, they don't change the towels even when i ask for it.",5.0,Fair
1270,United Arab Emirates,Standard Room with Burj Khalifa View,1 night ,March 2019,Family, Clean comfortable car parking staff, Location & direction to the hotel throw the Google map is not correct. Praise,6.2,Pleasant
1271,Saudi Arabia,Superior Room with Balcony,2 nights ,February 2019,Solo traveler, Staff-location," High price compared to the Qualty of services 
and long response time",5.0,Hotel Needs improvement in services
